opt_feat_var,recent_best_ext_ret,vpredmean,retmean,retstd,n_updates,opt_approxkl,advmean,tps,rew_mean,opt_aux,opt_ent,vpredstd,opt_clipfrac,advstd,opt_tot,opt_vf,opt_dyn_loss,ev,ups,opt_pg,rank,total_secs,eplen,epcount,eprew_recent,eprew,best_ext_ret,tcount
47.360184,13.0,4.6969833,4.7023945,0.11099083,1793,1.2089961e-12,0.0054106433,277.51485419865503,15.687648,0.034814145,0.58666676,0.086290956,0.0,0.114170626,-0.06660496,0.0065663075,15.777383,-0.05811917781829834,0.01693816248771088,-0.0725846,0,111996.73440504074,225.0,130560.0,2.015625,2.01,24.0,29376000.0
44.448566,,4.6597214,4.645195,0.087309085,1794,1.2554117e-12,-0.014526326,274.86162743953,14.868702,0.016171953,0.6136309,0.07982493,0.0,0.087926894,-0.014639154,0.0038173483,14.900138,-0.014202475547790527,0.016776222377901003,-0.01784287,0,112056.34258008003,225.0,130560.0,2.015625,2.01,24.0,29376000.0
45.91889,13.0,4.6663194,4.6832156,0.11169798,1795,1.3307346e-12,0.016896237,275.9071476567329,15.773333,0.032975897,0.6227252,0.082194425,0.0,0.11364664,-0.026246212,0.007679575,15.783302,-0.03519594669342041,0.016840035867720513,-0.03330306,0,112115.72487640381,225.0,130688.0,1.7890625,1.82,24.0,29404800.0
45.614716,,4.652153,4.6339846,0.08616641,1796,1.129004e-12,-0.0181683,278.354736867931,14.7823715,0.020164158,0.62621945,0.081056476,0.0,0.09058827,-0.105606005,0.0045618997,14.945889,-0.10526871681213379,0.016989424857661806,-0.109541684,0,112174.58502078056,225.0,130688.0,1.7890625,1.82,24.0,29404800.0
45.553402,12.0,4.624082,4.6492662,0.12074022,1797,1.387299e-12,0.025184033,273.3003506348501,15.841121,0.03797706,0.64730006,0.07931654,0.0,0.114703506,0.09833278,0.0064315335,15.642705,0.09749531745910645,0.01668092960417786,0.09254854,0,112234.53371810913,225.0,130816.0,1.7734375,1.88,24.0,29433600.0
48.45139,,4.7000303,4.6905985,0.09131199,1798,1.2112375e-12,-0.0094318595,275.39861522334184,15.177749,0.016549934,0.6057384,0.0850751,0.0,0.0926295,-0.1036298,0.004446799,15.3479185,-0.029065489768981934,0.016808997511190298,-0.107470855,0,112294.02566576004,225.0,130816.0,1.7734375,1.88,24.0,29433600.0
45.804886,12.0,4.6516695,4.674803,0.12701067,1799,1.3604273e-12,0.023133116,275.70833604082156,16.007402,0.038919672,0.62899774,0.0850794,0.0,0.11649018,-0.1416762,0.008268269,16.372686,0.1588020920753479,0.01682790136967905,-0.14931548,0,112353.45078229904,225.0,130944.0,1.8515625,1.82,24.0,29462400.0
49.929718,,4.7353354,4.7379665,0.10364501,1800,1.3659527e-12,0.0026310394,278.10279136228166,15.827269,0.039004706,0.61435974,0.08546967,0.0,0.10520561,-0.040110435,0.0052473387,15.951658,-0.030341148376464844,0.01697404732435801,-0.044743415,0,112412.36425065994,225.0,130944.0,1.8515625,1.82,24.0,29462400.0
48.45644,13.0,4.698391,4.693164,0.1018699,1801,1.1685633e-12,-0.005227234,274.8955871285818,15.361723,0.036232274,0.6453429,0.0891976,0.0,0.09725331,0.13395284,0.004190281,14.980108,0.08858346939086914,0.016778295112828478,0.1304079,0,112471.965061903,225.0,131072.0,1.9140625,1.92,24.0,29491200.0
46.588783,12.0,4.710959,4.7206793,0.11975221,1802,1.3742554e-12,0.009720548,274.33514035550945,15.774492,0.046174128,0.63906455,0.08784131,0.0,0.117839865,0.15388344,0.0059217485,15.483294,0.03168332576751709,0.0167440881564642,0.14860076,0,112531.68763327599,225.0,131200.0,1.7421875,1.79,24.0,29520000.0
47.191376,,4.737303,4.719198,0.0964382,1803,1.0714304e-12,-0.018104838,277.3577996418271,15.046059,0.018636428,0.63533044,0.08775374,0.0,0.09283693,-0.10947266,0.0047210944,15.189719,0.0732911229133606,0.016928576638295112,-0.11355843,0,112590.75934505463,225.0,131200.0,1.7421875,1.79,24.0,29520000.0
44.66482,12.0,4.698241,4.712615,0.121228084,1804,1.3120311e-12,0.0143739255,276.5275942496776,15.865108,0.05709409,0.63251543,0.08985754,0.0,0.11434636,0.07753331,0.0053779455,15.657186,0.11031109094619751,0.016877904922465672,0.07278788,0,112650.00840497017,225.0,131328.0,1.71875,1.79,24.0,29548800.0
49.09604,,4.691804,4.687511,0.10174274,1805,1.2285282e-12,-0.004293215,277.30574984211165,15.263775,0.019451996,0.61907256,0.08849282,0.0,0.09569759,0.009246115,0.0045489967,15.290752,0.11530184745788574,0.016925399770636698,0.0053161904,0,112709.09120440483,225.0,131328.0,1.71875,1.79,24.0,29548800.0
46.3698,12.0,4.6811466,4.695696,0.12738897,1806,1.1973092e-12,0.014549848,275.0061048898799,15.837,0.049852453,0.6205482,0.08882715,0.0,0.11569874,-0.19166602,0.008544291,16.279385,0.17511463165283203,0.01678504058165771,-0.19958977,0,112768.6680636406,225.0,131456.0,1.796875,1.79,24.0,29577600.0
46.371128,,4.6933384,4.6828084,0.093058854,1807,1.2519817e-12,-0.010530382,273.62170204848775,15.14817,0.031565677,0.6228745,0.0819463,0.0,0.0927081,-0.07242877,0.00464827,15.324505,0.007524073123931885,0.016700543337920395,-0.07645416,0,112828.54635500908,225.0,131456.0,1.796875,1.79,24.0,29577600.0
46.43289,12.0,4.629758,4.6369896,0.114361435,1808,1.2965432e-12,0.0072319666,273.8615333986666,15.902948,0.045626592,0.6484926,0.09052473,0.0,0.10373062,-0.0372103,0.0049156807,16.107164,0.17727500200271606,0.01671518148185221,-0.04147749,0,112888.37220859528,225.0,131584.0,1.953125,1.78,24.0,29606400.0
44.545406,12.0,4.6532516,4.6697454,0.11416445,1809,1.4259829e-12,0.016493816,275.57344771226303,15.777796,0.03541182,0.64962137,0.088572726,0.0,0.113044605,0.10158882,0.006249823,15.457232,0.019521892070770264,0.01681966843946918,0.095988624,0,112947.82641267776,225.0,131712.0,1.9296875,2.12,24.0,29635200.0
44.779034,,4.66537,4.6599436,0.10736826,1810,1.5183715e-12,-0.0054262495,273.4505497643401,15.092487,0.027300889,0.62971336,0.08239496,0.0,0.105117835,0.100998454,0.0038115564,14.918611,0.04148048162460327,0.0166900970315149,0.09781662,0,113007.74218177795,225.0,131712.0,1.9296875,2.12,24.0,29635200.0
46.94377,3.0,4.5962367,4.617876,0.112036236,1811,1.2849487e-12,0.021638941,273.61124012451796,15.648912,0.037402708,0.62222934,0.084345005,0.0,0.11105958,-0.13366038,0.0070228744,15.952053,0.017358601093292236,0.016699904792756223,-0.14006102,0,113067.62276268005,225.0,131840.0,1.671875,1.76,24.0,29664000.0
46.33335,,4.6615305,4.645551,0.090985484,1812,1.3947242e-12,-0.01597943,279.3506460073529,14.895493,0.023174029,0.6025349,0.08751023,0.0,0.08966112,-0.0069997595,0.004569775,14.885145,0.028899669647216797,0.017050210327597223,-0.010966999,0,113126.27306556702,225.0,131840.0,1.671875,1.76,24.0,29664000.0
43.788136,11.0,4.6384096,4.654636,0.1263392,1813,1.4171031e-12,0.016226696,273.8938632632188,15.711531,0.0437422,0.6324474,0.092210166,0.0,0.120576404,-0.011742571,0.0063633565,15.724686,0.08914655447006226,0.016717154740186695,-0.01747348,0,113186.09185743332,225.0,131968.0,1.6171875,1.58,24.0,29692800.0
43.99037,,4.6717424,4.652466,0.086225204,1814,1.2046397e-12,-0.019276764,277.08384681530293,14.962442,0.015611016,0.6221837,0.08400038,0.0,0.09173707,0.066687174,0.0046074037,14.926325,-0.13193440437316895,0.01691185588472308,0.062701955,0,113245.22197341919,225.0,131968.0,1.6171875,1.58,24.0,29692800.0
46.073704,13.0,4.6045666,4.6271234,0.117776856,1815,1.2400482e-12,0.022556575,273.09137050727844,15.96811,0.031068448,0.62983894,0.09073375,0.0,0.11308496,-0.064900205,0.005984636,15.9939375,0.0780874490737915,0.01666817446943838,-0.070255,0,113305.21654582024,225.0,132096.0,1.7890625,1.85,24.0,29721600.0
44.276417,11.0,4.700554,4.7108183,0.11886791,1816,1.4990518e-12,0.010264458,276.00031521789407,15.7811165,0.03756581,0.64354545,0.087279566,0.0,0.1162763,-0.0031803097,0.006834241,15.69687,0.043129563331604004,0.016845722364373417,-0.009371005,0,113364.57879686356,225.0,132224.0,1.5234375,1.51,24.0,29750400.0
48.27565,,4.679805,4.6785793,0.09663023,1817,1.2574086e-12,-0.0012256149,273.8156304435939,15.189409,0.022256766,0.6371992,0.08500821,0.0,0.09526948,-0.05370652,0.004220454,15.304104,0.027965784072875977,0.01671237978781701,-0.05728977,0,113424.4146797657,225.0,132224.0,1.5234375,1.51,24.0,29750400.0
47.508747,15.0,4.702917,4.7288747,0.1154915,1818,1.3316604e-12,0.025957948,274.4369581059329,16.036354,0.032736678,0.6174833,0.08624047,0.0,0.114110075,0.030082012,0.0068739876,15.963184,0.023779571056365967,0.016750302618770318,0.023825508,0,113484.11509370804,225.0,132352.0,1.9453125,1.98,24.0,29779200.0
48.738964,,4.725495,4.712613,0.090028696,1819,1.2375468e-12,-0.012881443,277.7885767624715,15.178355,0.014661506,0.5784161,0.08320213,0.0,0.09161252,-0.047873307,0.0041602287,15.432737,-0.035494327545166016,0.016954869187162568,-0.05145512,0,113543.09520077705,225.0,132352.0,1.9453125,1.98,24.0,29779200.0
44.50595,13.0,4.688073,4.6986656,0.12098393,1820,1.3283267e-12,0.010592504,273.6639271950286,15.719152,0.05342365,0.6167412,0.08554736,0.0,0.11340126,0.08116384,0.0064526633,15.500083,0.12142187356948853,0.016703120556337193,0.07532792,0,113602.96425318718,225.0,132480.0,1.78125,1.75,24.0,29808000.0
47.258343,,4.7582445,4.7454195,0.08718612,1821,1.2418773e-12,-0.012825524,277.0406368654784,15.307333,0.02905341,0.62374634,0.080721535,0.0,0.09403214,0.11798529,0.004417489,14.944986,-0.1632094383239746,0.016909218558683985,0.114191554,0,113662.10359168053,225.0,132480.0,1.78125,1.75,24.0,29808000.0
44.690094,10.0,4.7186255,4.7298355,0.11694222,1822,1.1266273e-12,0.011209391,273.18813017635966,15.984765,0.048979387,0.5986243,0.081332006,0.0,0.11356192,0.022765197,0.0068691787,15.956224,0.056975722312927246,0.016674080210959452,0.016494643,0,113722.07691478729,225.0,132608.0,1.7421875,1.77,24.0,29836800.0
45.13894,13.0,4.7749243,4.774847,0.10907099,1823,1.3329232e-12,-7.7614095e-05,274.31028106834975,15.722439,0.04046566,0.6007563,0.08033099,0.0,0.114591874,0.00042615272,0.0057778163,15.788477,-0.10379683971405029,0.016742570865988144,-0.0047509074,0,113781.80489850044,225.0,132736.0,1.5234375,1.58,24.0,29865600.0
46.93372,,4.725274,4.7118177,0.090731785,1824,1.2426611e-12,-0.013456386,275.77144946059843,15.079894,0.014783629,0.602101,0.08478973,0.0,0.09155646,-0.011234054,0.004139867,15.164785,-0.018260836601257324,0.016831753507116604,-0.014771821,0,113841.21641492844,225.0,132736.0,1.5234375,1.58,24.0,29865600.0
47.802826,13.0,4.7252903,4.7339797,0.11372908,1825,1.3970803e-12,0.008689829,273.17870371814354,15.795673,0.042328916,0.64732563,0.08424921,0.0,0.11312008,-0.096916385,0.007609783,16.070265,0.01068115234375,0.016673504865609347,-0.10387884,0,113901.19180750847,225.0,132864.0,1.6796875,1.63,24.0,29894400.0
48.11175,,4.7276154,4.7094173,0.09177974,1826,1.3771289e-12,-0.018198373,275.0065274969103,15.000872,0.01423733,0.6197461,0.08416525,0.0,0.09074028,-0.06454912,0.0044428743,15.049372,0.022522926330566406,0.01678506637554384,-0.06837224,0,113960.7685751915,225.0,132864.0,1.6796875,1.63,24.0,29894400.0
45.167023,10.0,4.6659174,4.6829014,0.121913806,1827,1.5095544e-12,0.016984057,274.49040993026307,15.744942,0.038257394,0.6310415,0.08407417,0.0,0.11266434,-0.122522175,0.007469027,16.027157,0.14598160982131958,0.016753565059220158,-0.12936017,0,114020.4573636055,225.0,132992.0,1.7734375,1.87,24.0,29923200.0
47.160557,,4.6916122,4.6780157,0.09055287,1828,1.1717883e-12,-0.013596197,275.5594271326106,15.061545,0.045623157,0.6042666,0.08164853,0.0,0.09004937,-0.096592106,0.0049249455,15.399003,0.011089563369750977,0.016818812691199378,-0.10091279,0,114079.91459274292,225.0,132992.0,1.7734375,1.87,24.0,29923200.0
45.274193,15.0,4.646638,4.6696424,0.120722346,1829,1.366045e-12,0.02300486,274.6004440649062,15.926958,0.036583725,0.6029738,0.08719597,0.0,0.113233924,-0.03566372,0.007010671,16.073393,0.12021243572235107,0.016760281009820934,-0.042071417,0,114139.5794634819,225.0,133120.0,2.0546875,1.96,24.0,29952000.0
47.63082,13.0,4.725688,4.7409253,0.109674715,1830,1.3782711e-12,0.015237194,275.56699196865276,15.907419,0.041133635,0.65437406,0.0829604,0.0,0.11207207,-0.0007706876,0.0059676967,15.860298,-0.04419529438018799,0.016819274412149216,-0.00608401,0,114199.03506040573,225.0,133248.0,2.0703125,2.24,24.0,29980800.0
46.52707,,4.7273626,4.722802,0.09834177,1831,1.3234453e-12,-0.004560465,276.46858998810944,15.230537,0.02245062,0.64886695,0.08729937,0.0,0.09180283,0.11664804,0.004558237,14.904729,0.1285628080368042,0.016874303588141445,0.11273867,0,114258.29676532745,225.0,133248.0,2.0703125,2.24,24.0,29980800.0
45.913216,14.0,4.6853747,4.705001,0.11818598,1832,1.2304493e-12,0.019625787,275.04019275949656,15.917374,0.042357408,0.643095,0.08610524,0.0,0.10994169,0.0007653609,0.0066542644,16.002518,0.13464778661727905,0.01678712114010599,-0.0052458085,0,114317.86624073982,225.0,133376.0,1.9375,1.82,24.0,30009600.0
48.181927,,4.669419,4.6711755,0.080344155,1833,1.2712656e-12,0.0017565751,275.6416327286339,15.22452,0.019324992,0.65234786,0.079956464,0.0,0.08847696,0.014456777,0.0038152817,15.225758,-0.21269583702087402,0.016823830122597284,0.011293842,0,114377.30573773384,225.0,133376.0,1.9375,1.82,24.0,30009600.0
45.640877,12.0,4.6836734,4.713175,0.11949142,1834,1.3359086e-12,0.029501202,274.3519490173544,16.039703,0.038496178,0.660966,0.08072496,0.0,0.114689715,0.046081945,0.0058834404,15.953288,0.0787542462348938,0.01674511407576626,0.040859472,0,114437.0246500969,225.0,133504.0,2.078125,2.19,24.0,30038400.0
49.71706,,4.7428308,4.740217,0.084569305,1835,1.1513414e-12,-0.0026132667,276.56466599181476,15.438434,0.018162,0.6476518,0.079532996,0.0,0.09052749,-0.1940327,0.004222693,15.817338,-0.14587020874023438,0.016880167602039475,-0.19760774,0,114496.26576805115,225.0,133504.0,2.078125,2.19,24.0,30038400.0
46.573956,13.0,4.6888638,4.724114,0.110573545,1836,1.4109849e-12,0.035249747,273.64689216993514,16.283657,0.038655836,0.6615329,0.0786469,0.0,0.109589666,0.034090444,0.0063380385,16.315151,0.017716705799102783,0.016702080820918893,0.02841394,0,114556.1385474205,225.0,133632.0,2.4296875,2.45,24.0,30067200.0
47.02352,13.0,4.767809,4.779133,0.103536606,1837,1.1961684e-12,0.0113238245,273.44319099046527,15.999129,0.034630157,0.63621503,0.07726006,0.0,0.10788043,-0.032907408,0.0058359457,16.147076,-0.08566904067993164,0.01668964788760164,-0.038107138,0,114616.05592894554,225.0,133760.0,1.953125,1.95,24.0,30096000.0
44.611755,,4.7808933,4.7658734,0.09396225,1838,1.177506e-12,-0.01502005,271.9167530809546,15.177656,0.02243233,0.6301558,0.08423759,0.0,0.09382412,0.0022570442,0.004472771,15.157798,0.00293809175491333,0.016596481511288733,-0.0015855711,0,114676.309664011,225.0,133760.0,1.953125,1.95,24.0,30096000.0
44.706467,13.0,4.7834687,4.7932644,0.11082105,1839,1.1862996e-12,0.009795499,274.43282629765395,15.932051,0.034110833,0.65365386,0.080928035,0.0,0.11023751,-0.056287058,0.006524751,16.116552,0.010503590106964111,0.016750050433206418,-0.062158152,0,114736.01097679138,225.0,133888.0,2.5,2.4,24.0,30124800.0
47.884422,,4.7991624,4.779521,0.0897649,1840,1.1306519e-12,-0.019641453,274.924408758195,15.223627,0.022582414,0.6428694,0.082681604,0.0,0.0904357,-0.05921436,0.004189073,15.4656515,-0.015001535415649414,0.0167800542454953,-0.06276057,0,114795.60553979874,225.0,133888.0,2.5,2.4,24.0,30124800.0
48.038467,14.0,4.7965245,4.805438,0.12186351,1841,1.2134384e-12,0.008913299,273.2800602938666,15.91188,0.038374472,0.61279106,0.08684806,0.0,0.11663836,-0.022674192,0.007967218,15.994069,0.08391571044921875,0.01667969118004557,-0.030028619,0,114855.55868816376,225.0,134016.0,2.2109375,2.03,24.0,30153600.0
45.20382,,4.864439,4.840566,0.09625432,1842,1.1311705e-12,-0.023872381,274.58211610524677,15.324021,0.032378126,0.6570992,0.085357204,0.0,0.09691233,0.1786559,0.005040835,14.90861,-0.01371920108795166,0.016759162359939378,0.17427215,0,114915.22754144669,225.0,134016.0,2.2109375,2.03,24.0,30153600.0
46.344387,13.0,4.828862,4.835283,0.1259022,1843,1.231155e-12,0.006420593,273.5895050203041,16.010633,0.04709668,0.60574,0.08727903,0.0,0.11758371,0.023959681,0.007282029,15.962565,0.12777704000473022,0.01669857818727442,0.017283393,0,114975.1128795147,225.0,134144.0,1.8359375,1.71,24.0,30182400.0
48.60088,14.0,4.8965464,4.895316,0.11105064,1844,1.0910511e-12,-0.0012300932,274.13050656567907,16.089634,0.05252939,0.61027205,0.084969945,0.0,0.11916503,0.068021,0.0064620227,15.89234,-0.15147757530212402,0.016731598301127873,0.062169254,0,115034.88003277779,225.0,134272.0,2.3046875,2.42,24.0,30211200.0
48.059242,,4.868848,4.842785,0.09963074,1845,1.3074917e-12,-0.026062727,274.2114229184484,15.220983,0.024419956,0.6102053,0.086895205,0.0,0.09770591,-0.10685536,0.0048753954,15.4702635,0.03826624155044556,0.01673653704336233,-0.11112055,0,115094.62954950333,225.0,134272.0,2.3046875,2.42,24.0,30211200.0
48.46472,20.0,4.8389063,4.8503003,0.11741448,1846,1.1884669e-12,0.011394237,276.36212299090454,16.089888,0.043462187,0.6235999,0.08596051,0.0,0.11911627,0.08585394,0.0061280644,15.859152,-0.0291978120803833,0.016867805358331576,0.080349475,0,115153.91408467293,225.0,134400.0,2.3046875,2.26,24.0,30240000.0
46.165844,,4.8534517,4.821239,0.08904774,1847,1.2410823e-12,-0.032212652,272.175262114952,15.0611515,0.017804733,0.643782,0.083076015,0.0,0.09468586,-0.0140926,0.0052092797,15.208259,-0.1306401491165161,0.0166122596505708,-0.018658098,0,115214.11059141159,225.0,134400.0,2.3046875,2.26,24.0,30240000.0
46.838722,12.0,4.816718,4.8263044,0.12039004,1848,1.117208e-12,0.00958598,274.53755395316256,16.006737,0.033165276,0.618924,0.08463752,0.0,0.11880322,0.09368681,0.006657077,15.828217,0.026187658309936523,0.016756442502024082,0.08764866,0,115273.78912997246,225.0,134528.0,2.03125,1.98,24.0,30268800.0
45.573586,,4.8437176,4.812477,0.09118322,1849,1.2407155e-12,-0.031240571,277.3708932332252,15.053814,0.027308676,0.6377914,0.079712614,0.0,0.09425003,0.10735995,0.0045877825,14.9308815,-0.06839799880981445,0.01692937580769197,0.10340996,0,115332.8580532074,225.0,134528.0,2.03125,1.98,24.0,30268800.0
46.99078,12.0,4.814333,4.813878,0.12575358,1850,1.1938933e-12,-0.0004546186,273.24260677690245,15.816786,0.05347487,0.64637053,0.084095046,0.0,0.11722817,-0.0070106853,0.0067228535,15.80327,0.13099288940429688,0.01667740519878555,-0.013087168,0,115392.819419384,225.0,134656.0,2.0703125,1.9,24.0,30297600.0
46.331913,13.0,4.823837,4.815027,0.10365989,1851,1.2094507e-12,-0.008809511,274.35376614534505,15.711455,0.04217001,0.63331497,0.07896311,0.0,0.10986865,-0.01922482,0.0072536045,15.77659,-0.12337863445281982,0.016745224984457095,-0.02584511,0,115452.53793621063,225.0,134784.0,2.3828125,2.44,24.0,30326400.0
41.746548,,4.804907,4.7680817,0.09107965,1852,1.2521936e-12,-0.036825307,273.49789563815534,14.695038,0.030515615,0.6314473,0.08247137,0.0,0.092432,-0.04616534,0.005428938,14.782497,-0.02991652488708496,0.016692986794321005,-0.05096283,0,115512.44333314896,225.0,134784.0,2.3828125,2.44,24.0,30326400.0
45.707584,12.0,4.785102,4.8216867,0.11021364,1853,1.2713346e-12,0.036584865,274.04495606946546,16.526552,0.044217084,0.6327274,0.08117896,0.0,0.1109508,0.015777588,0.0071106083,16.501844,-0.01342165470123291,0.01672637671322421,0.009299707,0,115572.2291443348,225.0,134912.0,2.2265625,2.2,24.0,30355200.0
44.01086,,4.828074,4.8079057,0.0861751,1854,1.1246812e-12,-0.020168612,275.0361550466015,15.173488,0.02555971,0.6164443,0.080504335,0.0,0.08866674,-0.06403777,0.004173707,15.318103,-0.058663249015808105,0.016786874697668548,-0.067595035,0,115631.79949426651,225.0,134912.0,2.2265625,2.2,24.0,30355200.0
43.04116,14.0,4.7743464,4.7662964,0.104240425,1855,1.2518688e-12,-0.008050206,272.3927296954814,15.455519,0.057187155,0.6506751,0.07959379,0.0,0.107128836,0.028464278,0.00625243,15.408137,-0.05618619918823242,0.016625532818327723,0.022862524,0,115691.94794249535,225.0,135040.0,1.9921875,1.88,24.0,30384000.0
45.074066,,4.7388,4.706233,0.0794689,1856,1.2037485e-12,-0.032567132,276.2187933985505,14.670578,0.023854677,0.6514721,0.07981177,0.0,0.08993568,0.0635294,0.0044590463,14.49738,-0.2807655334472656,0.016859057214266997,0.059721828,0,115751.26324033737,225.0,135040.0,1.9921875,1.88,24.0,30384000.0
42.635372,13.0,4.673357,4.6758986,0.11700656,1857,1.5128457e-12,0.002542011,271.97099285377715,15.429756,0.033174552,0.6716554,0.080068946,0.0,0.11153485,0.10419593,0.005490635,15.210515,0.09134137630462646,0.01659979204429792,0.09937695,0,115811.50495886803,225.0,135168.0,1.890625,1.99,24.0,30412800.0
47.067074,,4.685521,4.666127,0.08799942,1858,1.2672475e-12,-0.019394,276.77132615628244,14.905219,0.020526526,0.6270333,0.08698762,0.0,0.09414465,-0.09532354,0.004859957,15.27879,-0.14454174041748047,0.01689278113746841,-0.09955646,0,115870.70184254646,225.0,135168.0,1.890625,1.99,24.0,30412800.0
44.252766,13.0,4.5715356,4.5696445,0.097356476,1859,1.1825272e-12,-0.0018911165,274.01936372259127,15.432193,0.05793247,0.657889,0.08419116,0.0,0.09852299,0.05606861,0.0063355123,15.252028,-0.02410745620727539,0.01672481468033394,0.05039099,0,115930.49323749542,225.0,135296.0,2.578125,2.76,24.0,30441600.0
46.830383,23.0,4.6052113,4.613869,0.10702748,1860,1.1981345e-12,0.008658312,274.4182848563672,15.353727,0.0452106,0.68661994,0.08130481,0.0,0.10650015,0.1391742,0.0052629304,14.957795,0.00982975959777832,0.016749162894065382,0.13459788,0,115990.19771385193,225.0,135424.0,2.6796875,2.68,24.0,30470400.0
43.392292,,4.608204,4.5755787,0.083972484,1861,1.245263e-12,-0.032625616,275.4905406042715,14.263344,0.027309764,0.63952255,0.078966305,0.0,0.08732439,-0.13932678,0.004331474,14.631134,-0.08142662048339844,0.01681460819117868,-0.14301872,0,116049.6698102951,225.0,135424.0,2.6796875,2.68,24.0,30470400.0
42.788654,15.0,4.5768995,4.58523,0.110843696,1862,1.223234e-12,0.0083308285,273.85933316266943,15.188793,0.05123694,0.66953,0.075494155,0.0,0.10793328,-0.107360624,0.005603729,15.422391,0.051824331283569336,0.016715047190104335,-0.11229482,0,116109.49614453316,225.0,135552.0,2.3125,2.23,24.0,30499200.0
45.97066,,4.5638924,4.54754,0.086724445,1863,1.2357255e-12,-0.016352007,276.02487199048255,14.490318,0.019463636,0.68518627,0.076891005,0.0,0.08920646,-0.10186351,0.0036711136,14.731461,-0.05805814266204834,0.01684722119082535,-0.10484944,0,116168.85311436653,225.0,135552.0,2.3125,2.23,24.0,30499200.0
42.56351,14.0,4.51051,4.524391,0.11404523,1864,1.3840272e-12,0.0138811115,274.81869890423326,15.10634,0.044609394,0.69010836,0.07823943,0.0,0.10759514,0.015208587,0.0058371997,15.122313,0.10991591215133667,0.01677360222804158,0.010061495,0,116228.47060060501,225.0,135680.0,2.2421875,1.95,24.0,30528000.0
46.986546,,4.546362,4.529439,0.083045885,1865,1.1890557e-12,-0.01692219,277.3980672756066,14.507202,0.021380005,0.6477132,0.076118134,0.0,0.08492987,0.02129548,0.0034969745,14.540525,-0.045886874198913574,0.01693103437961466,0.018446218,0,116287.53373742104,225.0,135680.0,2.2421875,1.95,24.0,30528000.0
42.83484,22.0,4.4719286,4.5000944,0.105468296,1866,1.3281561e-12,0.028166244,274.5330999592456,15.662647,0.04393646,0.641355,0.076896034,0.0,0.104531884,0.13139647,0.0058010044,15.345913,0.017678439617156982,0.016756170651809423,0.12623683,0,116347.21324419975,225.0,135808.0,2.5,2.43,24.0,30556800.0
42.486435,13.0,4.530962,4.528922,0.10614633,1867,1.3707374e-12,-0.0020400258,272.95863433719774,14.849596,0.053736344,0.66896623,0.07680841,0.0,0.10961486,-0.04223841,0.0058089457,14.868232,-0.0664215087890625,0.01666007289655748,-0.04737839,0,116407.23699116707,225.0,135936.0,2.1796875,2.24,24.0,30585600.0
42.82658,,4.492867,4.4727964,0.08666217,1868,1.3101701e-12,-0.020070743,274.06069085116474,14.106636,0.02512403,0.616024,0.07457183,0.0,0.08919031,-0.058376376,0.004464599,14.167344,-0.059195637702941895,0.016727337088083785,-0.062224954,0,116467.01936984062,225.0,135936.0,2.1796875,2.24,24.0,30585600.0
43.18114,14.0,4.4925756,4.492426,0.10704328,1869,1.1987699e-12,-0.00014918199,274.67822356645746,14.764379,0.044092707,0.63841563,0.07964418,0.0,0.105210766,0.0065478343,0.005392628,14.723555,0.03394573926925659,0.016765028293851163,0.001793622,0,116526.66734552383,225.0,136064.0,2.15625,2.3,24.0,30614400.0
45.36345,,4.5174913,4.4908977,0.08756276,1870,1.3523894e-12,-0.026593875,275.9562501444394,14.083124,0.02685028,0.6294681,0.07810307,0.0,0.087594025,-0.01054054,0.003962823,14.205332,-0.0007139444351196289,0.016843032845729945,-0.013873896,0,116586.03907561302,225.0,136064.0,2.15625,2.3,24.0,30614400.0
43.043293,13.0,4.4835033,4.476982,0.105001025,1871,1.1855781e-12,-0.006521151,275.1235052952009,14.5169525,0.035073176,0.6325959,0.07645911,0.0,0.1012513,-0.02638001,0.004974112,14.608415,0.07014739513397217,0.01679220613374029,-0.030721527,0,116645.5905122757,225.0,136192.0,2.671875,2.8,24.0,30643200.0
44.448486,,4.553894,4.5201607,0.08076736,1872,1.4736395e-12,-0.033733487,275.01677611506574,14.158454,0.022152863,0.64932966,0.07256562,0.0,0.08522381,-0.06298926,0.0039346144,14.276952,-0.11339700222015381,0.016785691901554305,-0.06627454,0,116705.16505980492,225.0,136192.0,2.671875,2.8,24.0,30643200.0
41.457428,21.0,4.479198,4.482034,0.10481847,1873,1.1727834e-12,0.0028365531,271.3184723088628,15.01437,0.039866615,0.66492015,0.07486083,0.0,0.10288853,0.032363903,0.0045925574,14.915791,0.036485493183135986,0.01655996535088274,0.028436264,0,116765.55165958405,225.0,136320.0,2.7890625,2.73,24.0,30672000.0
44.345367,14.0,4.4629393,4.471628,0.09923207,1874,1.1114645e-12,0.008689276,274.8900174986109,14.774964,0.023608226,0.6198629,0.071942315,0.0,0.10308509,-0.11416837,0.005515396,14.911599,-0.07916462421417236,0.01677795516959295,-0.1190639,0,116825.1536784172,225.0,136448.0,2.6328125,2.61,24.0,30700800.0
43.28017,,4.461638,4.448531,0.09086689,1875,1.318222e-12,-0.013107009,275.389530019102,14.101587,0.015891299,0.6358092,0.076265365,0.0,0.0876981,0.027823599,0.0033025262,14.121534,0.06852966547012329,0.016808442994329955,0.025156882,0,116884.64758872986,225.0,136448.0,2.6328125,2.61,24.0,30700800.0
