opt_feat_var,ev,advstd,rew_mean,rank,opt_approxkl,retmean,retstd,total_secs,opt_vf,opt_tot,ups,opt_ent,opt_aux,opt_dyn_loss,opt_clipfrac,n_updates,opt_pg,vpredmean,tps,advmean,recent_best_ext_ret,vpredstd,epcount,best_ext_ret,eprew_recent,tcount,eplen,eprew
52.608673,-0.1443105936050415,0.11721951,17.775974,0,1.183717e-12,4.6860194,0.10957915,75616.03288507462,0.006344267,0.09565137,0.018769401389662904,0.64165086,0.03615309,17.47498,0.0,1438,0.08994876,4.6497974,307.517872368237,0.036221728,12.0,0.087209105,104704.0,23.0,1.8046875,23558400.0,225.0,1.77
47.925144,0.03576761484146118,0.10168289,16.97733,0,1.3785883e-12,4.671527,0.103551656,75668.88530373573,0.004438999,0.1810454,0.01892060998025204,0.6500373,0.024339264,16.548538,0.0,1439,0.17725644,4.657323,309.99527391644943,0.014204072,,0.090587646,104704.0,23.0,1.8046875,23558400.0,225.0,1.77
49.717598,0.09808653593063354,0.1269935,17.797314,0,1.2679427e-12,4.6799984,0.13372083,75722.29942178726,0.008248197,-0.044076875,0.01872164207663775,0.64880085,0.038026575,17.90634,0.0,1440,-0.05167627,4.6439576,306.73538378363287,0.03604057,4.0,0.09512206,104832.0,23.0,1.7890625,23587200.0,225.0,1.96
49.156178,0.2259998321533203,0.1050132,16.988487,0,1.2663811e-12,4.6786427,0.119364,75775.2141315937,0.004716205,-0.009632835,0.01889833665644051,0.6300082,0.026680842,17.00888,0.0,1441,-0.013719032,4.6664343,309.63034777912134,0.012208898,,0.102046154,104832.0,23.0,1.7890625,23587200.0,225.0,1.96
47.64262,0.14082670211791992,0.1172016,17.90157,0,1.1944412e-12,4.695143,0.1264425,75828.87158513069,0.007869671,0.039247684,0.018636739801874445,0.61833465,0.05293591,17.907139,0.0,1442,0.031996347,4.6548367,305.3443449139109,0.04030684,12.0,0.10486321,104960.0,23.0,2.015625,23616000.0,225.0,2.07
47.642937,0.148145854473114,0.104389116,16.929802,0,1.2575185e-12,4.7300453,0.11310259,75881.96518874168,0.006763269,-0.1213023,0.018834660523833067,0.6432135,0.033611767,17.29708,0.0,1443,-0.12742236,4.7343206,308.58707802248097,-0.0042759506,,0.096947975,104960.0,23.0,2.015625,23616000.0,225.0,2.07
49.23294,0.09871113300323486,0.12038173,17.572586,0,1.2250346e-12,4.700305,0.12680273,75935.26384973526,0.0057154344,0.02396436,0.01876219742406901,0.6209546,0.04070968,17.563437,0.0,1444,0.018869879,4.677961,307.39984259594667,0.022344304,4.0,0.09808888,105088.0,23.0,1.5859375,23644800.0,225.0,1.46
51.548153,0.12507164478302002,0.12114909,17.716934,0,1.1341202e-12,4.787762,0.12951913,75987.8692047596,0.006533114,0.046895742,0.01900947155545955,0.6248759,0.035145573,17.874249,0.0,1445,0.040987507,4.7773743,311.45118196464927,0.010387758,12.0,0.10906838,105216.0,23.0,1.734375,23673600.0,225.0,1.68
48.11081,0.35617756843566895,0.12084638,17.134167,0,1.2055878e-12,4.7641845,0.15060888,76040.80917429924,0.007063569,0.08669357,0.018889319519747424,0.63515306,0.03219528,16.94759,0.0,1446,0.08026516,4.754122,309.4826110115418,0.010062693,,0.12434888,105216.0,23.0,1.734375,23673600.0,225.0,1.68
48.780792,0.2706676125526428,0.13016148,17.824907,0,1.3224637e-12,4.7584,0.15241219,76094.15760779381,0.0083814105,-0.0057062013,0.018744692852168256,0.6284881,0.04553898,17.851416,0.0,1447,-0.013459124,4.7349772,307.1130476899247,0.023422774,13.0,0.12771703,105344.0,23.0,1.8515625,23702400.0,225.0,1.91
48.69053,0.15346753597259521,0.104830146,16.77275,0,1.2120446e-12,4.7436843,0.11393689,76146.9753317833,0.0071482393,0.15457141,0.0189330384663877,0.6447507,0.024580918,16.469221,0.0,1448,0.14806792,4.755975,310.19890223329605,-0.012290872,,0.11168954,105344.0,23.0,1.8515625,23702400.0,225.0,1.91
47.909073,0.09600305557250977,0.11937353,17.272358,0,1.2383887e-12,4.736136,0.12555227,76199.84497189522,0.007128408,0.031678002,0.018914446890181857,0.644038,0.04405412,17.217602,0.0,1449,0.025193632,4.7319546,309.89429784873954,0.0041811764,14.0,0.09844696,105472.0,23.0,1.8203125,23731200.0,225.0,1.82
48.869293,0.021957218647003174,0.10019241,16.615173,0,1.1468806e-12,4.7287335,0.101310834,76252.67654180527,0.004880341,0.08397255,0.018928076559197298,0.6528715,0.017751882,16.526472,0.0,1450,0.079745084,4.745281,310.11760634588853,-0.016547464,,0.0964129,105472.0,23.0,1.8203125,23731200.0,225.0,1.82
48.685783,0.047343552112579346,0.119938195,17.297836,0,1.2626499e-12,4.7576323,0.12288231,76305.73706960678,0.0072036367,0.017445989,0.01884640129741553,0.6942965,0.036293015,17.29914,0.0,1451,0.0109366495,4.754647,308.779438856856,0.0029856092,10.0,0.09062487,105600.0,23.0,1.9296875,23760000.0,225.0,1.94
51.560028,-0.09070765972137451,0.11584037,17.308605,0,1.1148716e-12,4.782486,0.11091895,76358.83996200562,0.0071877725,0.034043048,0.018831365954408034,0.663748,0.0404261,17.42157,0.0,1452,0.027519023,4.787061,308.53309979702124,-0.0045750784,12.0,0.09418002,105728.0,23.0,1.7734375,23788800.0,225.0,1.75
45.096455,-0.14602816104888916,0.09884643,16.332546,0,1.2793653e-12,4.7435627,0.09233436,76412.4405143261,0.0055483184,0.034306623,0.018656524172007607,0.67877555,0.02758963,16.32272,0.0,1453,0.02943708,4.7716885,305.66849203417263,-0.028126253,,0.08896744,105728.0,23.0,1.7734375,23788800.0,225.0,1.75
49.67053,-0.02452874183654785,0.11576554,17.34774,0,1.2007522e-12,4.7792287,0.11437135,76465.96236896515,0.006666865,0.07897712,0.018683956427592272,0.6710957,0.041223954,17.315334,0.0,1454,0.07298136,4.7794523,306.1179421096718,-0.00022421707,11.0,0.08755678,105856.0,23.0,1.7109375,23817600.0,225.0,1.64
49.734955,0.04011338949203491,0.1045544,16.860386,0,1.1828761e-12,4.797471,0.10671669,76518.89891242981,0.0045053205,0.080816776,0.01889054204431726,0.6724404,0.04436786,16.550224,0.0,1455,0.07698389,4.8069057,309.502640854094,-0.009434452,,0.095427915,105856.0,23.0,1.7109375,23817600.0,225.0,1.64
49.58748,0.12985920906066895,0.122384794,17.536934,0,1.3010066e-12,4.797181,0.13119966,76572.25890302658,0.00762781,0.026890932,0.01874063298767727,0.65969086,0.040922444,17.416813,0.0,1456,0.019922813,4.7903786,307.0465308701044,0.0068026315,10.0,0.09794583,105984.0,23.0,1.7578125,23846400.0,225.0,1.8
50.34413,-0.18936622142791748,0.10167944,16.60162,0,1.2593401e-12,4.7424135,0.093234226,76625.34021687508,0.0042483066,-0.011487214,0.018839021258105947,0.6799183,0.02584388,16.568975,0.0,1457,-0.0150556015,4.7624025,308.65852429280784,-0.019988943,,0.097928666,105984.0,23.0,1.7578125,23846400.0,225.0,1.8
47.862507,0.09997105598449707,0.12141585,17.535093,0,1.342362e-12,4.728525,0.12798148,76678.35335469246,0.007898415,-0.040987775,0.018863248643095857,0.6860084,0.049002465,17.752726,0.0,1458,-0.048200183,4.7074995,309.0554657684825,0.021025691,10.0,0.09583829,106112.0,23.0,1.890625,23875200.0,225.0,1.81
52.016712,-0.08329248428344727,0.11856345,17.630733,0,1.1756596e-12,4.8160973,0.11391423,76731.21453690529,0.005417222,-0.020428138,0.018917473241022154,0.6594703,0.03738708,17.674885,0.0,1459,-0.02518589,4.807773,309.943881580907,0.008324684,14.0,0.09225354,106240.0,23.0,1.859375,23904000.0,225.0,1.92
47.953335,-0.026636123657226562,0.10431085,16.59145,0,1.2478701e-12,4.78337,0.102948785,76784.20293784142,0.0045146346,-0.017438723,0.018872054682409083,0.6393545,0.024458326,16.531551,0.0,1460,-0.021314003,4.802441,309.1997439165904,-0.019071363,,0.09141741,106240.0,23.0,1.859375,23904000.0,225.0,1.92
50.063385,-0.08671629428863525,0.12025581,17.263874,0,1.3376276e-12,4.855204,0.11535808,76837.2284553051,0.0067646904,-0.016873088,0.01885884471914633,0.68380445,0.033414196,17.464315,0.0,1461,-0.022953974,4.8680344,308.98331187849345,-0.01282991,12.0,0.094755076,106368.0,23.0,1.828125,23932800.0,225.0,1.8
50.56087,0.2956892251968384,0.10743477,16.830385,0,1.1943664e-12,4.8141313,0.12801555,76889.4888715744,0.004854181,0.039741296,0.01913494134541361,0.65670466,0.010357192,16.81091,0.0,1462,0.03554382,4.832827,313.5068790032566,-0.018695695,,0.10927457,106368.0,23.0,1.828125,23932800.0,225.0,1.8
48.88595,0.09950041770935059,0.11999393,17.602318,0,1.2290833e-12,4.7546663,0.12644961,76943.00766587257,0.0059142513,0.089801155,0.01868502482377777,0.6565374,0.048315927,17.422836,0.0,1463,0.084543444,4.733703,306.135446712775,0.020963758,12.0,0.10634372,106496.0,23.0,1.703125,23961600.0,225.0,1.82
48.494144,0.10259091854095459,0.10383568,16.611385,0,1.0771021e-12,4.715996,0.109610304,76996.09072041512,0.0063955663,-0.13311811,0.018838403490865168,0.6601789,0.031429388,16.93193,0.0,1464,-0.13885349,4.731284,308.6484027943349,-0.015288331,,0.10076763,106496.0,23.0,1.703125,23961600.0,225.0,1.82
49.44872,0.1413615345954895,0.11617601,17.314121,0,1.1202605e-12,4.730548,0.12537509,77049.0166003704,0.0057993634,0.03353685,0.01889434811182607,0.65854686,0.05277907,17.210875,0.0,1465,0.028396036,4.7212877,309.56499946415835,0.009259599,11.0,0.0948121,106624.0,23.0,1.6171875,23990400.0,225.0,1.66
48.59369,0.03825622797012329,0.100431316,16.589596,0,1.1277672e-12,4.704235,0.10240932,77101.44772839546,0.0057034213,0.013106221,0.019072639435148836,0.6266314,0.016560713,16.733255,0.0,1466,0.008029431,4.7191505,312.48612450547853,-0.01491482,,0.09295378,106624.0,23.0,1.6171875,23990400.0,225.0,1.66
47.77478,0.21404534578323364,0.11227171,17.367882,0,1.1875219e-12,4.6569,0.1266402,77154.5995490551,0.005822962,0.033660658,0.018814030969956638,0.6646322,0.044791855,17.257517,0.0,1467,0.02850233,4.649808,308.24908341176956,0.007091974,14.0,0.10161694,106752.0,23.0,1.6171875,24019200.0,225.0,1.73
46.199528,0.10866492986679077,0.12193664,17.214098,0,1.1391421e-12,4.660218,0.12915576,77207.77772521973,0.0068388944,-0.0017835982,0.018804706594378794,0.62935674,0.03873217,17.429398,0.0,1468,-0.007993136,4.6424775,308.09631284230215,0.017740423,4.0,0.10506568,106880.0,23.0,1.34375,24048000.0,225.0,1.4
47.768642,0.2342028021812439,0.10323328,16.373909,0,1.165229e-12,4.6242256,0.11796763,77260.2122168541,0.005902586,0.19195014,0.019071415948362824,0.6109902,0.018346837,15.903075,0.0,1469,0.18665855,4.63091,312.4660788979765,-0.0066845715,,0.10116369,106880.0,23.0,1.34375,24048000.0,225.0,1.4
49.072006,0.1507662534713745,0.11814422,17.408747,0,1.0962193e-12,4.6571417,0.1282032,77312.96035075188,0.008664969,-0.14681165,0.018958016636908187,0.66818935,0.043165326,17.81997,0.0,1470,-0.15480843,4.625327,310.60814457910374,0.031814978,12.0,0.10016481,107008.0,23.0,1.8125,24076800.0,225.0,1.72
49.39506,0.24744856357574463,0.11033458,16.772778,0,1.2362333e-12,4.674569,0.12718724,77365.73782491684,0.0080796275,-0.0030457908,0.018947477419521283,0.6662972,0.025490437,16.779732,0.0,1471,-0.010459121,4.6728277,310.4354700414367,0.0017413498,,0.1079193,107008.0,23.0,1.8125,24076800.0,225.0,1.72
50.751366,0.14188367128372192,0.122705236,17.613277,0,1.1076778e-12,4.698553,0.13246161,77418.8047208786,0.0070076156,0.09730762,0.018844139682120696,0.6554141,0.041431483,17.367315,0.0,1472,0.09095542,4.6705794,308.7423845518655,0.027973706,12.0,0.10753684,107136.0,23.0,1.84375,24105600.0,225.0,1.93
49.800697,0.024533092975616455,0.10050082,16.698723,0,1.2040838e-12,4.7370086,0.10175678,77471.54241085052,0.005237804,0.11265928,0.0189617709939964,0.6255318,0.018402543,16.513992,0.0,1473,0.10804701,4.749687,310.669655965637,-0.012678281,,0.090523005,107136.0,23.0,1.84375,24105600.0,225.0,1.93
47.243145,0.1506980061531067,0.11338915,17.38987,0,1.2450984e-12,4.699648,0.12303834,77524.86462831497,0.0060636923,-0.020262893,0.018753908737324312,0.6665894,0.055218745,17.25608,0.0,1474,-0.025659997,4.694596,307.26404075232153,0.0050525777,5.0,0.10117426,107264.0,23.0,1.59375,24134400.0,225.0,1.58
50.278084,0.11668992042541504,0.11711616,17.478848,0,1.005509e-12,4.745018,0.1246121,77578.13716101646,0.0079298075,0.027090413,0.018771399617949595,0.6228905,0.05469072,17.534279,0.0,1475,0.019783497,4.7311974,307.55061134048617,0.013820477,12.0,0.103388354,107392.0,23.0,1.5546875,24163200.0,225.0,1.58
47.727787,0.07843142747879028,0.101166874,16.794949,0,1.3118552e-12,4.751133,0.105383955,77631.22593784332,0.0044373344,0.14907564,0.018836372954331902,0.6621875,0.03211275,16.351908,0.0,1476,0.14530051,4.754225,308.6151344837739,-0.0030919586,,0.09680946,107392.0,23.0,1.5546875,24163200.0,225.0,1.58
49.548405,0.07572251558303833,0.119205266,17.611694,0,1.3411836e-12,4.7741733,0.123992175,77684.30057239532,0.006742541,-0.0057362434,0.01884139209701408,0.6677239,0.05539626,17.57719,0.0,1477,-0.011811061,4.7562485,308.6973681174787,0.017924648,4.0,0.10225076,107520.0,23.0,1.6328125,24192000.0,225.0,1.6
47.700874,0.01455610990524292,0.10314237,16.600082,0,1.0599658e-12,4.751716,0.10390134,77736.83243846893,0.00624331,-0.029313147,0.019036064673559963,0.64501286,0.04335919,16.701221,0.0,1478,-0.034911446,4.76828,311.88688361160644,-0.016564108,,0.09355288,107520.0,23.0,1.6328125,24192000.0,225.0,1.6
47.03517,0.17407196760177612,0.12344295,17.667149,0,1.1798961e-12,4.7725115,0.13582984,77790.10009980202,0.006828403,0.14525159,0.018773116276815185,0.6729788,0.04352098,17.226017,0.0,1479,0.13909617,4.7477856,307.57873707934,0.024725769,12.0,0.09753242,107648.0,23.0,1.59375,24220800.0,225.0,1.57
50.74165,-0.008432984352111816,0.10057487,17.489403,0,1.3260575e-12,4.851553,0.10015347,77843.15443396568,0.005327908,-0.2106935,0.018848601452901643,0.70611966,0.035817824,17.998203,0.0,1480,-0.21531528,4.8469434,308.8154862043405,0.0046094498,,0.09342901,107648.0,23.0,1.59375,24220800.0,225.0,1.57
45.953133,0.16501039266586304,0.122015156,18.001482,0,1.254197e-12,4.852026,0.13352828,77896.37780356407,0.0076928185,-0.069474526,0.018788738998409354,0.6706708,0.04850319,18.147717,0.0,1481,-0.076496676,4.838564,307.83469974993886,0.013461712,13.0,0.10137474,107776.0,23.0,1.71875,24249600.0,225.0,1.85
50.659416,0.0939895510673523,0.118752025,17.487804,0,1.1439881e-12,4.8344107,0.12475973,77949.51392173767,0.008462881,-0.16108638,0.01881959078630722,0.68120563,0.07499681,17.824894,0.0,1482,-0.16886805,4.8302717,308.3401754428575,0.0041391826,11.0,0.10580667,107904.0,23.0,1.65625,24278400.0,225.0,1.67
44.74787,0.2987545132637024,0.10216642,16.573532,0,1.274494e-12,4.7906303,0.122003734,78002.79191040993,0.0050806566,0.09266995,0.01876947731926546,0.6829684,0.025020823,16.368353,0.0,1483,0.08827226,4.814136,307.5191163988453,-0.023505462,,0.10647823,107904.0,23.0,1.65625,24278400.0,225.0,1.67
48.724823,0.167835533618927,0.119732246,17.289272,0,1.3390503e-12,4.784012,0.13125218,78055.95776057243,0.007054842,-0.04159002,0.01880906628866861,0.7104699,0.05922073,17.3964,0.0,1484,-0.047934394,4.78287,308.1677420735465,0.0011415955,14.0,0.114392325,108032.0,23.0,1.71875,24307200.0,225.0,1.56
51.70571,0.17103195190429688,0.10496714,16.553894,0,1.1652874e-12,4.762222,0.1152881,78108.77031135559,0.0053547877,0.15168707,0.018934893035291788,0.7140862,0.03312267,16.39752,0.0,1485,0.14704637,4.7808557,310.22928749022066,-0.018633502,,0.106942564,108032.0,23.0,1.71875,24307200.0,225.0,1.56
46.8917,0.1939815878868103,0.115089364,17.119389,0,1.0655597e-12,4.7310104,0.12819253,78162.01076197624,0.00856008,-0.067655236,0.018782711046628774,0.6702127,0.058732152,17.416613,0.0,1486,-0.0755451,4.728136,307.73593778796584,0.0028738207,13.0,0.1035774,108160.0,23.0,1.828125,24336000.0,225.0,1.74
48.830837,0.22300803661346436,0.09708838,16.475904,0,1.0049566e-12,4.740801,0.110143535,78214.72225618362,0.004847625,-0.01124011,0.018971194329375524,0.69661295,0.019580176,16.524975,0.0,1487,-0.015391123,4.7610683,310.8240478924886,-0.020267714,,0.10544464,108160.0,23.0,1.828125,24336000.0,225.0,1.74
45.140015,0.18931043148040771,0.112371534,16.895426,0,1.1498211e-12,4.7350316,0.12480415,78268.13996386528,0.008043605,-0.10943287,0.01872038399624941,0.6646904,0.05757955,17.193218,0.0,1488,-0.11681178,4.7462034,306.7147713945503,-0.011171581,10.0,0.09987836,108288.0,23.0,1.8828125,24364800.0,225.0,1.86
47.747772,0.057213008403778076,0.11556023,17.127304,0,1.2408796e-12,4.8006554,0.11901498,78321.63762998581,0.007143342,0.13479541,0.01869240422090601,0.68560493,0.038434237,17.052017,0.0,1489,0.12833767,4.810136,306.2563507553241,-0.009479951,13.0,0.10293148,108416.0,23.0,1.625,24393600.0,225.0,1.6
47.64048,0.22615200281143188,0.100890435,16.10194,0,1.2422095e-12,4.763608,0.114689104,78374.53712129593,0.004977625,-0.101538464,0.01890377346234898,0.6940261,0.03580329,16.180117,0.0,1490,-0.10582206,4.7989864,309.7194244071257,-0.035378933,,0.09952293,108416.0,23.0,1.625,24393600.0,225.0,1.6
47.306797,0.09471696615219116,0.11953367,16.971266,0,1.21285e-12,4.764632,0.12563136,78427.59358072281,0.0073230565,-0.010964245,0.018847846441358507,0.6775596,0.036536597,17.01091,0.0,1491,-0.017609742,4.771255,308.8031160952178,-0.006622783,5.0,0.10911463,108544.0,23.0,1.7578125,24422400.0,225.0,1.7
48.797882,0.22687989473342896,0.10183393,16.441332,0,1.2100939e-12,4.74354,0.115816124,78480.3745982647,0.0051633413,-0.028376102,0.01894620540815514,0.6944082,0.031254742,16.444185,0.0,1492,-0.032845035,4.765253,310.4146294072138,-0.021713566,,0.10638333,108544.0,23.0,1.7578125,24422400.0,225.0,1.7
46.86925,0.1973167061805725,0.118388996,17.114328,0,1.14929e-12,4.719211,0.1321415,78533.49913573265,0.0071068853,0.15205903,0.018823693299977927,0.6612195,0.046713464,16.754717,0.0,1493,0.14561337,4.712578,308.40739102683835,0.0066328915,4.0,0.1116423,108672.0,23.0,1.4375,24451200.0,225.0,1.5
48.19437,0.08613264560699463,0.09803034,16.22004,0,1.0039932e-12,4.711241,0.10254606,78586.12739086151,0.004803612,-0.025914058,0.019001199974262806,0.662795,0.017775062,16.299278,0.0,1494,-0.030054875,4.736592,311.3156603783218,-0.025351383,,0.09927001,108672.0,23.0,1.4375,24451200.0,225.0,1.5
46.359215,0.15892231464385986,0.11221746,16.896896,0,1.1495033e-12,4.6888523,0.12236083,78639.03200340271,0.005585528,-0.10399763,0.0189019435540004,0.6882519,0.051707096,17.135899,0.0,1495,-0.10889491,4.687401,309.68944318874253,0.0014513773,13.0,0.09336265,108800.0,23.0,1.875,24480000.0,225.0,1.84
48.115242,-0.010475516319274902,0.11574093,17.100727,0,1.0964789e-12,4.743611,0.11513943,78691.78318452835,0.0066731963,-0.011651693,0.01895692150699405,0.66076565,0.05759728,17.163233,0.0,1496,-0.017664123,4.7425747,310.5902019705905,0.0010361843,12.0,0.09380214,108928.0,23.0,1.7734375,24508800.0,225.0,1.78
44.578922,0.09756702184677124,0.10269785,16.225185,0,1.244191e-12,4.7196865,0.108107015,78744.84257650375,0.0048092254,0.037837856,0.018846804736540858,0.6891366,0.037800387,16.123676,0.0,1497,0.033717766,4.741543,308.7860488034854,-0.021855917,,0.09426459,108928.0,23.0,1.7734375,24508800.0,225.0,1.78
47.2486,0.02759253978729248,0.12408215,17.059448,0,1.272121e-12,4.7159204,0.12583028,78797.807888031,0.008233351,-0.07249463,0.018880281662942186,0.64743316,0.047480285,17.420025,0.0,1498,-0.080080554,4.707101,309.3345347656448,0.008819477,4.0,0.09888656,109056.0,23.0,1.7421875,24537600.0,225.0,1.83
48.119274,0.0866747498512268,0.09689572,16.34152,0,1.2374664e-12,4.664153,0.10138924,78850.29117751122,0.0054612365,-0.07845536,0.019053683751607924,0.661675,0.022883229,16.376966,0.0,1499,-0.08325492,4.677724,312.1755545863442,-0.0135705555,,0.093165025,109056.0,23.0,1.7421875,24537600.0,225.0,1.83
47.568012,0.0761568546295166,0.117384315,17.322624,0,1.2532936e-12,4.6537485,0.12212679,78903.32069659233,0.0069097774,0.025343131,0.018857421627195347,0.70430183,0.053834233,17.245113,0.0,1500,0.019137656,4.62113,308.95999593996856,0.032618422,13.0,0.092827246,109184.0,23.0,2.0390625,24566400.0,225.0,2.05
48.957912,-0.027783989906311035,0.0973914,16.494368,0,1.1199418e-12,4.6794095,0.09606598,78955.90974497795,0.006581053,-0.19032864,0.01901536594971813,0.6422112,0.018952843,17.094837,0.0,1501,-0.19626749,4.684595,311.54775572018184,-0.0051854234,,0.087661475,109184.0,23.0,2.0390625,24566400.0,225.0,2.05
49.22934,0.11254328489303589,0.11982266,17.234953,0,1.3439838e-12,4.663977,0.12719363,79008.80214428902,0.0077153016,0.024823636,0.018906308146826475,0.6775691,0.037718568,17.277056,0.0,1502,0.017785903,4.642426,309.76095267760496,0.02155098,13.0,0.09050545,109312.0,23.0,1.7109375,24595200.0,225.0,1.65
51.503334,-0.06661522388458252,0.11340653,17.324411,0,1.1338495e-12,4.7336264,0.10980805,79061.61532402039,0.0072857533,0.07396184,0.018934667541065285,0.67966485,0.030014452,17.03516,0.0,1503,0.06735575,4.7190843,310.22559299281363,0.014541427,4.0,0.0908037,109440.0,23.0,1.796875,24624000.0,225.0,1.78
48.89165,0.15249860286712646,0.10607761,16.375847,0,1.2938474e-12,4.688135,0.11522681,79114.6478676796,0.0043608453,0.052160755,0.018856346141457033,0.72947294,0.028567594,16.270649,0.0,1504,0.048529383,4.6965046,308.94237518163203,-0.008369431,,0.091982074,109440.0,23.0,1.796875,24624000.0,225.0,1.78
49.380215,0.08962851762771606,0.11934088,17.18768,0,1.2902463e-12,4.7257967,0.12507771,79167.64186191559,0.007949337,-0.004467684,0.01887006281403904,0.6948927,0.046581306,17.231543,0.0,1505,-0.011722129,4.711314,309.16710914521565,0.014482366,13.0,0.09969638,109568.0,23.0,2.0,24652800.0,225.0,2.03
48.871864,0.2187148928642273,0.10117127,16.721895,0,1.223116e-12,4.7526155,0.11445966,79220.16311430931,0.0048655216,-0.0046372414,0.019039911548634783,0.70822996,0.029223148,16.544321,0.0,1506,-0.008794533,4.7606964,311.9499108128323,-0.008080981,,0.106443845,109568.0,23.0,2.0,24652800.0,225.0,2.03
48.89827,0.12086689472198486,0.11525118,17.124058,0,1.3379406e-12,4.716037,0.12291873,79273.51115107536,0.006370547,0.1419489,0.018744832249128707,0.6408229,0.054379642,16.975332,0.0,1507,0.13621917,4.707309,307.11533156972473,0.008727804,13.0,0.100243255,109696.0,23.0,1.90625,24681600.0,225.0,1.9
48.281727,0.07011938095092773,0.09682808,16.576084,0,1.2297348e-12,4.697167,0.10041248,79326.00078225136,0.0051707947,-0.12513378,0.019051381722364452,0.66181755,0.036905915,16.920631,0.0,1508,-0.12964275,4.699827,312.1378381392192,-0.0026604233,,0.09099967,109696.0,23.0,1.90625,24681600.0,225.0,1.9
48.08432,0.12124353647232056,0.11565269,17.11093,0,1.2476436e-12,4.683508,0.12337339,79379.12967896461,0.006704595,0.17209224,0.018822148809095784,0.68402946,0.0501056,16.63702,0.0,1509,0.16607167,4.668886,308.3820860882253,0.014621671,4.0,0.091456324,109824.0,23.0,1.46875,24710400.0,225.0,1.51
48.806244,-0.07167291641235352,0.113910764,17.16223,0,1.1689312e-12,4.680976,0.11003571,79432.0371735096,0.0064735967,-0.028108735,0.01890091391777741,0.63855755,0.04420495,17.370363,0.0,1510,-0.033943776,4.662229,309.6725736288651,0.018746708,10.0,0.087600805,109952.0,23.0,1.8125,24739200.0,225.0,1.76
46.549507,0.027028203010559082,0.09786511,16.454767,0,1.3008717e-12,4.6507206,0.0992151,79485.19759297371,0.0047034374,0.08239773,0.01881098776271134,0.66862005,0.036312588,16.31388,0.0,1511,0.07836291,4.645417,308.1992235042626,0.0053034844,,0.084959716,109952.0,23.0,1.8125,24739200.0,225.0,1.76
45.787346,-0.045984745025634766,0.11257932,16.933228,0,1.2199819e-12,4.6658072,0.110076845,79538.14467525482,0.0075989156,-0.0005096416,0.018886781989056287,0.63595283,0.031280816,16.949722,0.0,1512,-0.0074726045,4.6552205,309.4410361086982,0.010586824,11.0,0.0930911,110080.0,23.0,1.7734375,24768000.0,225.0,1.83
44.02832,0.24052953720092773,0.10091948,16.135277,0,1.0424359e-12,4.6595483,0.115802936,79591.50292491913,0.006610985,-0.006276572,0.018741244442823955,0.62129354,0.022764733,16.298729,0.0,1513,-0.012266263,4.6757355,307.0565489512277,-0.016186887,,0.099788636,110080.0,23.0,1.7734375,24768000.0,225.0,1.83
47.4948,0.20960909128189087,0.114118166,16.75609,0,1.178148e-12,4.667377,0.12836121,79644.98305726051,0.006472342,-0.13305914,0.018698532636692137,0.65575427,0.04808084,16.954868,0.0,1514,-0.13887574,4.6687117,306.35675871956397,-0.0013342244,14.0,0.098233856,110208.0,23.0,1.953125,24796800.0,225.0,1.85
47.063972,-0.02124965190887451,0.09787907,16.377098,0,1.1190385e-12,4.6992965,0.09685541,79697.95884537697,0.0053180754,0.04663319,0.018876547863747307,0.688985,0.03705222,16.405983,0.0,1515,0.0420041,4.7103505,309.2733601996359,-0.01105389,,0.089045554,110208.0,23.0,1.953125,24796800.0,225.0,1.85
47.416336,0.0535697340965271,0.117618784,17.222507,0,1.1913208e-12,4.6923175,0.12090169,79750.81985807419,0.007907684,-0.006750266,0.018917533905902516,0.6744584,0.044721365,17.05047,0.0,1516,-0.013983492,4.670725,309.94487551430683,0.021592386,13.0,0.085828565,110336.0,23.0,2.0625,24825600.0,225.0,1.92
50.411957,-0.23993456363677979,0.12622045,17.233376,0,1.1089606e-12,4.73295,0.113352306,79803.7854514122,0.008547346,0.013942163,0.01888018120779388,0.67793083,0.034818135,17.233023,0.0,1517,0.0060727485,4.7104387,309.3328889084949,0.022511574,12.0,0.08190927,110464.0,23.0,1.875,24854400.0,225.0,2.02
47.028366,0.13051581382751465,0.09970517,16.36193,0,1.1321137e-12,4.6957765,0.10692686,79857.01618552208,0.004554207,-0.013320105,0.018786139562452894,0.6501049,0.035374835,16.417303,0.0,1518,-0.017224208,4.706937,307.7921105912282,-0.011160668,,0.09398585,110464.0,23.0,1.875,24854400.0,225.0,2.02
49.26371,0.12494140863418579,0.11745841,17.264496,0,1.2009315e-12,4.732399,0.12556413,79910.11295962334,0.00686698,-0.041317154,0.018833535877207278,0.64387125,0.070309,17.406616,0.0,1519,-0.047540262,4.7173615,308.56865181216403,0.015037566,13.0,0.097965375,110592.0,23.0,1.84375,24883200.0,225.0,1.8
48.17279,-0.00015151500701904297,0.096239366,16.473635,0,1.0825646e-12,4.712725,0.09623208,79963.18825173378,0.004434582,0.015942354,0.018841158667937688,0.6978355,0.012982549,16.380013,0.0,1520,0.012205608,4.718612,308.6935436154911,-0.005886892,,0.08699476,110592.0,23.0,1.84375,24883200.0,225.0,1.8
