opt_clipfrac,recent_best_ext_ret,vpredstd,opt_aux,opt_ent,ups,opt_vf,ev,rew_mean,opt_tot,retmean,rank,opt_dyn_loss,advmean,opt_approxkl,opt_pg,vpredmean,advstd,opt_feat_var,tps,total_secs,n_updates,retstd,epcount,eplen,eprew,tcount,best_ext_ret,eprew_recent
0.0,3.0,0.32012174,0.08703759,0.8801335,0.006663545152837453,0.0064424123,0.8792448863387108,20.300926,0.026169108,3.8160818,0,19.901844,0.000117949676,8.879189e-13,0.020606829,3.8159637,0.11365328,110.576126,767.6404016068745,74278.6550078392,482,0.32706133,61568.0,900.0,1.09,55411200.0,20.0,1.1328125
0.0,3.0,0.3038936,0.10210621,0.86835057,0.006673528871621298,0.005891115,0.8719358444213867,20.309202,-0.018867906,3.7686043,0,20.322803,0.006337882,9.15679e-13,-0.02389067,3.7622662,0.11036641,106.75724,768.7905260107735,74428.50076699257,483,0.3084062,61696.0,900.0,1.22,55526400.0,20.0,1.15625
0.0,3.0,0.31384602,0.09470413,0.8937412,0.006581012652932849,0.0062434515,0.8794457241892815,20.203548,0.046719585,3.7516239,0,20.142588,0.0077628437,8.8874757e-13,0.041369874,3.743861,0.11341862,98.51967,758.1326576178642,74580.45306563377,484,0.3266578,61824.0,900.0,1.06,55641600.0,20.0,1.0703125
0.0,3.0,0.276908,0.06160988,0.9095531,0.0065676239294719,0.0060152407,0.8477194011211395,19.984589,-0.021892803,3.745745,0,20.253502,-0.0016148443,8.9056524e-13,-0.02699849,3.7473595,0.11141468,110.197205,756.590276675163,74732.71513342857,485,0.28550923,61952.0,900.0,1.18,55756800.0,20.0,1.1640625
0.0,3.0,0.29196197,0.07026868,0.91544217,0.006514933847257359,0.0054510087,0.8556085526943207,19.902071,-0.010281449,3.7421014,0,20.312105,0.000293922,8.675311e-13,-0.014817015,3.7418077,0.110315286,106.30642,750.5203792040478,74886.20863366127,486,0.29031202,62080.0,900.0,1.17,55872000.0,20.0,1.125
0.0,3.0,0.25651735,0.07410473,0.9153905,0.0065164888302977715,0.0056129266,0.8419272154569626,19.68695,0.019808298,3.7367744,0,19.460274,-0.005191045,8.6002576e-13,0.015110762,3.7419653,0.10334183,106.36577,750.6995132503033,75039.66550683975,487,0.25992474,62208.0,900.0,1.24,55987200.0,20.0,1.15625
0.0,3.0,0.2759799,0.07562996,0.90013945,0.006483847848860274,0.0057703205,0.8584713786840439,19.716139,-0.015947806,3.715727,0,19.56949,-0.0010735143,8.6131135e-13,-0.020817986,3.7168007,0.10558715,102.97976,746.9392721887035,75193.89491248131,488,0.28066543,62336.0,900.0,1.06,56102400.0,20.0,1.1171875
0.0,3.0,0.31201163,0.07174356,0.901249,0.006567957411226874,0.006388559,0.884286031126976,19.556128,-0.008454099,3.6691914,0,19.442133,0.0018259451,8.543375e-13,-0.013941409,3.667365,0.10826739,106.94382,756.6286937733358,75346.14924931526,489,0.31827664,62464.0,900.0,1.09,56217600.0,20.0,1.1484375
0.0,3.0,0.2218858,0.07103737,0.90572196,0.006547003709628071,0.005808085,0.7826155722141266,20.004473,0.019464131,3.7447388,0,19.771685,0.0057835043,9.1211e-13,0.01456177,3.7389557,0.104908675,107.61764,754.2148273491537,75498.8908765316,490,0.2250076,62592.0,900.0,1.16,56332800.0,20.0,1.1796875
0.0,3.0,0.26933175,0.084344454,0.88820016,0.006555416167806453,0.005134907,0.8415616601705551,19.801308,0.032556396,3.722274,0,19.818392,0.0006227091,9.145163e-13,0.028309688,3.7216513,0.109300025,101.44479,755.1839425313034,75651.43649291992,491,0.2745934,62720.0,900.0,1.15,56448000.0,20.0,1.2421875
0.0,3.0,0.23306435,0.08737435,0.8753198,0.006485900364545046,0.006794584,0.7905402630567551,20.059572,-0.07950638,3.7537973,0,20.516676,0.0061863046,9.0456977e-13,-0.08542565,3.747611,0.10830921,105.354996,747.1757219955892,75805.61709141731,492,0.23665468,62848.0,900.0,1.08,56563200.0,20.0,1.1796875
0.0,3.0,0.26589936,0.08483432,0.87174183,0.006534968630848347,0.0067885346,0.8323491513729095,19.971916,0.05056769,3.7371013,0,19.61963,0.0076304916,8.9811996e-13,0.044650897,3.729471,0.112443015,102.26955,752.8283862737296,75958.6400141716,493,0.2746184,62976.0,900.0,1.31,56678400.0,20.0,1.21875
0.0,3.0,0.27168137,0.061257366,0.86467344,0.006524919573283019,0.0048722937,0.8534659445285797,19.775597,-0.005020686,3.7346582,0,20.048517,0.00016565608,8.9014164e-13,-0.009028306,3.7344923,0.10595406,104.492355,751.6707348422037,76111.8986082077,494,0.27678865,63104.0,900.0,1.09,56793600.0,20.0,1.171875
0.0,3.0,0.2671031,0.062108144,0.8764875,0.006473860599190164,0.0051116236,0.8478191941976547,20.017462,0.04432463,3.7222133,0,20.243593,0.012018656,8.784932e-13,0.04008949,3.7101946,0.10660523,105.87731,745.7887410267069,76266.36594414711,495,0.27327418,63232.0,900.0,1.05,56908800.0,20.0,0.9453125
0.0,3.0,0.2808768,0.076665856,0.8777789,0.006516457930909917,0.0053407745,0.8649556934833527,19.822247,0.070500344,3.6934953,0,19.33002,0.007002566,8.7150865e-13,0.06603734,3.6864927,0.10607191,100.57875,750.6959536408224,76419.8235449791,496,0.2886438,63360.0,900.0,1.45,57024000.0,20.0,1.3828125
0.0,3.0,0.24732675,0.07782288,0.864298,0.006527588030867383,0.0064815036,0.7995656132698059,20.024284,-0.020783862,3.7509723,0,20.077873,0.003303677,9.0592545e-13,-0.026401069,3.7476685,0.11305038,103.693794,751.9781411559226,76573.01948738098,497,0.25251427,63488.0,900.0,1.09,57139200.0,20.0,1.1015625
0.0,3.0,0.22513905,0.06251887,0.87966347,0.006540143226115369,0.0068943757,0.774673193693161,20.153585,-0.05913054,3.7723432,0,20.010933,0.009387812,8.7863495e-13,-0.065145254,3.7629554,0.10980216,107.74168,753.4244996484905,76725.92133760452,498,0.23131534,63616.0,900.0,1.23,57254400.0,20.0,1.2421875
0.0,3.0,0.27396172,0.06525847,0.8901695,0.006490295633898901,0.0052955216,0.8515934646129608,19.94419,-0.037666406,3.7224638,0,20.158909,0.009169325,9.0476774e-13,-0.04207176,3.713295,0.10929771,110.8151,747.6820570251534,76879.99752402306,499,0.28371647,63744.0,900.0,1.19,57369600.0,20.0,1.2578125
0.0,3.0,0.28077105,0.07765006,0.8958572,0.006612962487365549,0.0056107477,0.8613273650407791,19.841026,-0.0054735984,3.7210503,0,19.65533,0.0053566555,8.730907e-13,-0.010188489,3.7156937,0.10733967,108.9772,761.8132785445113,77031.21568107605,500,0.28824708,63872.0,900.0,1.2,57484800.0,20.0,1.1328125
0.0,3.0,0.24949168,0.07619965,0.8571547,0.006555512949893724,0.0056858803,0.8179315328598022,20.02876,0.03883623,3.7715435,0,19.761377,0.001397478,9.0420005e-13,0.034007505,3.7701457,0.108046204,104.90526,755.195091827757,77183.75904536247,501,0.2532166,64000.0,900.0,1.33,57600000.0,20.0,1.3671875
0.0,3.0,0.2663971,0.066925116,0.87348783,0.006531050242826592,0.00500996,0.8416401296854019,20.084152,0.009256039,3.765722,0,20.023724,0.0072303005,9.311867e-13,0.0051195673,3.7584918,0.10831883,105.35275,752.3769879736235,77336.87377619743,502,0.27219576,64128.0,900.0,1.21,57715200.0,20.0,1.25
0.0,3.0,0.25589544,0.08929433,0.8228038,0.006546078075563569,0.008044044,0.8197809606790543,19.979975,0.07681061,3.759632,0,19.015461,0.0068359682,8.756941e-13,0.06958938,3.7527964,0.111307755,101.704346,754.1081943049231,77489.63700151443,503,0.2621954,64256.0,900.0,1.33,57830400.0,20.0,1.2890625
0.0,3.0,0.28341457,0.0634499,0.86129826,0.00647607823700922,0.0058719423,0.8559994995594025,20.016394,-0.051858425,3.7436953,0,20.396133,0.0024645163,9.478016e-13,-0.05686907,3.741231,0.11016503,105.67359,746.0442129034622,77644.05144238472,504,0.29030985,64384.0,900.0,1.19,57945600.0,20.0,1.25
0.0,3.0,0.29777852,0.06436101,0.8629909,0.006450910545470422,0.006109218,0.867195799946785,19.90356,-0.046424594,3.7566094,0,20.499691,2.8630631e-05,8.88823e-13,-0.051670823,3.7565808,0.111817636,104.26617,743.1448948381926,77799.068318367,505,0.30683464,64512.0,900.0,1.13,58060800.0,20.0,1.1640625
0.0,3.0,0.24683437,0.062083755,0.8846859,0.006590605746674324,0.0062780315,0.8126235008239746,20.07668,-0.0018078862,3.7562592,0,19.990007,0.008896074,8.8594784e-13,-0.007201232,3.747363,0.10882777,111.32842,759.2377820168821,77950.79943966866,506,0.2514098,64640.0,900.0,1.09,58176000.0,20.0,1.1171875
0.0,3.0,0.2553853,0.08001192,0.8257236,0.006545487338900336,0.007017752,0.81734499335289,19.924137,0.003364432,3.7779775,0,19.548367,0.0017554447,9.223977e-13,-0.0028275966,3.7762218,0.110175245,101.90517,754.0401414413186,78103.57645201683,507,0.25779128,64768.0,900.0,1.49,58291200.0,20.0,1.421875
0.0,3.0,0.2666732,0.07424676,0.825668,0.006575052681221015,0.0058584763,0.8356570303440094,19.792778,-0.028431859,3.766446,0,19.995546,-0.0024392337,8.810108e-13,-0.033464666,3.7688856,0.11177192,95.4911,757.446068876661,78255.66648817062,508,0.27571294,64896.0,900.0,1.37,58406400.0,20.0,1.3671875
0.0,3.0,0.25046086,0.061533738,0.86476564,0.006504036649280381,0.0056304513,0.8267679959535599,20.518507,-0.08451238,3.794897,0,20.971632,0.011463687,8.8316e-13,-0.089278065,3.7834334,0.1070498,106.63225,749.2650219970999,78409.41715931892,509,0.2572005,65024.0,900.0,1.23,58521600.0,20.0,1.1953125
0.0,3.0,0.28555593,0.0848881,0.8375258,0.0065354393823141696,0.0071393987,0.8483548909425735,19.849436,0.026092678,3.768474,0,19.47528,0.000505156,9.131588e-13,0.019790806,3.7679691,0.11443124,99.969696,752.8826168425924,78562.42905974388,510,0.2938532,65152.0,900.0,0.93,58636800.0,20.0,0.9375
0.0,3.0,0.26041976,0.055935275,0.87303644,0.006603149164668343,0.005704209,0.8245678395032883,19.658894,-0.005433392,3.7448802,0,19.938599,-0.0022669907,9.274324e-13,-0.010264564,3.7471468,0.11138823,106.4682,760.6827837697931,78713.87195086479,511,0.26594064,65280.0,900.0,1.15,58752000.0,20.0,1.2265625
0.0,3.0,0.2613477,0.05355627,0.84029007,0.0065561905865138305,0.0054946593,0.8360605686903,19.78639,-0.06399591,3.762898,0,20.084003,0.0013223394,8.982426e-13,-0.06865028,3.7615762,0.10941777,101.78735,755.2731555663933,78866.39954853058,512,0.27023783,65408.0,900.0,1.35,58867200.0,20.0,1.40625
0.0,3.0,0.29081008,0.08299774,0.8234939,0.006559764425873263,0.007382506,0.8675466030836105,19.639492,0.04471423,3.7353272,0,19.231985,-0.0016524228,9.278528e-13,0.03815522,3.7369795,0.10941268,102.925415,755.6848618605999,79018.84404730797,513,0.3006326,65536.0,900.0,1.28,58982400.0,20.0,1.2890625
0.0,3.0,0.26484057,0.058957677,0.8619094,0.006622015957990172,0.005677986,0.8401237726211548,19.81546,-0.027972229,3.8033328,0,19.750015,-0.008073009,9.291062e-13,-0.032788306,3.8114061,0.106616296,107.500626,762.8562383604677,79169.8554623127,514,0.26664388,65664.0,900.0,1.24,59097600.0,20.0,1.2109375
0.0,3.0,0.22951072,0.048123855,0.8467106,0.006471454121856799,0.00523438,0.7795216739177704,19.912548,-0.023087647,3.812889,0,20.126589,-0.003468734,9.273189e-13,-0.027475316,3.8163574,0.11025084,110.58101,745.5115148379032,79324.38023853302,515,0.23480047,65792.0,900.0,1.11,59212800.0,20.0,1.109375
0.0,3.0,0.22740078,0.0669616,0.8508843,0.006562444000703373,0.006758459,0.788631021976471,19.71024,-0.009645602,3.7675354,0,19.524433,-0.00063171826,9.126814e-13,-0.015553176,3.768167,0.1074046,111.31666,755.9935488810286,79476.7624912262,516,0.23361582,65920.0,900.0,1.06,59328000.0,20.0,1.1171875
0.0,3.0,0.3026247,0.08134211,0.84279525,0.0065826638907499745,0.007425568,0.8726766109466553,19.582785,-0.02730767,3.6902876,0,19.035273,0.006334319,9.026732e-13,-0.033890445,3.6839533,0.110808365,97.304276,758.3228802143971,79628.6766731739,517,0.31054065,66048.0,900.0,1.19,59443200.0,20.0,1.2421875
0.0,3.0,0.27373505,0.05371607,0.8507045,0.006559087722234255,0.0063316906,0.8422186076641083,20.115414,0.0005093133,3.7361948,0,20.072905,0.021668851,9.442761e-13,-0.004971673,3.714526,0.11326169,106.10481,755.6069056013862,79781.1368997097,518,0.285138,66176.0,900.0,1.12,59558400.0,20.0,1.0625
0.0,3.0,0.2580725,0.062005393,0.8468236,0.006563790315232165,0.0064508924,0.8341071009635925,20.385065,0.040601734,3.777928,0,20.082178,0.022107841,9.524891e-13,0.034997664,3.75582,0.10811826,112.43491,756.1486443147454,79933.48789691925,519,0.26545146,66304.0,900.0,1.37,59673600.0,20.0,1.2265625
0.0,3.0,0.23933904,0.056708023,0.8201465,0.006496036116904173,0.0052503645,0.8125757426023483,20.346914,-0.0115025025,3.7908254,0,21.026825,0.01692546,9.337422e-13,-0.01593272,3.7738996,0.10414716,100.92564,748.3433606673608,80087.42792773247,520,0.24056615,66432.0,900.0,1.09,59788800.0,20.0,0.9921875
0.0,3.0,0.24425524,0.071680315,0.8509142,0.006525117302223526,0.005788865,0.8230446726083755,20.443672,0.006135511,3.8075347,0,20.392868,0.017287849,9.715291e-13,0.0011975606,3.7902472,0.10537413,107.64119,751.6935132161502,80240.68187761307,521,0.2504968,66560.0,900.0,1.13,59904000.0,20.0,1.1015625
0.0,3.0,0.2954863,0.07634214,0.8387384,0.006476463098216057,0.006954703,0.8513521552085876,20.187353,0.0008173692,3.7987275,0,20.022562,0.011021598,9.610886e-13,-0.0052985954,3.7877061,0.117292486,101.26711,746.0885489144897,80395.0871424675,522,0.3042222,66688.0,900.0,1.14,60019200.0,20.0,1.0859375
0.0,3.0,0.24673006,0.06614894,0.8606154,0.0065132633600114495,0.006544148,0.8037582188844681,20.65453,0.020357698,3.8573833,0,20.257343,0.017887069,9.144521e-13,0.014674165,3.839496,0.11213176,107.912384,750.3279390733189,80548.62000989914,523,0.25312376,66816.0,900.0,0.88,60134400.0,20.0,0.921875
0.0,3.0,0.28996307,0.056167677,0.8603327,0.006589004202103849,0.0052912002,0.8609572499990463,20.455853,-0.056965645,3.8604977,0,20.983807,0.011130364,9.507858e-13,-0.061396513,3.8493671,0.113369234,107.53268,759.0532840823635,80700.38801145554,524,0.30403322,66944.0,900.0,1.25,60249600.0,20.0,1.109375
0.0,3.0,0.25372964,0.055859603,0.87199557,0.006496571260166697,0.0055010193,0.8368937373161316,20.701622,0.018299628,3.880553,0,20.364513,0.013595745,9.39051e-13,0.013670605,3.8669572,0.10598344,111.43648,748.4050091712036,80854.3153617382,525,0.26242346,67072.0,900.0,0.86,60364800.0,20.0,0.9140625
0.0,3.0,0.3004061,0.06583356,0.8591727,0.006517698723066202,0.0065533966,0.8752995729446411,20.274632,-0.07514362,3.8471134,0,20.337288,0.003204302,9.368923e-13,-0.080837846,3.8439093,0.11021565,109.06245,750.8388928972265,81007.74374842644,526,0.31211117,67200.0,900.0,1.28,60480000.0,20.0,1.203125
0.0,3.0,0.24462953,0.05929316,0.8483556,0.006497848681674779,0.006131262,0.8122919052839279,20.818197,-0.02335219,3.8730586,0,20.689932,0.019451713,1.0002064e-12,-0.028635098,3.8536065,0.110423565,108.22359,748.5521681289346,81161.64083790779,527,0.2548709,67328.0,900.0,1.06,60595200.0,20.0,0.96875
0.0,3.0,0.26222694,0.05204309,0.84548044,0.006489446568276768,0.005477591,0.8396927565336227,20.544096,0.028876562,3.8816166,0,20.511028,0.011453921,9.568863e-13,0.024244452,3.8701622,0.10768395,107.90741,747.5842446654837,81315.73718333244,528,0.26895177,67456.0,900.0,1.2,60710400.0,20.0,1.0859375
0.0,3.0,0.26007718,0.06427446,0.8433067,0.006539001627780031,0.005613955,0.8310088217258453,20.77958,-0.0044754953,3.9158156,0,20.947786,0.007595234,9.425186e-13,-0.0092461435,3.9082208,0.1096624,112.988815,753.2929875202595,81468.66572761536,529,0.2667631,67584.0,900.0,1.03,60825600.0,20.0,1.078125
0.0,3.0,0.29329333,0.066670455,0.85840577,0.006498948826283261,0.006520543,0.8612308353185654,20.451939,-0.03656803,3.9105477,0,20.424551,-0.0012039762,9.022809e-13,-0.042230166,3.9117517,0.11148311,111.16275,748.6789047878316,81622.53676533699,530,0.29926962,67712.0,900.0,1.06,60940800.0,20.0,1.1484375
0.0,3.0,0.3105604,0.079652555,0.8547692,0.006432636758404939,0.007606327,0.8703766912221909,19.92917,0.025961293,3.8903944,0,19.072735,-0.019799786,9.467349e-13,0.019209735,3.9101937,0.11306633,102.133705,741.039754568249,81777.99401211739,531,0.31404492,67840.0,900.0,1.04,61056000.0,20.0,0.9609375
0.0,3.0,0.30204675,0.060738847,0.86037606,0.006501992718652511,0.0062056277,0.8746943324804306,20.183643,-0.017568938,3.8783581,0,20.278557,-0.0025031066,1.0166309e-12,-0.02291419,3.88086,0.110803194,111.89749,749.0295611887692,81931.79301548004,532,0.31301627,67968.0,900.0,0.91,61171200.0,20.0,0.9609375
0.0,3.0,0.2533363,0.06188037,0.8559219,0.006584329322146823,0.0059204455,0.8260047137737274,20.265976,-0.020225918,3.9322567,0,20.229692,-0.010307719,9.596151e-13,-0.02529044,3.9425645,0.10704501,112.72223,758.514737911314,82083.66877245903,533,0.25662425,68096.0,900.0,1.12,61286400.0,20.0,1.1015625
0.0,3.0,0.29411927,0.06345579,0.84118646,0.006501968981841118,0.0058020614,0.8643361181020737,20.377068,0.06897235,3.9244502,0,20.009682,-0.011645302,9.874538e-13,0.06401147,3.936095,0.10915585,109.55555,749.0268267080968,82237.46833729744,534,0.2963568,68224.0,900.0,1.16,61401600.0,20.0,1.1171875
0.0,3.0,0.25327593,0.06663697,0.8319229,0.006567741599639767,0.0063254726,0.8022196441888809,20.462412,-0.019038664,3.9486444,0,20.760033,-0.0065482166,9.912793e-13,-0.024532214,3.955193,0.11370909,109.59121,756.6038322785012,82389.72767710686,535,0.25568405,68352.0,900.0,1.14,61516800.0,20.0,1.046875
0.0,3.0,0.30662596,0.059543144,0.83949983,0.006597571951122916,0.0053385333,0.8740550875663757,20.19516,0.060544923,3.883296,0,20.033535,-0.00744982,9.95758e-13,0.05604589,3.8907459,0.110318996,108.49121,760.0402887693599,82541.298589468,536,0.31085652,68480.0,900.0,1.0,61632000.0,20.0,0.96875
0.0,3.0,0.28558883,0.042380013,0.84135056,0.00655301279885781,0.0053004003,0.8674419075250626,20.255356,0.00093952846,3.9268703,0,20.695177,-0.008067922,1.0345992e-12,-0.0035195213,3.9349382,0.105248325,116.36088,754.9070744284197,82693.9001531601,537,0.28907603,68608.0,900.0,0.91,61747200.0,20.0,0.96875
0.0,3.0,0.28961515,0.06110697,0.8363613,0.006391141701673447,0.0064442786,0.8644348829984665,20.413841,0.061183352,3.8975058,0,19.809448,0.002510461,9.6622e-13,0.055575434,3.8949955,0.10744299,108.03908,736.2595240327811,82850.36671996117,538,0.29181263,68736.0,900.0,1.13,61862400.0,20.0,1.1171875
0.0,3.0,0.29016808,0.08203912,0.8210484,0.006482558332011311,0.007110093,0.855265662074089,20.545078,0.031626336,3.9308436,0,19.663118,6.523964e-05,1.0463539e-12,0.025337292,3.9307783,0.11169687,95.10216,746.790719847703,83004.62680506706,539,0.29359946,68864.0,900.0,1.03,61977600.0,20.0,1.1015625
0.0,3.0,0.29076743,0.06254608,0.82239056,0.0066033266089713044,0.0056360615,0.8547053188085556,20.69565,0.0019088669,3.9387598,0,20.8182,0.005777921,9.815588e-13,-0.002904804,3.932982,0.113338456,109.922325,760.7032253534942,83156.06562662125,540,0.29733938,68992.0,900.0,1.12,62092800.0,20.0,1.1484375
0.0,3.0,0.30201176,0.06501303,0.8288979,0.006591527691534135,0.006391785,0.876110777258873,20.451946,0.028664771,3.9432647,0,20.167799,-0.0018145307,1.0026466e-12,0.023101883,3.9450796,0.109014854,107.90845,759.3439900647325,83307.77552556992,541,0.30971974,69120.0,900.0,1.17,62208000.0,20.0,1.0625
0.0,3.0,0.26305583,0.055600103,0.84557533,0.006536768352604472,0.005722879,0.8380228877067566,20.679955,0.042681053,3.9628382,0,20.591068,-0.003061016,9.667636e-13,0.037803747,3.9658995,0.10772879,114.70082,753.0357142200352,83460.75631761551,542,0.26767322,69248.0,900.0,0.98,62323200.0,20.0,0.9765625
0.0,3.0,0.22489442,0.055179108,0.8504104,0.0065587924730235335,0.006577143,0.7663285583257675,20.719343,-0.009228043,3.9935763,0,20.74559,-0.001342981,9.73001e-13,-0.0149547765,3.994919,0.11104653,117.933,755.5728928923111,83613.22340726852,543,0.22972177,69376.0,900.0,1.24,62438400.0,20.0,1.203125
0.0,3.0,0.26213676,0.06372696,0.85725194,0.006600693950501474,0.0056936634,0.8281299024820328,20.599173,-0.009536367,3.958259,0,20.594305,0.00090221,9.86227e-13,-0.014372779,3.9573567,0.11154799,115.36564,760.3999430977699,83764.72262954712,544,0.26906773,69504.0,900.0,1.22,62553600.0,20.0,1.28125
0.0,3.0,0.25405318,0.0678959,0.83922744,0.006583790041244329,0.005705432,0.8352126926183701,20.833769,-0.016293406,3.9415743,0,20.687592,0.00971546,9.748199e-13,-0.021159612,3.9318593,0.10561157,110.28699,758.4526127513468,83916.61082673073,545,0.26016545,69632.0,900.0,1.28,62668800.0,20.0,1.3515625
0.0,3.0,0.27062592,0.07014541,0.8470414,0.006536794137189325,0.006475561,0.8470225632190704,20.672045,-0.00502774,3.9580848,0,20.106302,0.0022880582,9.487315e-13,-0.010656259,3.9557967,0.10768334,104.942505,753.0386846042103,84069.5910153389,546,0.27531815,69760.0,900.0,1.11,62784000.0,20.0,1.109375
0.0,3.0,0.26602545,0.06879909,0.8585905,0.006570326634885738,0.0064179227,0.8372521251440048,21.026718,-0.03191544,3.9839833,0,20.8097,0.008880884,9.42459e-13,-0.037474774,3.9751017,0.11005102,110.09516,756.9016283388371,84221.79045009613,547,0.272795,69888.0,900.0,1.09,62899200.0,20.0,1.09375
0.0,3.0,0.23720862,0.07387926,0.8353506,0.006519650063234467,0.0059428588,0.7994569689035416,21.303741,-0.046464164,3.995615,0,21.549967,0.019710392,9.477318e-13,-0.05157167,3.9759047,0.11109093,112.76703,751.0636872846106,84375.17291545868,548,0.24807031,70016.0,900.0,1.13,63014400.0,20.0,1.0859375
0.0,3.0,0.2366734,0.061186228,0.8290212,0.006503772515518975,0.0052475673,0.7983718067407608,20.849283,0.0005131685,4.029402,0,20.667051,-0.0032523002,9.683037e-13,-0.0039053774,4.0326533,0.107181564,107.43376,749.2345937877859,84528.92983078957,549,0.23869562,70144.0,900.0,1.11,63129600.0,20.0,1.1875
0.0,3.0,0.21893322,0.058641553,0.84826297,0.006566381461514839,0.0055616084,0.7767361104488373,20.871319,0.034318116,4.0088015,0,20.825775,2.4385059e-05,9.846863e-13,0.02960477,4.008777,0.10587046,110.13877,756.4471443665094,84681.22070908546,550,0.22406067,70272.0,900.0,1.1,63244800.0,20.0,1.0546875
0.0,3.0,0.20070127,0.057657056,0.8643165,0.006554010608764639,0.0052765207,0.7366899251937866,20.883839,-0.044789568,3.9902613,0,20.946098,0.0037021257,1.0289042e-12,-0.04920177,3.9865596,0.105463445,114.1211,755.0220221296864,84833.79904007912,551,0.2055267,70400.0,900.0,1.31,63360000.0,20.0,1.296875
0.0,3.0,0.23116146,0.058826465,0.86944485,0.006643889987399162,0.006257038,0.7900835275650024,20.72007,0.042760603,3.99984,0,20.349436,-0.00471379,9.669663e-13,0.03737301,4.004554,0.10838356,118.696144,765.3761265483835,84984.31327223778,552,0.23655936,70528.0,900.0,1.3,63475200.0,20.0,1.296875
0.0,3.0,0.23723133,0.052931774,0.8585763,0.0065941554054849165,0.0052662618,0.8106978684663773,20.707085,0.014322324,4.001439,0,20.785872,-0.0012451734,1.0028131e-12,0.009914638,4.0026836,0.10608654,116.55484,759.6467027118624,85135.9627161026,553,0.24382742,70656.0,900.0,1.27,63590400.0,20.0,1.328125
0.0,3.0,0.20311578,0.059387658,0.8380747,0.006576318591307522,0.0055109267,0.7343948781490326,21.034393,-0.01140325,4.0120068,0,20.935278,0.0011021318,1.0687372e-12,-0.016076101,4.010905,0.10507336,110.020676,757.5919017186266,85288.02347564697,554,0.2038799,70784.0,900.0,1.21,63705600.0,20.0,1.15625
0.0,3.0,0.2183528,0.056456223,0.8613852,0.006588476801976925,0.0078082285,0.7472704946994781,21.096823,0.016287267,3.9538443,0,20.831442,0.025174858,1.0140149e-12,0.009340424,3.9286695,0.11583217,111.43445,758.9925275877417,85439.80362606049,555,0.23040995,70912.0,900.0,1.04,63820800.0,20.0,1.09375
0.0,3.0,0.2776734,0.06673582,0.84149075,0.006570083147790235,0.005588681,0.8512683212757111,20.670729,-0.004346538,3.9564748,0,20.618654,0.0017775384,1.0099243e-12,-0.009093728,3.9546967,0.108129926,109.889145,756.8735786254351,85592.00870132446,556,0.28037813,71040.0,900.0,1.33,63936000.0,20.0,1.375
0.0,3.0,0.23352426,0.056318678,0.8659118,0.006481776478008094,0.005359411,0.8018440008163452,21.102596,0.020054817,4.0045567,0,20.83569,0.011065593,1.0004739e-12,0.015561318,3.9934907,0.10584764,118.084785,746.7006502665324,85746.28739380836,557,0.23778123,71168.0,900.0,1.27,64051200.0,20.0,1.3046875
0.0,3.0,0.31077075,0.062091768,0.8598455,0.006504620472095329,0.006177217,0.8832043930888176,20.894653,0.03308312,3.9313016,0,20.827925,0.017191535,1.037119e-12,0.027765749,3.91411,0.110548936,115.07205,749.3322783853819,85900.02426505089,558,0.32347545,71296.0,900.0,1.45,64166400.0,20.0,1.3984375
0.0,3.0,0.25527385,0.06306774,0.8590929,0.006507524883416034,0.00631968,0.8322722017765045,20.83813,0.028765753,3.972181,0,20.445951,0.0025649576,1.04085e-12,0.023305167,3.9696157,0.10746609,117.564545,749.6668665695271,86053.69252109528,559,0.26240307,71424.0,900.0,1.14,64281600.0,20.0,1.1171875
0.0,3.0,0.2693286,0.060263015,0.86403745,0.006559458395781425,0.0062767896,0.8199521899223328,20.98044,0.027598875,4.0105195,0,21.072348,0.009779071,1.0812205e-12,0.022186123,4.00074,0.119140655,110.61091,755.6496071940202,86206.1441321373,560,0.28077993,71552.0,900.0,1.25,64396800.0,20.0,1.2578125
0.0,3.0,0.2174059,0.06192996,0.8461205,0.006461645633511271,0.005612671,0.7553859055042267,21.014673,-0.0040694517,4.0493665,0,21.23336,-0.0047150636,1.0242741e-12,-0.008836002,4.0540814,0.106935546,110.7886,744.3815769804984,86360.90347003937,561,0.21621278,71680.0,900.0,1.13,64512000.0,20.0,1.125
0.0,3.0,0.24468689,0.062355682,0.87441164,0.006535602798243803,0.006108217,0.8086529523134232,20.733185,0.01477191,4.011386,0,20.597048,-0.004696154,1.0477488e-12,0.009538105,4.0160823,0.1073723,113.72061,752.901442357686,86513.91154456139,562,0.24546035,71808.0,900.0,0.97,64627200.0,20.0,1.0546875
0.0,3.0,0.258039,0.06526115,0.8537593,0.00650683532369396,0.005764,0.8392477780580521,20.659733,0.010179722,3.980278,0,20.422161,-0.00033901783,9.720438e-13,0.005269481,3.9806175,0.10464051,104.55689,749.5874292895443,86667.5960855484,563,0.2609885,71936.0,900.0,0.99,64742400.0,20.0,0.9375
0.0,3.0,0.31462014,0.07252389,0.8691101,0.006489027715619191,0.0071880072,0.8835945352911949,20.438072,0.03839148,3.8893027,0,20.190933,0.00853269,1.0573399e-12,0.03207258,3.8807707,0.109341346,108.20085,747.5359928393308,86821.70237755775,564,0.32047763,72064.0,900.0,1.06,64857600.0,20.0,1.0078125
