total_secs,advstd,advmean,opt_feat_var,recent_best_ext_ret,ev,opt_tot,opt_ent,ups,retstd,opt_approxkl,n_updates,opt_clipfrac,retmean,opt_vf,rank,opt_pg,opt_dyn_loss,vpredstd,vpredmean,opt_aux,tps,rew_mean,epcount,eprew_recent,tcount,eprew,eplen,best_ext_ret
66.89410376548767,0.5052369,0.44069582,0.007879751,,-0.0024837255477905273,0.20112525,1.7901752,0.014949000107162377,0.50461066,6.387252e-15,1,0.0,0.5022067,0.25785068,0,-0.054935247,0.081172265,0.04540029,0.0615108,1.7929957,244.92441775574838,0.18541834,,,,,,
123.31625890731812,0.51244265,0.35860282,0.05521033,14.0,0.00995570421218872,0.27362958,1.7881243,0.017723534265684522,0.5150127,6.7862382e-15,2,0.0,0.8654484,0.17634545,0,0.09907225,0.06968458,0.06884731,0.5068456,1.5707141,290.3823854089752,0.15561886,128.0,2.6875,28800.0,2.86,225.0,14.0
179.71327567100525,0.35089272,0.44454312,0.3136392,,0.1233588457107544,0.20807551,1.786185,0.01773143434501449,0.37476882,8.559126e-15,3,0.0,1.2996602,0.1463788,0,0.063482895,0.27224785,0.13317664,0.855117,1.3701348,290.5118203087174,0.33603483,128.0,2.6875,28800.0,2.86,225.0,14.0
236.1957404613495,0.31559512,0.42569813,0.8814625,13.0,0.23525452613830566,0.033117622,1.7848618,0.01770460980610307,0.3608875,1.09808e-14,4,0.0,1.6481934,0.15920581,0,-0.124303326,0.6217262,0.17897631,1.2224952,1.2284465,290.0723270631927,0.67813647,256.0,2.2734375,57600.0,2.26,225.0,14.0
292.6091468334198,0.23643816,0.23755276,0.9673441,,0.2791457176208496,0.03189291,1.7846342,0.017726282887521032,0.27847987,1.2080614e-14,5,0.0,1.7360524,0.054881237,0,-0.021203695,0.65278214,0.19454242,1.4984996,1.0818995,290.4274188291446,0.70323586,256.0,2.2734375,57600.0,2.26,225.0,14.0
348.9518461227417,0.2630341,0.2631662,1.4700383,13.0,0.20807570219039917,-0.0067634657,1.7811012,0.017748528427169633,0.29557672,1.3416351e-14,6,0.0,1.9597005,0.074870095,0,-0.07985246,0.93697155,0.17672515,1.6965344,0.99576294,290.79188975074726,1.0031917,384.0,2.125,86400.0,2.12,225.0,14.0
405.2374258041382,0.27206704,0.17782655,1.867834,,0.2724449634552002,0.04755969,1.7735989,0.017766539949672405,0.318965,1.7735813e-14,7,0.0,2.222444,0.046989996,0,0.0023432933,1.1081791,0.19006205,2.0446174,1.0055779,291.0869905354327,1.1673274,384.0,2.125,86400.0,2.12,225.0,14.0
461.7976670265198,0.27480808,0.10818157,1.7803594,24.0,0.2617781162261963,0.057319157,1.7691443,0.017680264058072784,0.3198424,1.9102775e-14,8,0.0,2.370088,0.047361113,0,0.011727188,1.1684332,0.20998186,2.2619066,0.98639286,289.6734463274645,1.2861066,512.0,3.0234375,115200.0,2.93,225.0,24.0
517.9048881530762,0.29167956,0.1282917,2.254743,14.0,0.28625595569610596,0.16499448,1.7623776,0.017823017784901217,0.34525084,2.1847107e-14,9,0.0,2.5645614,0.031929605,0,0.13482724,1.3486935,0.24357806,2.4362695,0.9113253,292.01232338782154,1.5690084,640.0,2.453125,144000.0,2.42,225.0,24.0
574.2823579311371,0.28031576,0.09375563,2.996789,,0.3273765444755554,0.039002735,1.7528298,0.017737582121664253,0.3417917,2.639989e-14,10,0.0,2.679842,0.035574216,0,0.00518135,1.7221875,0.21903095,2.5860863,0.85046774,290.6125454813471,1.7662691,640.0,2.453125,144000.0,2.42,225.0,24.0
630.8695876598358,0.301688,0.07897428,3.2980652,14.0,0.32340383529663086,0.007829275,1.736289,0.017671831697617827,0.36676955,3.0767923e-14,11,0.0,2.7978773,0.051709685,0,-0.04214412,2.0335784,0.2613872,2.7189033,0.8736262,289.5352905337705,2.0328717,768.0,2.453125,172800.0,2.44,225.0,24.0
686.9838213920593,0.30763394,0.069486454,3.36953,,0.4184260368347168,0.116694346,1.7340698,0.017820790439231314,0.40339616,3.101165e-14,12,0.0,2.7867856,0.031057838,0,0.087370574,1.91077,0.27491164,2.717299,0.8055118,291.97583055636585,2.2142076,768.0,2.453125,172800.0,2.44,225.0,24.0
743.1630389690399,0.27368036,0.055736583,4.3307114,22.0,0.38198280334472656,-0.07211993,1.714705,0.01780017670466364,0.3481315,3.610133e-14,13,0.0,2.7609868,0.04796549,0,-0.11837071,2.4871109,0.27449447,2.70525,0.8542538,291.6380951292091,2.32101,896.0,2.6328125,201600.0,2.88,225.0,24.0
799.247355222702,0.26950172,0.03111158,4.189456,,0.5081707537174225,-0.026585229,1.6984122,0.01783029671748389,0.38428584,3.839637e-14,14,0.0,2.7658148,0.044417366,0,-0.06930418,2.4719658,0.27326822,2.734703,0.8193211,292.13158141925607,2.365955,896.0,2.6328125,201600.0,2.88,225.0,24.0
855.5354740619659,0.3088677,0.025271902,4.855276,23.0,0.456412672996521,-0.13712966,1.6911397,0.01776573850079437,0.4189265,3.9325314e-14,15,0.0,2.8691306,0.054443657,0,-0.18988219,2.7078545,0.34149975,2.8438587,0.86524266,291.073859597015,2.6283088,1024.0,2.421875,230400.0,2.45,225.0,24.0
911.6157305240631,0.2924371,0.017903015,5.5175776,14.0,0.43416959047317505,-0.07219287,1.6624672,0.017831587497747405,0.38876694,4.5321386e-14,16,0.0,2.8694077,0.048090518,0,-0.11862092,3.206369,0.32997194,2.8515046,0.7861364,292.1527295630935,2.8215404,1152.0,2.3125,259200.0,2.5,225.0,24.0
967.704407453537,0.2580993,0.03848872,5.6421256,,0.4522324800491333,-0.040150795,1.6483669,0.017828910481475682,0.34872946,4.1837193e-14,17,0.0,2.8888602,0.0403059,0,-0.07880833,3.0990906,0.27894902,2.8503714,0.73517823,292.1088693284976,2.9585602,1152.0,2.3125,259200.0,2.5,225.0,24.0
1023.5433547496796,0.2517171,0.060241055,5.6301413,14.0,0.3606821894645691,0.16557562,1.6479318,0.017908647072024605,0.3148142,4.724281e-14,18,0.0,2.9155388,0.025042458,0,0.1421811,3.1671596,0.25995076,2.8552976,0.72215647,293.4152736280511,3.3720205,1280.0,2.6640625,288000.0,2.8,225.0,24.0
1079.4111857414246,0.24952586,0.055865202,6.0498977,,0.4821626543998718,0.15676416,1.6400533,0.017899388292839928,0.34675196,4.740327e-14,19,0.0,2.991689,0.030101527,0,0.1283027,3.3660994,0.24519533,2.9358237,0.67784595,293.2635777898894,3.6338453,1280.0,2.6640625,288000.0,2.8,225.0,24.0
1135.3915557861328,0.24489981,0.0098612355,6.6419625,14.0,0.4272269606590271,-0.019938726,1.612772,0.017863404604173898,0.32359153,5.06626e-14,20,0.0,2.9719892,0.035707187,0,-0.05403314,3.6261988,0.2680547,2.9621282,0.65931255,292.67402103478514,3.6878526,1408.0,2.0625,316800.0,1.98,225.0,24.0
1191.0012633800507,0.23844741,0.031752817,7.9563446,,0.5183072686195374,-0.14808746,1.5787102,0.01798247182492598,0.34356394,5.724826e-14,21,0.0,3.0156257,0.033249225,0,-0.17975798,4.1427746,0.26136506,2.983873,0.6656053,294.6248183795873,3.911543,1408.0,2.0625,316800.0,1.98,225.0,24.0
1247.0933048725128,0.24482897,0.020551361,6.9765844,14.0,0.38516509532928467,0.015716352,1.5977607,0.01782784105182521,0.3122364,5.9485836e-14,22,0.0,2.9952521,0.02743227,0,-0.0101181585,3.7601566,0.25102457,2.9747005,0.6675703,292.09134779310426,3.9896235,1536.0,2.1953125,345600.0,2.16,225.0,24.0
1302.4126360416412,0.22468272,-0.00010669115,8.576292,12.0,0.36966848373413086,0.071129575,1.565091,0.018076863527917368,0.2829992,6.40809e-14,23,0.0,3.0247493,0.024128057,0,0.048566606,4.0966926,0.23600507,3.0248559,0.60700417,296.17133204139816,4.215349,1664.0,2.15625,374400.0,2.05,225.0,24.0
1358.2072207927704,0.21557592,0.009691198,7.7649956,,0.43607205152511597,0.0034151822,1.5646915,0.017922886324192283,0.2870704,6.3923476e-14,24,0.0,2.9831865,0.027243676,0,-0.022263803,4.11394,0.21957554,2.973495,0.584112,293.64856953556637,4.175393,1664.0,2.15625,374400.0,2.05,225.0,24.0
1413.7270789146423,0.21339256,0.027648203,8.094175,13.0,0.3644229769706726,0.19800568,1.5702646,0.018011573405048956,0.2676672,6.383761e-14,25,0.0,3.0100162,0.016144685,0,0.18343127,4.2301073,0.21705312,2.982368,0.64657295,295.1016186683221,4.653101,1792.0,2.21875,403200.0,2.14,225.0,24.0
1469.0326583385468,0.20353961,0.033248544,8.807676,,0.41137540340423584,0.018894877,1.550277,0.018081358344250086,0.26529542,7.0201006e-14,26,0.0,3.005899,0.018612668,0,0.0018324871,4.693924,0.21405338,2.9726503,0.602349,296.2449751121934,4.833083,1792.0,2.21875,403200.0,2.14,225.0,24.0
1524.6609570980072,0.20262413,0.032041993,9.31871,13.0,0.38139814138412476,0.06643168,1.5389427,0.01797646202203756,0.25762355,7.259341e-14,27,0.0,2.9650407,0.022560647,0,0.045409977,4.9091053,0.2025564,2.9329987,0.5710416,294.5263537690634,4.953009,1920.0,2.0,432000.0,2.06,225.0,24.0
1579.8726556301117,0.19893499,0.03014158,10.942833,,0.453621506690979,0.031037165,1.5576075,0.01811210353216212,0.2691314,8.7314704e-14,28,0.0,3.0672374,0.017842393,0,0.014752379,5.193659,0.2250108,3.0370958,0.55963564,296.7487042709442,5.330038,1920.0,2.0,432000.0,2.06,225.0,24.0
1635.65935587883,0.21786313,0.06633546,10.045639,13.0,0.4127572774887085,0.22774176,1.5256683,0.017925419419711524,0.28429875,7.182644e-14,29,0.0,2.9970293,0.01843883,0,0.2108286,5.050523,0.21919887,2.9306939,0.6075009,293.6900717725536,5.777895,2048.0,2.140625,460800.0,2.21,225.0,24.0
1691.2721917629242,0.21103942,0.032646388,10.559074,13.0,0.3604516386985779,0.047960024,1.542527,0.017981460288846892,0.2638924,8.578706e-14,30,0.0,3.0239882,0.017997414,0,0.031505138,5.308228,0.22083886,2.991342,0.58730894,294.6082453724675,5.7976627,2176.0,2.1171875,489600.0,2.04,225.0,24.0
1746.6834750175476,0.19022748,0.020736855,11.653411,,0.40647226572036743,0.14157122,1.5068232,0.01804686593170646,0.24691801,8.046493e-14,31,0.0,3.0044932,0.013714241,0,0.1293638,5.3670635,0.20229903,2.983756,0.5546041,295.67985142507865,5.554704,2176.0,2.1171875,489600.0,2.04,225.0,24.0
1802.332459449768,0.2032361,0.043667883,11.648134,22.0,0.41157668828964233,-0.017928429,1.4954622,0.017969779865758078,0.26494512,8.0548415e-14,32,0.0,2.9883676,0.02604767,0,-0.042480636,6.189704,0.21900679,2.9446998,0.51736856,294.41687332058035,6.201453,2304.0,2.15625,518400.0,2.09,225.0,24.0
1857.8406836986542,0.19939886,0.05400488,13.118851,,0.42719388008117676,-0.05058629,1.4976218,0.018015348419654537,0.2634625,8.576668e-14,33,0.0,3.0102873,0.01998452,0,-0.06907319,6.4589915,0.20853752,2.9562826,0.5063218,295.16346850761994,6.416549,2304.0,2.15625,518400.0,2.09,225.0,24.0
1913.24764919281,0.19015507,0.0453301,12.599842,12.0,0.3155208230018616,-0.14070687,1.4755213,0.01804827228997907,0.22984116,8.723778e-14,34,0.0,2.9041088,0.02192407,0,-0.1611554,6.604925,0.1841147,2.8587785,0.50065106,295.70289319901707,6.4057193,2432.0,2.5078125,547200.0,2.56,225.0,24.0
1968.3911728858948,0.19964685,0.056086626,13.394224,,0.5010389983654022,0.0725922,1.4377248,0.01813449582159011,0.2826371,9.558912e-14,35,0.0,3.0459304,0.024693502,0,0.04933642,6.8986983,0.22353819,2.9898436,0.4759054,297.11557954093234,6.9576683,2432.0,2.5078125,547200.0,2.56,225.0,24.0
2024.1382095813751,0.20406803,0.027829101,13.252951,13.0,0.3828091621398926,0.120437644,1.45556,0.017938173206632064,0.2597558,9.887734e-14,36,0.0,3.0401242,0.020632261,0,0.101260945,6.5110626,0.22415794,3.0122952,0.5169178,293.89902981745973,6.8588796,2560.0,2.484375,576000.0,2.43,225.0,24.0
2079.6887261867523,0.18864608,0.029685237,14.938818,12.0,0.3598130941390991,-0.08703749,1.3968985,0.018001632767951643,0.23577316,9.415884e-14,37,0.0,3.0832927,0.021353632,0,-0.10699422,7.7698755,0.18782316,3.0536075,0.42985147,294.9387512701197,7.4110456,2688.0,2.2890625,604800.0,2.41,225.0,24.0
2135.2108283042908,0.20193538,0.045707006,15.08571,,0.451069176197052,-0.0851571,1.3989172,0.018010845444630916,0.27255467,9.813531e-14,38,0.0,3.1650023,0.029547613,0,-0.11330579,7.761894,0.21062633,3.1192956,0.45055452,295.08969176483293,7.5247097,2688.0,2.2890625,604800.0,2.41,225.0,24.0
2190.353330373764,0.20369412,-0.0012160682,15.837191,12.0,0.4051409363746643,-0.1759184,1.3839602,0.018134831798892876,0.26410183,1.1169673e-13,39,0.0,3.193831,0.023574121,0,-0.19810855,8.171701,0.23544386,3.1950471,0.4618116,297.1210841930609,7.7340593,2816.0,2.1796875,633600.0,2.16,225.0,24.0
2245.619577407837,0.18477389,0.035820954,17.066475,,0.5206267833709717,-0.09981768,1.3830255,0.018094226651277363,0.26687244,1.080086e-13,40,0.0,3.2142477,0.01840352,0,-0.11683817,8.429662,0.20989248,3.1784267,0.44896293,296.4558094545283,8.169553,2816.0,2.1796875,633600.0,2.16,225.0,24.0
2301.021691083908,0.21831666,-0.013981649,16.188164,13.0,0.3825596570968628,0.04819255,1.3791739,0.018049852860251285,0.27783653,1.1655618e-13,41,0.0,3.2285936,0.02449499,0,0.025076732,7.7698174,0.26371425,3.2425752,0.43086714,295.72878926235705,7.9648037,2944.0,1.90625,662400.0,1.8,225.0,24.0
2356.2632019519806,0.18683644,0.0009286129,17.059,,0.5305749177932739,0.053060338,1.3377552,0.018102328924134513,0.27269578,1.1831683e-13,42,0.0,3.243332,0.018172905,0,0.03622519,7.86767,0.23110972,3.242403,0.3843178,296.58855709301986,8.203945,2944.0,1.90625,662400.0,1.8,225.0,24.0
2411.873067855835,0.2085377,0.009419075,18.550503,13.0,0.3491063117980957,-0.10229601,1.3556466,0.017982420632499475,0.25848153,1.1933767e-13,43,0.0,3.2583308,0.024056446,0,-0.12499682,8.625223,0.23173144,3.2489119,0.41300654,294.6239796428714,8.61871,3072.0,1.9921875,691200.0,1.97,225.0,24.0
2467.310126543045,0.19021222,0.0102178855,19.784681,13.0,0.41134750843048096,-0.038510434,1.3164586,0.01803847505045773,0.2479185,1.1853509e-13,44,0.0,3.3230693,0.015410545,0,-0.052604523,9.010601,0.2264901,3.3128514,0.3638428,295.54237522669945,9.435928,3200.0,2.0546875,720000.0,2.03,225.0,24.0
2522.5909554958344,0.18046053,0.031769577,20.146267,,0.42598050832748413,-0.028053362,1.3159232,0.01808945377526838,0.23818746,1.323818e-13,45,0.0,3.2990258,0.016483303,0,-0.043220744,9.414299,0.20300768,3.2672563,0.3905844,296.3776106539971,9.318039,3200.0,2.0546875,720000.0,2.03,225.0,24.0
2577.8823189735413,0.19131008,-0.023647089,19.658518,14.0,0.38298600912094116,0.0028255908,1.2702544,0.018086007236974594,0.24355124,1.2299897e-13,46,0.0,3.3298044,0.017482746,0,-0.0133869015,9.25926,0.23033212,3.3534515,0.36540395,296.32114257059175,9.48665,3328.0,2.7734375,748800.0,2.89,225.0,24.0
2633.2338559627533,0.17559618,0.018353883,21.28197,,0.390705943107605,-0.050810784,1.2706507,0.018066345658927216,0.22495806,1.1569977e-13,47,0.0,3.3146968,0.018493332,0,-0.068033464,9.8572235,0.19088021,3.2963433,0.36251885,295.9990072758635,9.651879,3328.0,2.7734375,748800.0,2.89,225.0,24.0
2688.7194006443024,0.1855415,0.00037538633,21.08512,12.0,0.3172926902770996,0.14614202,1.2388264,0.018022712144926203,0.22455554,1.2706535e-13,48,0.0,3.2985106,0.016096752,0,0.13128409,10.155867,0.21749553,3.298135,0.3101499,295.2841157824709,10.16188,3456.0,1.96875,777600.0,1.81,225.0,24.0
2743.993792772293,0.16909078,0.00274768,21.47046,,0.4070676565170288,0.26858738,1.2850579,0.018091560332033105,0.21959244,1.2142736e-13,49,0.0,3.32756,0.013327441,0,0.25654498,9.092594,0.19181457,3.3248124,0.3359915,296.4121244800304,10.120114,3456.0,1.96875,777600.0,1.81,225.0,24.0
2799.404371023178,0.18912497,-0.021037782,22.585491,13.0,0.2928251624107361,-0.052767515,1.2157199,0.018047095546851258,0.22489794,1.3797936e-13,50,0.0,3.390211,0.018885253,0,-0.07043705,10.519,0.20102438,3.4112487,0.34559405,295.683613439611,10.265808,3584.0,2.2265625,806400.0,2.28,225.0,24.0
2854.2562012672424,0.17626202,-0.008734936,23.46724,14.0,0.22697359323501587,0.031388424,1.2094797,0.018230932232351768,0.20047563,1.3721812e-13,51,0.0,3.4101005,0.015539307,0,0.017058596,11.063934,0.18868557,3.4188352,0.28005552,298.69559369485137,11.081693,3712.0,2.140625,835200.0,2.14,225.0,24.0
2909.6044540405273,0.1644533,-0.009819126,22.640768,,0.3610180616378784,-0.043252677,1.1975996,0.018067417667115098,0.2057303,1.470234e-13,52,0.0,3.3886933,0.016217856,0,-0.058272935,10.478413,0.17570521,3.3985124,0.32153845,296.01657105801377,10.537228,3712.0,2.140625,835200.0,2.14,225.0,24.0
2964.642886400223,0.1701479,-0.0076365145,24.834194,12.0,0.38076794147491455,0.09018491,1.206095,0.018169122141136754,0.21622199,1.4998036e-13,53,0.0,3.3602996,0.013522912,0,0.0778681,11.061714,0.18615086,3.3679361,0.3097307,297.6828971603846,11.386829,3840.0,1.828125,864000.0,1.89,225.0,24.0
3019.64474773407,0.1625636,-0.009639269,24.690166,,0.33235883712768555,0.14167242,1.260947,0.01818120288566707,0.1989536,1.4132925e-13,54,0.0,3.349801,0.014358947,0,0.12857442,10.455774,0.18134746,3.3594403,0.30247664,297.8808280787693,11.044308,3840.0,1.828125,864000.0,1.89,225.0,24.0
3074.903732776642,0.17175078,-0.028516827,24.995956,14.0,0.3093082904815674,-0.0008995794,1.2034154,0.018096604547289296,0.20666008,1.4978738e-13,55,0.0,3.3309095,0.013732215,0,-0.013428379,11.3065,0.18803298,3.3594263,0.31739908,296.4947689027878,11.25708,3968.0,2.078125,892800.0,2.0,225.0,24.0
3129.911061525345,0.15886854,0.00215655,25.901371,,0.38162368535995483,0.18414229,1.2259177,0.018179395777759497,0.20202795,1.3409738e-13,56,0.0,3.307231,0.012389781,0,0.17297843,11.2754545,0.17116319,3.3050742,0.22275613,297.8512204228116,11.706972,3968.0,2.078125,892800.0,2.0,225.0,24.0
3185.414962053299,0.16902934,0.012833443,27.767494,12.0,0.2442101240158081,-0.15364206,1.1784387,0.018016751804611604,0.19442923,1.5337792e-13,57,0.0,3.3240447,0.017550228,0,-0.17001384,12.979501,0.17187029,3.311211,0.30430037,295.1864615667565,12.458189,4096.0,2.03125,921600.0,2.04,225.0,24.0
3240.198916912079,0.15109688,-0.007633325,26.432896,,0.3945577144622803,0.11064262,1.202429,0.01825351971353225,0.19418654,1.4640651e-13,58,0.0,3.376152,0.01170349,0,0.100141555,11.566403,0.16703029,3.3837852,0.26531696,299.0656669865124,12.293943,4096.0,2.03125,921600.0,2.04,225.0,24.0
3295.402020931244,0.15650667,-0.014350041,26.74348,11.0,0.3325115442276001,0.015583865,1.2138017,0.018114923386424554,0.19156271,1.6964078e-13,59,0.0,3.3321514,0.013392918,0,0.0034047496,12.1282425,0.16986977,3.3465014,0.36354446,296.7949047631799,12.132154,4224.0,1.9375,950400.0,2.02,225.0,24.0
3350.723136663437,0.16227181,-0.023593443,26.083202,13.0,0.242900550365448,0.16146949,1.1766849,0.01807628039971129,0.18649475,1.7389441e-13,60,0.0,3.291923,0.013884934,0,0.14876124,11.608899,0.18064654,3.3155162,0.33462644,296.16177806886975,12.29755,4352.0,2.4453125,979200.0,2.75,225.0,24.0
3406.055196046829,0.14839132,-0.03984055,26.18177,,0.38165366649627686,0.16844212,1.2087953,0.018072705247984055,0.18870899,1.5960257e-13,61,0.0,3.290323,0.01292513,0,0.15672578,11.067687,0.16232596,3.3301635,0.27950835,296.10320278297075,11.825457,4352.0,2.4453125,979200.0,2.75,225.0,24.0
3461.4259095191956,0.15436912,-0.039765168,28.092737,12.0,0.2914619445800781,0.08992195,1.1493237,0.018060088759720722,0.18339135,1.6482482e-13,62,0.0,3.2640228,0.01307586,0,0.07799542,11.445799,0.17736669,3.303788,0.25894508,295.8964942392643,12.0078,4480.0,2.1875,1008000.0,2.33,225.0,24.0
3516.349561691284,0.14965549,-0.04789693,30.563501,,0.34183943271636963,-0.03623806,1.1025406,0.01820709221715203,0.18447042,1.5297437e-13,63,0.0,3.2932959,0.011499332,0,-0.046634853,12.033187,0.17692526,3.3411927,0.19802107,298.30499888581886,11.95125,4480.0,2.1875,1008000.0,2.33,225.0,24.0
3571.6779675483704,0.1558492,-0.019988764,28.84485,14.0,0.20297837257385254,0.0019532954,1.1461082,0.018073898651318636,0.17456996,1.8682176e-13,64,0.0,3.235854,0.0114621585,0,-0.008362755,12.610646,0.16558145,3.2558427,0.28472292,296.12275550320453,12.715262,4608.0,2.40625,1036800.0,2.52,225.0,24.0
3626.689825773239,0.13528319,-0.022735987,30.023829,,0.2524387240409851,0.13007556,1.1481665,0.018177898952483264,0.15646616,1.6053824e-13,65,0.0,3.247282,0.010601679,0,0.12062204,12.141643,0.15014471,3.2700179,0.23297107,297.8266964374858,12.658682,4608.0,2.40625,1036800.0,2.52,225.0,24.0
3682.2360792160034,0.15002929,-0.026025541,28.389421,11.0,0.2898002862930298,0.13283405,1.1769751,0.018003014389267775,0.17802696,1.6407795e-13,66,0.0,3.198835,0.011025484,0,0.12298554,11.805576,0.16013484,3.2248607,0.3062661,294.96138775376323,12.622885,4736.0,1.859375,1065600.0,1.76,225.0,24.0
3737.262221813202,0.15165809,-0.032418087,28.242363,12.0,0.3172937035560608,-0.039973937,1.1487414,0.01817318010677551,0.18354756,1.8418361e-13,67,0.0,3.2289248,0.012048019,0,-0.050873213,12.508348,0.16727301,3.261343,0.28648818,297.74938286940994,12.825538,4864.0,2.0625,1094400.0,1.96,225.0,24.0
3792.257145881653,0.14111908,-0.022918642,30.65038,,0.31453752517700195,-0.0981706,1.1094533,0.01818349633059449,0.17044878,1.8539543e-13,68,0.0,3.2419057,0.0075548138,0,-0.104615964,13.364821,0.15623614,3.2648244,0.22195378,297.9184038804601,12.829836,4864.0,2.0625,1094400.0,1.96,225.0,24.0
3847.3300807476044,0.15363142,-0.026666254,30.981205,13.0,0.23551368713378906,0.032286942,1.1257764,0.01815773941290794,0.17570947,1.9177722e-13,69,0.0,3.2656903,0.011930205,0,0.021482516,13.132881,0.16767366,3.2923565,0.26955765,297.4964025410837,13.306662,4992.0,2.5234375,1123200.0,2.56,225.0,24.0
3902.2062129974365,0.14000195,-0.04292043,33.10939,,0.3455283045768738,0.015134287,1.1063161,0.018222858627268846,0.1730568,1.8977833e-13,70,0.0,3.3234096,0.010500937,0,0.0057396665,12.919397,0.16008218,3.3663301,0.19470812,298.5633157491728,13.041417,4992.0,2.5234375,1123200.0,2.56,225.0,24.0
3957.7108812332153,0.15400231,-0.027590077,29.913887,13.0,0.16410785913467407,0.18928094,1.0847087,0.018016502607530065,0.16844267,1.888403e-13,71,0.0,3.3036046,0.01459288,0,0.17577277,12.919692,0.15805118,3.3311949,0.26026312,295.1823787217726,13.634848,5120.0,2.203125,1152000.0,2.23,225.0,24.0
4012.626259326935,0.13944413,-0.0035149818,34.473755,,0.3408008813858032,-0.00072147883,1.1224744,0.018209835472558954,0.1717481,1.9395512e-13,72,0.0,3.2507625,0.009380119,0,-0.008979123,14.176968,0.14725389,3.2542772,0.19383824,298.3499443824059,14.161243,5120.0,2.203125,1152000.0,2.23,225.0,24.0
4067.7419509887695,0.15113896,-0.005951698,32.887722,13.0,0.2666902542114258,-0.12941416,1.0861449,0.018143653283633883,0.17649512,1.8098918e-13,73,0.0,3.250764,0.015127366,0,-0.14345537,14.612171,0.16025995,3.2567153,0.24138293,297.26561539905754,14.251707,5248.0,2.3515625,1180800.0,2.29,225.0,24.0
4122.889297008514,0.15155742,-0.011163715,36.717148,12.0,0.18051040172576904,-0.093062066,1.108865,0.018133238898603778,0.16741927,1.9890095e-13,74,0.0,3.2649856,0.011469784,0,-0.103422984,15.39057,0.16328661,3.2761493,0.22846153,297.0949861147243,14.71813,5376.0,2.125,1209600.0,2.13,225.0,24.0
4177.765889167786,0.14230743,-0.023736447,36.411915,,0.30613934993743896,-0.14102164,1.0912594,0.01822270590523637,0.17084074,2.022332e-13,75,0.0,3.286131,0.011521214,0,-0.1514516,14.589092,0.1650344,3.3098674,0.21599865,298.5608135513927,14.007193,5376.0,2.125,1209600.0,2.13,225.0,24.0
4233.011200904846,0.15194617,-0.02812332,34.85964,12.0,0.21603703498840332,-0.042632077,1.1014099,0.018101083486676463,0.17160976,1.8791496e-13,76,0.0,3.2868166,0.011213114,0,-0.052743778,14.150178,0.16717929,3.31494,0.22454746,296.5681518457072,14.421806,5504.0,1.9375,1238400.0,1.9,225.0,24.0
4288.3969140052795,0.13570155,-0.005701258,36.332794,,0.21858566999435425,-0.05251296,1.0484068,0.01805519770390346,0.15351263,1.9418533e-13,77,0.0,3.283465,0.00868164,0,-0.06014619,15.153835,0.1468065,3.289166,0.14848542,295.81635918075426,14.856453,5504.0,1.9375,1238400.0,1.9,225.0,24.0
4343.723186254501,0.14727688,-0.015791714,36.66077,13.0,0.1157495379447937,-0.028961154,1.1011963,0.0180745956549434,0.15661989,1.819469e-13,78,0.0,3.2890267,0.01061522,0,-0.03847518,15.027426,0.15794365,3.3048182,0.24069953,296.1341752105927,14.96807,5632.0,2.296875,1267200.0,2.39,225.0,24.0
4398.676081418991,0.13334385,-0.010294057,35.663155,,0.2674883008003235,-0.03932125,1.1146817,0.018197403376231838,0.15579937,1.9290767e-13,79,0.0,3.2763562,0.010297798,0,-0.048504367,15.125696,0.14965373,3.2866502,0.17933148,298.14625691618244,15.088159,5632.0,2.296875,1267200.0,2.39,225.0,24.0
4456.107259511948,0.14236324,0.024104461,38.912754,11.0,0.06817299127578735,0.047633547,1.1148332,0.017412144991722566,0.147479,1.8396705e-13,80,0.0,3.208672,0.009491435,0,0.039256945,15.735527,0.1342429,3.184568,0.18764174,285.2805835443825,15.951469,5760.0,2.0546875,1296000.0,2.11,225.0,24.0
4511.346618652344,0.13709292,-0.0011113575,38.847683,13.0,0.056881844997406006,-0.0059266547,1.0989562,0.018103034060522032,0.14116661,2.0015856e-13,81,0.0,3.1932046,0.00869823,0,-0.013525928,15.504093,0.1354975,3.194316,0.1804588,296.600110047593,15.444777,5888.0,2.1953125,1324800.0,2.21,225.0,24.0
4566.896212339401,0.12981598,-0.013226854,37.57807,,0.19043654203414917,-0.07869641,1.08407,0.018001931852707504,0.14427885,1.9528929e-13,82,0.0,3.2666035,0.009293207,0,-0.08690555,15.627357,0.13593717,3.2798305,0.17934662,294.94365147475975,15.312993,5888.0,2.1953125,1324800.0,2.21,225.0,24.0
4621.973129749298,0.14720295,-0.010226568,39.309494,12.0,0.157573401927948,-0.073705524,1.06599,0.01815642644917358,0.1603801,2.0636059e-13,83,0.0,3.2737758,0.011403304,0,-0.08404284,16.10417,0.14786738,3.2840025,0.2162087,297.47489094325994,15.746639,6016.0,2.3203125,1353600.0,2.29,225.0,24.0
4676.708049058914,0.13799566,-0.021902557,40.25839,,0.29855406284332275,-0.10868785,1.0683265,0.01826987255326629,0.1647663,2.0490689e-13,84,0.0,3.315649,0.011179214,0,-0.11879874,16.316763,0.15179424,3.3375516,0.1581461,299.3335919127149,15.5453,6016.0,2.3203125,1353600.0,2.29,225.0,24.0
