retstd,ev,opt_ent,opt_clipfrac,opt_aux,rank,opt_feat_var,n_updates,opt_vf,vpredmean,advmean,recent_best_ext_ret,opt_dyn_loss,total_secs,opt_approxkl,vpredstd,retmean,rew_mean,opt_tot,advstd,opt_pg,tps,ups,eplen,best_ext_ret,epcount,eprew,eprew_recent,tcount
0.10464414,0.228196382522583,0.64202845,0.0,0.025142878,0,43.039726,1884,0.005184925,4.4658537,0.0035372712,,14.953897,105846.01477622986,1.293429e-12,0.09092467,4.469391,15.073135,0.037963476,0.09193234,0.033420578,292.6178450740736,0.017859975895634376,225.0,24.0,137088.0,1.57,1.71875,30844800.0
0.12464402,0.19583266973495483,0.6235488,0.0,0.051267017,0,43.69207,1885,0.0069003636,4.47324,0.028287087,13.0,15.818665,105902.8219230175,1.2672148e-12,0.08751784,4.501527,15.828938,0.017709702,0.111774996,0.011432886,288.41441484901003,0.017603418875061647,225.0,24.0,137216.0,1.48,1.65625,30873600.0
0.11136543,0.22860997915267944,0.6543821,0.0,0.017627329,0,44.85702,1886,0.003727268,4.489191,0.005812074,,15.245747,105958.39590406418,1.3198646e-12,0.08611114,4.495003,15.244915,-0.026210025,0.09781094,-0.02928291,294.81422225697787,0.017994032120176872,225.0,24.0,137216.0,1.48,1.65625,30873600.0
0.14440978,0.3244326114654541,0.6467635,0.0,0.03373076,0,43.92849,1887,0.0082890075,4.4660625,0.030643854,10.0,16.419233,106014.52425384521,1.2243458e-12,0.10087849,4.4967065,15.922424,-0.16047062,0.11869458,-0.16811286,291.90239983744414,0.017816308583828377,225.0,24.0,137344.0,1.71,1.65625,30902400.0
0.14832996,0.41397523880004883,0.6061625,0.0,0.0446663,0,45.26657,1888,0.0052965474,4.535962,0.006513457,12.0,15.737096,106070.53133964539,1.261659e-12,0.11607702,4.542476,15.574225,-0.044204026,0.113549925,-0.04889441,292.5344135643281,0.017854883640400884,225.0,24.0,137472.0,1.6,1.6484375,30931200.0
0.120160796,0.3738154172897339,0.6523132,0.0,0.015522877,0,42.168602,1889,0.0049770633,4.531069,-0.01482223,,14.929596,106126.57017040253,1.3738054e-12,0.12090086,4.516247,14.797615,-0.014671913,0.09508543,-0.018996663,292.3686982514738,0.017844769180387805,225.0,24.0,137472.0,1.6,1.6484375,30931200.0
0.13455829,0.236505925655365,0.6416224,0.0,0.042070374,0,43.84881,1890,0.0053580045,4.5766544,0.025006391,12.0,15.736026,106182.48590278625,1.4160123e-12,0.111578695,4.601661,16.066658,0.122440696,0.11757454,0.117724314,293.0123473580378,0.017884054404177112,225.0,24.0,137600.0,1.81,1.6796875,30960000.0
0.09803321,0.08819049596786499,0.6709653,0.0,0.0186749,0,47.512096,1891,0.004690296,4.645499,-0.011981315,,15.343322,106238.28695631027,1.2968295e-12,0.09048156,4.633518,15.263108,-0.0059359977,0.09361066,-0.009955328,293.6145281369672,0.017920808602109813,225.0,24.0,137600.0,1.81,1.6796875,30960000.0
0.12840788,0.18938356637954712,0.626524,0.0,0.07175736,0,46.486942,1892,0.00837997,4.6299286,0.009893125,13.0,16.061768,106293.97096514702,1.238403e-12,0.09134552,4.639822,15.91268,-0.087544516,0.11561107,-0.095297955,294.23168953288615,0.017958477144341196,225.0,24.0,137728.0,1.94,1.9609375,30988800.0
0.09650508,0.09531086683273315,0.64298975,0.0,0.01565238,0,43.113316,1893,0.004502928,4.697239,-0.032912087,,14.842898,106349.59701776505,1.4119162e-12,0.08293586,4.6643267,14.992461,0.03474178,0.09179095,0.030881846,294.5382465390046,0.017977187899109168,225.0,24.0,137728.0,1.94,1.9609375,30988800.0
0.1252123,0.16494035720825195,0.6288926,0.0,0.03712441,0,43.508057,1894,0.0052025765,4.6526284,0.013801775,12.0,15.831517,106405.69149208069,1.3843004e-12,0.09426584,4.6664305,16.07729,0.11266293,0.114420995,0.108089246,292.0786797609925,0.01782706785650589,225.0,24.0,137856.0,1.51,1.6875,31017600.0
0.13363922,0.24184483289718628,0.62972623,0.0,0.0430974,0,43.88748,1895,0.007507808,4.64189,-0.0039534452,10.0,15.398432,106461.45148801804,1.3225037e-12,0.10542178,4.6379366,15.713772,0.1059277,0.11636248,0.09904961,293.83072442130833,0.017934004176105245,225.0,24.0,137984.0,1.66,1.6171875,31046400.0
0.1272872,0.3272079825401306,0.66183937,0.0,0.026725538,0,42.953255,1896,0.011096273,4.620389,-0.019541264,,14.514387,106517.7046327591,1.477915e-12,0.09981051,4.6008477,14.972628,0.22499654,0.10440592,0.2145621,291.25482807082176,0.017776783939869492,225.0,24.0,137984.0,1.66,1.6171875,31046400.0
0.15302075,0.4266655445098877,0.6535312,0.0,0.04170183,0,42.829235,1897,0.0062900824,4.592202,0.004314902,12.0,15.875107,106574.09870696068,1.3997608e-12,0.115889825,4.5965176,15.570705,-0.08515965,0.11586556,-0.09079621,290.5269787998372,0.0177323595458885,225.0,24.0,138112.0,1.6,1.5703125,31075200.0
0.106285475,0.2920946478843689,0.68231386,0.0,0.025142398,0,45.15039,1898,0.0037642918,4.5631037,-0.011915569,,14.663961,106629.81404829025,1.2361447e-12,0.09932131,4.5511885,14.994362,0.11972016,0.08942553,0.11663818,294.0662232163893,0.017948377881859698,225.0,24.0,138112.0,1.6,1.5703125,31075200.0
0.12646955,0.16878056526184082,0.62726486,0.0,0.03791929,0,41.98301,1899,0.0066622067,4.512783,0.024245905,11.0,15.639887,106685.88406729698,1.2898554e-12,0.10895415,4.5370293,15.798895,0.10151915,0.11530386,0.09548421,292.2060718052139,0.01783484324982995,225.0,24.0,138240.0,1.58,1.6875,31104000.0
0.104108915,0.23144495487213135,0.6631032,0.0,0.022515692,0,43.07138,1900,0.0043149563,4.553142,-0.007891988,,14.630551,106741.55053591728,1.3054317e-12,0.09707655,4.54525,15.073954,0.17803513,0.09126944,0.17438327,294.3244004169707,0.017964135767637373,225.0,24.0,138240.0,1.58,1.6875,31104000.0
0.13342412,0.27133709192276,0.6622028,0.0,0.022778671,0,43.311577,1901,0.0049517252,4.535576,0.017888814,13.0,15.145621,106797.775785923,1.3661097e-12,0.098179564,4.553465,15.782135,0.20750645,0.113893166,0.20321693,291.39932678525395,0.017785603441482785,225.0,24.0,138368.0,1.82,1.875,31132800.0
0.110788636,0.034217894077301025,0.6565654,0.0,0.050921794,0,46.624397,1902,0.0060347356,4.5840874,0.024606317,12.0,16.011087,106853.46392893791,1.2949826e-12,0.095084116,4.608694,16.159306,-0.038555637,0.10887666,-0.04393381,294.2098463512056,0.017957143942334327,225.0,24.0,138496.0,1.78,1.7734375,31161600.0
0.103933215,0.20050817728042603,0.65375704,0.0,0.025205623,0,39.07088,1903,0.0046863095,4.5451794,-0.012482915,,14.872507,106909.59946131706,1.3804092e-12,0.092785954,4.5326967,14.860034,0.016980095,0.09293116,0.012947543,291.86505063030756,0.017814028969134983,225.0,24.0,138496.0,1.78,1.7734375,31161600.0
0.11912042,0.10175824165344238,0.6323998,0.0,0.044518504,0,43.57896,1904,0.006805849,4.601856,0.0050493297,13.0,15.927829,106965.24561858177,1.1456905e-12,0.08924824,4.606906,15.67032,-0.069961086,0.11289712,-0.07613454,294.43183151104404,0.017970692841250246,225.0,24.0,138624.0,1.89,1.8359375,31190400.0
0.11932431,0.36160749197006226,0.6461779,0.0,0.016430844,0,44.716934,1905,0.0057822056,4.635401,-0.019056376,,15.173502,107020.77468800545,1.1410938e-12,0.1025653,4.6163445,15.021832,-0.034903444,0.09533949,-0.040039472,295.0526664690417,0.018008585599917096,225.0,24.0,138624.0,1.89,1.8359375,31190400.0
0.13165757,0.28756093978881836,0.6142303,0.0,0.038776815,0,42.755676,1906,0.0060638543,4.575885,0.008032772,12.0,15.642631,107076.73532986641,1.3118831e-12,0.10491038,4.5839176,15.654795,0.025139524,0.11112703,0.019689899,292.7771993878695,0.017869702111076018,225.0,24.0,138752.0,1.47,1.7890625,31219200.0
0.10375821,0.26450955867767334,0.65478516,0.0,0.02308527,0,45.104195,1907,0.0039659906,4.556172,-0.013070076,,14.917149,107132.1778151989,1.3520347e-12,0.09931228,4.543102,14.958426,0.0027022127,0.088983804,-0.00060899276,295.5134478864904,0.018036709465728173,225.0,24.0,138752.0,1.47,1.7890625,31219200.0
0.11223812,0.11563897132873535,0.646618,0.0,0.038484864,0,46.2588,1908,0.0068030693,4.4961286,0.025520055,12.0,16.068886,107188.27174854279,1.1366498e-12,0.083103724,4.5216484,15.7845,-0.1445288,0.10554925,-0.15068525,292.0814965774797,0.017827239781340314,225.0,24.0,138880.0,1.78,1.7421875,31248000.0
0.09700289,-0.20802879333496094,0.6683793,0.0,0.03214435,0,45.03954,1909,0.00542009,4.541444,0.02710481,13.0,16.006514,107244.37594890594,1.2127056e-12,0.07089769,4.5685487,16.026615,0.059791233,0.106616236,0.055039525,292.028045920757,0.01782397741215558,225.0,24.0,139008.0,1.57,1.734375,31276800.0
0.09449155,0.07330751419067383,0.61725247,0.0,0.025862204,0,44.631363,1910,0.004618368,4.509347,0.005467486,,15.57896,107300.3024816513,1.1948261e-12,0.079078004,4.5148144,15.163129,-0.14241366,0.090962164,-0.14641477,292.9557617061273,0.017880600690071247,225.0,24.0,139008.0,1.57,1.734375,31276800.0
0.11656435,0.1144375205039978,0.6395901,0.0,0.05445416,0,44.35224,1911,0.006315655,4.542272,0.02165581,11.0,15.679516,107355.87429070473,1.2656654e-12,0.086616434,4.5639277,15.874658,0.058402587,0.1096921,0.052726522,294.8257449069205,0.017994735406916533,225.0,24.0,139136.0,1.86,1.75,31305600.0
0.10274695,0.18794333934783936,0.6646517,0.0,0.023101332,0,42.57304,1912,0.0046695676,4.537237,-0.0041820467,,14.712141,107411.41791200638,1.3482378e-12,0.087292604,4.533055,15.057472,0.103278846,0.09258959,0.09927393,294.97536559635506,0.018003867529074406,225.0,24.0,139136.0,1.86,1.75,31305600.0
0.124184646,0.20150399208068848,0.62132555,0.0,0.030104898,0,44.61057,1913,0.0065915124,4.540848,0.019296864,12.0,15.878011,107467.82947993279,1.2398378e-12,0.09205688,4.5601444,15.812779,0.022479383,0.11096966,0.016509198,290.4368838209596,0.017726860584775368,225.0,24.0,139264.0,1.86,1.8671875,31334400.0
0.108415686,0.23183894157409668,0.6412789,0.0,0.022948574,0,46.40735,1914,0.005810488,4.5886536,0.0047569154,,15.58406,107523.74562430382,1.5611286e-12,0.09192128,4.5934105,15.4419155,-0.088133544,0.09502071,-0.09330275,293.01018845798154,0.01788392263537485,225.0,24.0,139264.0,1.86,1.8671875,31334400.0
0.12338249,0.1653866171836853,0.64968663,0.0,0.033927374,0,42.576595,1915,0.005731246,4.587923,0.011348213,12.0,15.932648,107579.94907283783,1.2243523e-12,0.08917697,4.599272,15.816912,-0.06862795,0.11271875,-0.07370952,291.51236138268507,0.01779250252579865,225.0,24.0,139392.0,2.05,2.0234375,31363200.0
0.105431125,0.17311030626296997,0.6737996,0.0,0.027379446,0,46.40042,1916,0.004586734,4.655342,-0.013443327,,15.236308,107635.28743958473,1.37882e-12,0.085699685,4.641899,15.31702,0.115154505,0.095872186,0.11124157,296.06945349389235,0.018070645354851828,225.0,24.0,139392.0,2.05,2.0234375,31363200.0
0.10632934,0.15635395050048828,0.655245,0.0,0.032367673,0,44.314335,1917,0.0044969385,4.535792,0.018771369,13.0,16.140064,107691.21422338486,1.2811445e-12,0.085187435,4.554563,16.120102,-0.018060576,0.097663715,-0.02190227,292.9544466306919,0.017880520424236566,225.0,24.0,139520.0,1.75,1.75,31392000.0
0.11686049,0.11281490325927734,0.6852989,0.0,0.045228012,0,45.90744,1918,0.00700124,4.5681415,0.019308113,12.0,16.010687,107747.34946632385,1.3658788e-12,0.08654591,4.5874496,15.885855,-0.082099944,0.11007149,-0.08841589,291.86655552208464,0.017814120820439736,225.0,24.0,139648.0,1.69,1.7578125,31420800.0
0.116874196,0.2935101389884949,0.68467194,0.0,0.01838452,0,44.489754,1919,0.0034319242,4.5988035,-0.0039118333,,14.79715,107802.74935412407,1.3751772e-12,0.10245027,4.594892,15.1880455,0.1759192,0.09823621,0.17317195,295.74067115594266,0.01805057807348283,225.0,24.0,139648.0,1.69,1.7578125,31420800.0
0.13247919,0.23294144868850708,0.63842,0.0,0.033916835,0,46.143074,1920,0.006674732,4.5532355,0.030746803,4.0,16.086445,107858.59906125069,1.2231906e-12,0.10227651,4.5839825,16.076378,-0.027488563,0.116027765,-0.033524875,293.3587451560967,0.017905196847906292,225.0,24.0,139776.0,1.64,1.6328125,31449600.0
0.106919155,0.24790555238723755,0.6532954,0.0,0.018226074,0,42.968407,1921,0.0045635463,4.556547,-0.008457657,,15.07723,107914.43090438843,1.2880221e-12,0.09637816,4.5480895,15.056772,0.0013138643,0.092723906,-0.0025963867,293.4526083901532,0.017910925805063063,225.0,24.0,139776.0,1.64,1.6328125,31449600.0
0.12814341,0.16553765535354614,0.6442945,0.0,0.028761934,0,45.77366,1922,0.006516684,4.5178404,0.04052305,13.0,15.834597,107970.21737623215,1.4543375e-12,0.08908967,4.558364,16.149551,0.12697281,0.11705761,0.12110042,293.6912742196392,0.017925492811257274,225.0,24.0,139904.0,2.28,2.3125,31478400.0
0.10774488,0.21553748846054077,0.61410874,0.0,0.0202383,0,46.831856,1923,0.005900026,4.5968246,0.0011367241,,15.787846,108025.86720609665,1.3403627e-12,0.08890437,4.5979614,15.431529,-0.16453493,0.095429525,-0.16982085,294.4124005390907,0.017969506868840985,225.0,24.0,139904.0,2.28,2.3125,31478400.0
0.11173852,0.16221213340759277,0.6892215,0.0,0.065451205,0,43.343708,1924,0.0047607417,4.577488,0.0002827124,11.0,15.4233885,108081.73055958748,1.3397118e-12,0.08503596,4.57777,15.778055,0.16413325,0.10227511,0.16006173,293.2870831445806,0.01790082294583622,225.0,24.0,140032.0,1.67,1.734375,31507200.0
0.110467754,-0.01411581039428711,0.6389294,0.0,0.031102372,0,45.27961,1925,0.0061898082,4.6506276,-0.0006012957,4.0,15.7367525,108137.5177013874,1.2411777e-12,0.08742027,4.6500263,15.715227,0.04592553,0.111244686,0.04037465,293.6877472367927,0.017925277541308147,225.0,24.0,140160.0,1.73,1.71875,31536000.0
0.11983595,0.3150472044944763,0.65431434,0.0,0.026629785,0,45.276787,1926,0.004166624,4.623496,-0.0113150105,,15.28638,108193.30542397499,1.4170808e-12,0.09519287,4.6121807,15.138717,-0.08021578,0.09917848,-0.08372809,293.68468975010575,0.017925090927130478,225.0,24.0,140160.0,1.73,1.71875,31536000.0
0.13886674,0.26748859882354736,0.6295281,0.0,0.048333038,0,41.844604,1927,0.006488627,4.6097736,0.018172137,12.0,15.749445,108249.57326555252,1.2703498e-12,0.102235414,4.627946,15.975491,0.12057518,0.118851714,0.11471608,291.17875398552366,0.017772140746186747,225.0,24.0,140288.0,2.17,2.09375,31564800.0
0.100572154,0.12760144472122192,0.60127616,0.0,0.02491129,0,47.08294,1928,0.0050796764,4.5995026,0.0059261415,,15.6767,108305.02502250671,1.2648557e-12,0.08862882,4.605428,15.44174,-0.046275206,0.09393668,-0.050753605,295.4640375693468,0.01803369369930095,225.0,24.0,140288.0,2.17,2.09375,31564800.0
0.12259674,0.163970947265625,0.6446477,0.0,0.05247818,0,46.29381,1929,0.007736342,4.560593,0.033954896,3.0,16.300076,108361.4895017147,1.2358532e-12,0.088974886,4.594548,16.161469,-0.044105217,0.11209588,-0.051196914,290.1647235538629,0.01771024924034808,225.0,24.0,140416.0,1.41,1.4140625,31593600.0
0.09344936,0.0774085521697998,0.6596363,0.0,0.02838286,0,45.69423,1930,0.0042646076,4.6386476,-0.0029308742,,15.352511,108417.29257822037,1.4367382e-12,0.08702026,4.6357164,15.455785,0.051398247,0.08975964,0.047793277,293.60388397829473,0.01792015893422209,225.0,24.0,140416.0,1.41,1.4140625,31593600.0
0.11515014,0.11953920125961304,0.6615052,0.0,0.043771185,0,45.651577,1931,0.0050829216,4.629002,0.002859185,4.0,15.850792,108473.34400439262,1.2478297e-12,0.08506997,4.6318617,15.898032,-0.021257404,0.108048685,-0.02567882,292.3029995641666,0.01784075925074259,225.0,24.0,140544.0,1.47,1.5234375,31622400.0
0.110088624,-0.0058765411376953125,0.667655,0.0,0.033949308,0,44.616806,1932,0.0059932075,4.6684146,0.0038760598,10.0,15.530968,108528.86013269424,1.3672433e-12,0.0834282,4.672291,15.800369,0.10580731,0.11041163,0.100481756,295.1214449067004,0.018012783502606225,225.0,24.0,140672.0,1.91,1.734375,31651200.0
0.103410296,0.20168298482894897,0.66396844,0.0,0.021606782,0,44.316605,1933,0.004932803,4.6448164,-0.01136826,,15.16493,108584.58209562302,1.2908819e-12,0.0885667,4.6334476,15.207966,-0.0047207335,0.09239564,-0.008989568,294.03127849144994,0.01794624502511291,225.0,24.0,140672.0,1.91,1.734375,31651200.0
0.12724246,0.16199254989624023,0.6736725,0.0,0.04329237,0,43.03274,1934,0.0062851883,4.645311,0.007957365,12.0,15.6747,108640.69965314865,1.2857014e-12,0.09821502,4.6532683,15.832732,0.045690536,0.11648124,0.040079024,291.9585370855763,0.01781973492953957,225.0,24.0,140800.0,1.61,1.5859375,31680000.0
0.09614458,0.11675679683685303,0.6833141,0.0,0.021013314,0,45.197323,1935,0.004834895,4.6579924,-0.01279423,,15.296462,108696.18762373924,1.2880641e-12,0.0887763,4.645198,15.157155,-0.04582073,0.090357654,-0.04997231,295.27120609413817,0.018021924200081675,225.0,24.0,140800.0,1.61,1.5859375,31680000.0
0.12152573,0.18627893924713135,0.6475347,0.0,0.054003667,0,42.08962,1936,0.0066163647,4.587468,0.0052417647,14.0,15.42549,108752.28663682938,1.3061878e-12,0.08822681,4.5927095,15.619127,0.11900393,0.10962409,0.113035105,292.05504869891394,0.01782562553093957,225.0,24.0,140928.0,1.96,1.9296875,31708800.0
0.092244476,0.04788041114807129,0.6796962,0.0,0.021757122,0,46.303642,1937,0.004074913,4.6223593,-0.018763304,,14.837279,108807.73661088943,1.3035807e-12,0.079014294,4.6035957,15.003068,0.029902624,0.09000904,0.026507407,295.4735376837918,0.018034273540270495,225.0,24.0,140928.0,1.96,1.9296875,31708800.0
0.13814086,0.2728888988494873,0.6827813,0.0,0.032890227,0,44.834084,1938,0.00978663,4.5689282,0.020106547,13.0,16.307999,108863.82145500183,1.2837626e-12,0.09808181,4.5890346,15.929999,-0.074725494,0.117793836,-0.08382934,292.1288319383721,0.017830128902488532,225.0,24.0,141056.0,1.79,1.8828125,31737600.0
0.12953138,0.2502095103263855,0.67200077,0.0,0.05905149,0,45.189823,1939,0.0063192965,4.626934,0.0154243,11.0,15.885851,108919.20977663994,1.3115883e-12,0.10077953,4.6423583,15.9917965,0.022225149,0.1121618,0.016577855,295.80242757758106,0.01805434738632697,225.0,24.0,141184.0,1.49,1.5234375,31766400.0
0.10680809,0.2884301543235779,0.63244087,0.0,0.029089933,0,43.21741,1940,0.0034135012,4.6217575,-0.008260152,,15.031373,108975.05885386467,1.347567e-12,0.09604421,4.6134973,15.090113,0.020758275,0.09009753,0.017977213,293.3620538450854,0.017905398794255702,225.0,24.0,141184.0,1.49,1.5234375,31766400.0
0.11856536,0.20081716775894165,0.6728958,0.0,0.033200935,0,45.4272,1941,0.0054670023,4.6320353,0.0029721782,13.0,15.539974,109030.65648722649,1.4327315e-12,0.089428276,4.6350074,15.674592,0.015218397,0.105993904,0.01042429,294.68880254986317,0.017986377108756297,225.0,24.0,141312.0,1.44,1.578125,31795200.0
0.08737421,0.051840126514434814,0.67275614,0.0,0.0323071,0,42.46221,1942,0.004553726,4.664924,-0.038299702,,14.59013,109086.41876244545,1.3737796e-12,0.086277984,4.6266246,14.668183,0.062437072,0.08507933,0.058556106,293.81871409773703,0.017933271124129457,225.0,24.0,141312.0,1.44,1.578125,31795200.0
0.11871763,0.18846803903579712,0.66710144,0.0,0.043344364,0,42.86018,1943,0.006283902,4.6174893,-0.004257877,10.0,15.288931,109142.56185078621,1.164625e-12,0.08562994,4.6132317,15.45232,0.08279202,0.10694686,0.07717522,291.8257702632542,0.017811631485794323,225.0,24.0,141440.0,1.69,1.6796875,31824000.0
0.091717474,0.03914535045623779,0.65139604,0.0,0.026691781,0,43.88342,1944,0.0050554704,4.6570835,-0.03788538,,14.725202,109198.16114139557,1.1810262e-12,0.08441822,4.6191983,14.703169,0.007432809,0.08990439,0.0030287346,294.6800187634385,0.0179858409889794,225.0,24.0,141440.0,1.69,1.6796875,31824000.0
0.118356794,0.1740383505821228,0.6356101,0.0,0.03863763,0,42.900734,1945,0.005621345,4.611105,-0.0032243293,14.0,15.589343,109254.11394309998,1.3836857e-12,0.08446559,4.6078806,15.480041,-0.007392712,0.10756553,-0.012378447,292.8182235905736,0.017872206029698096,225.0,24.0,141568.0,1.76,1.8671875,31852800.0
0.10828253,0.0472758412361145,0.63241285,0.0,0.04370328,0,46.346813,1946,0.0044273,4.663522,-0.010796476,13.0,15.402244,109309.9558775425,1.3102137e-12,0.08544848,4.652725,15.502896,0.006429565,0.10569196,0.002634678,293.3995779975095,0.017907689086762053,225.0,24.0,141696.0,1.76,1.765625,31881600.0
0.08088607,-0.09487342834472656,0.69687986,0.0,0.028159129,0,42.870605,1947,0.0035052379,4.5947757,-0.031179555,,14.597445,109366.25401687622,1.3720474e-12,0.07315647,4.5635962,14.543453,-0.04606058,0.084636115,-0.04886894,291.0220514194736,0.017762576380583105,225.0,24.0,141696.0,1.76,1.765625,31881600.0
0.10811766,0.0377650260925293,0.669386,0.0,0.048710417,0,41.50169,1948,0.006311641,4.6134996,-0.007125406,4.0,15.367561,109422.26178431511,1.2503219e-12,0.07514733,4.6063747,15.384127,0.06559026,0.10605648,0.059948005,292.53085329417894,0.01785466633875604,225.0,24.0,141824.0,1.66,1.6796875,31910400.0
0.084770314,0.01054316759109497,0.67423224,0.0,0.0132020665,0,45.988415,1949,0.0036550765,4.593077,-0.016681831,,14.791691,109478.08813905716,1.2706299e-12,0.07634266,4.576395,14.886324,0.06146333,0.08432226,0.058482487,293.4814582772508,0.017912686662429858,225.0,24.0,141824.0,1.66,1.6796875,31910400.0
0.10708013,0.10751986503601074,0.6801523,0.0,0.037180737,0,43.692085,1950,0.004259051,4.5663476,-0.0010496476,4.0,15.029471,109534.22605490685,1.2443829e-12,0.07673997,4.5652976,15.330941,0.14464796,0.10115985,0.14106905,291.8526587960557,0.017813272631595198,225.0,24.0,141952.0,1.74,1.7109375,31939200.0
0.09031661,0.03997737169265747,0.6692607,0.0,0.013441909,0,46.45484,1951,0.0043399264,4.6430445,-0.039964832,,14.449381,109590.08788537979,1.1850982e-12,0.07946763,4.60308,14.557494,0.044266913,0.088492885,0.040596247,293.2950793285364,0.017901310994173365,225.0,24.0,141952.0,1.74,1.7109375,31939200.0
0.11970894,0.18358033895492554,0.68669325,0.0,0.05301602,0,42.996468,1952,0.0075830333,4.611484,-0.0032248315,12.0,15.792167,109646.51769042015,1.42023e-12,0.08573137,4.608259,15.45311,-0.11849271,0.10816415,-0.12538905,290.3430197620194,0.017721131577271693,225.0,24.0,142080.0,1.79,1.8046875,31968000.0
0.11600368,0.03392404317855835,0.6593866,0.0,0.03156696,0,45.108406,1953,0.006780803,4.6156635,0.0011836325,12.0,15.724688,109702.0900876522,1.3639683e-12,0.08238407,4.616847,15.561022,-0.031671,0.11401904,-0.037792414,294.822624469208,0.017994544950513183,225.0,24.0,142208.0,1.82,1.7890625,31996800.0
0.08326883,-0.04825091361999512,0.6940379,0.0,0.04603335,0,43.77838,1954,0.0043338025,4.628379,-0.024988987,,14.70611,109758.26447081566,1.5156557e-12,0.07508068,4.60339,14.753162,0.013752923,0.085254066,0.010113159,291.6631937430808,0.01780170860248296,225.0,24.0,142208.0,1.82,1.7890625,31996800.0
0.1065077,-0.027274131774902344,0.68312407,0.0,0.042554133,0,43.972645,1955,0.0064346846,4.6149426,-0.0019616066,10.0,15.491655,109814.24619913101,1.3560423e-12,0.0748107,4.612981,15.4195175,0.0037967628,0.10795038,-0.0019547977,292.66691995835663,0.01786297118886454,225.0,24.0,142336.0,1.54,1.515625,32025600.0
0.108810596,0.2991422414779663,0.66181886,0.0,0.022862064,0,44.076435,1956,0.0033853173,4.6556168,-0.026629273,,14.844805,109869.68274950981,1.4182119e-12,0.09412863,4.6289873,14.859984,-0.013173151,0.09109324,-0.01589665,295.5450851116761,0.0180386404487107,225.0,24.0,142336.0,1.54,1.515625,32025600.0
0.113562234,0.19585877656936646,0.69282347,0.0,0.03496214,0,43.62115,1957,0.006004536,4.6200023,-0.013346715,13.0,15.192529,109925.95596337318,1.3686834e-12,0.08570791,4.606656,15.229033,0.012070341,0.101835705,0.006758628,291.1509557598601,0.0177704440771399,225.0,24.0,142464.0,2.06,2.0390625,32054400.0
0.08761507,0.021875619888305664,0.66717523,0.0,0.030267134,0,43.80345,1958,0.0040323515,4.6286664,-0.038211867,,14.582706,109981.26666760445,1.2175082e-12,0.07751223,4.590455,14.50972,-0.08064858,0.08665146,-0.08401375,296.2175265658539,0.01807968301793542,225.0,24.0,142464.0,2.06,2.0390625,32054400.0
0.12332731,0.23245656490325928,0.664436,0.0,0.023033759,0,45.704994,1959,0.0064561954,4.548669,0.011615515,4.0,15.443425,110037.1778011322,1.350647e-12,0.08460633,4.5602846,15.517111,0.033061087,0.10804651,0.027269326,293.036448489576,0.017885525420506348,225.0,24.0,142592.0,1.62,1.6640625,32083200.0
0.11124209,0.09663283824920654,0.67114675,0.0,0.048800875,0,43.613033,1960,0.005186711,4.5615025,0.0038596774,13.0,15.591469,110092.68162178993,1.2092865e-12,0.08537778,4.5653615,15.487268,-0.029439855,0.10573075,-0.033955418,295.18688634127705,0.018016777730790835,225.0,24.0,142720.0,1.89,1.8984375,32112000.0
0.10852046,0.2559966444969177,0.68271327,0.0,0.03261106,0,41.698303,1961,0.0039121388,4.5078754,-0.009797331,,14.789491,110149.06834936142,1.3754331e-12,0.087560974,4.4980783,14.663325,-0.05412059,0.093605004,-0.057350017,290.564831577223,0.01773466989607074,225.0,24.0,142720.0,1.89,1.8984375,32112000.0
0.117686376,0.13893038034439087,0.66997385,0.0,0.035821907,0,43.497894,1962,0.0068351733,4.5383153,0.011995773,14.0,15.575595,110205.27335476875,1.3603023e-12,0.089923956,4.5503106,15.497425,-0.016380604,0.10920571,-0.022545803,291.5042865179102,0.017792009675165418,225.0,24.0,142848.0,1.99,2.0,32140800.0
0.094207436,0.16034579277038574,0.68803453,0.0,0.027312433,0,44.73475,1963,0.003026312,4.501295,-0.0049894396,,14.636671,110261.2503221035,1.2644608e-12,0.07783261,4.4963055,14.824585,0.09713582,0.08632477,0.09479754,292.6918120094324,0.017864490479091333,225.0,24.0,142848.0,1.99,2.0,32140800.0
0.115276,0.1773608922958374,0.6694003,0.0,0.04199862,0,43.907158,1964,0.005256434,4.468299,0.024047986,11.0,15.424952,110317.28019142151,1.2812823e-12,0.08330711,4.492347,15.504921,0.09480524,0.1045547,0.0902182,292.4154598150037,0.017847623279724348,225.0,24.0,142976.0,1.64,1.75,32169600.0
0.1032152,0.2746396064758301,0.67071396,0.0,0.013086772,0,46.572945,1965,0.0034627928,4.513935,-0.0050131455,,14.7245455,110373.18573737144,1.3218179e-12,0.08764503,4.5089216,14.906781,0.08849769,0.08790642,0.085705616,293.065736531257,0.017887313020706605,225.0,24.0,142976.0,1.64,1.75,32169600.0
0.11982384,0.16509515047073364,0.6620324,0.0,0.034907307,0,42.10114,1966,0.0054809377,4.481662,0.021787953,12.0,15.333766,110429.4714794159,1.436011e-12,0.09119988,4.50345,15.5445,0.08904931,0.109486796,0.0842304,291.0861508596894,0.017766488699932213,225.0,24.0,143104.0,1.62,1.71875,32198400.0
