recent_best_ext_ret,vpredstd,retstd,opt_aux,ups,opt_vf,ev,vpredmean,opt_clipfrac,opt_pg,opt_ent,opt_feat_var,retmean,opt_tot,advstd,n_updates,opt_approxkl,rew_mean,opt_dyn_loss,advmean,tps,rank,total_secs,best_ext_ret,tcount,eprew_recent,epcount,eprew,eplen
3.0,0.34957543,0.3521208,0.095695905,0.006541421794161922,0.006574222,0.8939190655946732,3.4179616,0.0,-0.0035600476,0.92386407,110.27368,3.4217012,0.0020903102,0.114685975,361,6.4737685e-13,22.447048,22.452522,0.0037391756,753.5717906874535,0,55458.9119822979,13.0,41472000.0,0.78125,46080.0,0.73,900.0
3.0,0.2992337,0.30473676,0.11139855,0.006509846073429438,0.0055617704,0.8877715989947319,3.460312,0.0,0.05295805,0.94365007,108.18758,3.466567,0.05757617,0.10208836,362,6.317879e-13,22.915005,22.463425,0.006255207,749.9342676590713,0,55612.52544546127,13.0,41587200.0,0.65625,46208.0,0.73,900.0
3.0,0.34855503,0.35391453,0.109984666,0.006545071781695126,0.006375903,0.911891832947731,3.4761024,0.0,-0.047046755,0.9361271,110.29032,3.4671776,-0.04160698,0.10505252,363,6.5243747e-13,22.396816,23.581068,-0.008925067,753.9922692512785,0,55765.31215786934,13.0,41702400.0,0.8828125,46336.0,0.89,900.0
3.0,0.32284898,0.32535592,0.076584764,0.0064985128981684855,0.0046250354,0.8979866430163383,3.488767,0.0,-0.0017982218,0.92896324,105.40378,3.4803538,0.0018978503,0.103917144,364,6.354249e-13,22.576424,22.547367,-0.008413375,748.6286858690095,0,55919.19351744652,13.0,41817600.0,0.9609375,46464.0,0.95,900.0
3.0,0.3709437,0.3714906,0.12031988,0.006490378540990354,0.006913327,0.9059518203139305,3.4916732,0.0,-0.013929067,0.92910784,104.17429,3.4734714,-0.007944848,0.113926046,365,6.295036e-13,22.128729,22.742922,-0.018201662,747.6916079220888,0,56073.26773571968,13.0,41932800.0,0.7578125,46592.0,0.79,900.0
3.0,0.32164514,0.32619247,0.08932131,0.006502038489358592,0.006655931,0.8847033083438873,3.4798856,0.0,0.03631006,0.926078,108.668365,3.481691,0.042039916,0.11075985,366,6.3791344e-13,22.875261,22.55388,0.0018056793,749.0348339741098,0,56227.06565642357,13.0,42048000.0,0.78125,46720.0,0.8,900.0
3.0,0.31800795,0.3178843,0.09274589,0.006465878846207437,0.005574028,0.8768975660204887,3.4891768,0.0,0.03410023,0.9429921,110.92694,3.4775157,0.038731266,0.11153273,367,6.308967e-13,22.269753,22.019402,-0.011661123,744.8692430830968,0,56381.72367334366,13.0,42163200.0,0.8359375,46848.0,0.8,900.0
3.0,0.3192502,0.32108277,0.08942387,0.006477454636259255,0.0050171115,0.8902892023324966,3.4458094,0.0,0.028522927,0.93990153,112.0654,3.4280143,0.03260014,0.106351025,368,6.632539e-13,21.854551,22.123268,-0.017795503,746.2027740970661,0,56536.10530257225,13.0,42278400.0,0.8671875,46976.0,0.87,900.0
3.0,0.3041292,0.30439025,0.074992605,0.006471542429543639,0.0056792465,0.8763460069894791,3.471305,0.0,-0.009522724,0.9404955,113.18758,3.4570463,-0.0047839726,0.10703722,369,6.651884e-13,22.009573,21.845516,-0.0142583335,745.5216878834271,0,56690.62797021866,13.0,42393600.0,0.9140625,47104.0,0.96,900.0
3.0,0.3279576,0.33020002,0.08586619,0.006488164358419408,0.0050308206,0.9029704928398132,3.4150167,0.0,-0.054402247,0.94852626,111.501274,3.4031758,-0.05031995,0.102855854,370,6.566295e-13,21.870138,22.414011,-0.011841161,747.4365340899158,0,56844.75476861,13.0,42508800.0,0.90625,47232.0,0.87,900.0
3.0,0.27936557,0.28276676,0.0983294,0.0064956758056534435,0.00624471,0.8614373803138733,3.3923597,0.0,-0.00749719,0.91637194,107.13571,3.3850484,-0.0021688514,0.1052571,371,6.80525e-13,21.979834,21.811693,-0.007311201,748.3018528112766,0,56998.70333838463,13.0,42624000.0,0.8359375,47360.0,0.84,900.0
3.0,0.3464388,0.35386473,0.105733454,0.006475671186088905,0.0059878402,0.9039678871631622,3.4241037,0.0,0.0066031823,0.9373405,112.49072,3.413757,0.011653682,0.10965932,372,6.709046e-13,22.108644,22.627554,-0.010346224,745.9973206374418,0,57153.12748551369,13.0,42739200.0,0.8984375,47488.0,0.99,900.0
3.0,0.31315464,0.3202621,0.09694643,0.0065218538674509125,0.006023347,0.8845770284533501,3.3913708,0.0,0.018872118,0.96540487,108.69591,3.3886428,0.02393006,0.10880571,373,6.825625e-13,22.048176,21.455517,-0.0027281092,751.3175655303452,0,57306.458121299744,13.0,42854400.0,0.921875,47616.0,0.99,900.0
3.0,0.31926525,0.3311615,0.095198564,0.006487408855940499,0.00675763,0.8910446017980576,3.359682,0.0,0.07338325,0.9562753,105.86753,3.3600137,0.07918461,0.10931108,374,6.76648e-13,21.836033,21.063242,0.00033140503,747.3495002043455,0,57460.602868795395,13.0,42969600.0,0.9140625,47744.0,0.87,900.0
3.0,0.32363695,0.33043674,0.08731079,0.0064362589638224665,0.00512675,0.9053175747394562,3.3983166,0.0,0.0048774434,0.94152355,105.28934,3.388564,0.00906267,0.10167707,375,6.5011386e-13,21.750605,21.74721,-0.009752256,741.4570326323482,0,57615.97262716293,13.0,43084800.0,0.984375,47872.0,0.91,900.0
3.0,0.31708023,0.3208583,0.08828494,0.006445262796215904,0.005325232,0.8964884653687477,3.4512246,0.0,-0.076077186,0.9448066,108.36193,3.4419274,-0.07169676,0.10323041,376,6.885197e-13,22.254091,23.15641,-0.009297407,742.4942741240721,0,57771.1253387928,13.0,43200000.0,1.125,48000.0,1.09,900.0
3.0,0.36014444,0.3580376,0.10836634,0.006439234743852681,0.005714886,0.9096102342009544,3.444777,0.0,0.0023904631,0.92152953,107.36763,3.4258628,0.0071838195,0.10764361,377,6.6542995e-13,21.827482,21.98857,-0.018913873,741.7998424918289,0,57926.42329573631,13.0,43315200.0,0.890625,48128.0,0.86,900.0
3.0,0.35363802,0.3526383,0.09294285,0.006506327656278951,0.0069407225,0.9018020257353783,3.3971925,0.0,-0.0120347,0.9449097,107.40765,3.384971,-0.0060388874,0.1105047,378,6.897896e-13,21.569065,22.428959,-0.012221745,749.5289460033351,0,58080.11982822418,13.0,43430400.0,1.0,48256.0,1.0,900.0
3.0,0.3288782,0.32859617,0.09304998,0.006503378946599148,0.005494663,0.8969612568616867,3.4333832,0.0,0.012192293,0.9499864,109.082535,3.4184475,0.01673697,0.10547821,379,6.714298e-13,21.819534,21.673244,-0.01493587,749.1892546482218,0,58233.886048555374,13.0,43545600.0,0.8828125,48384.0,0.91,900.0
3.0,0.33123016,0.33443546,0.093861714,0.006450842414496813,0.0056207348,0.9027673378586769,3.3657205,0.0,0.008934247,0.9517666,102.85035,3.3512797,0.013603215,0.104284175,380,6.8002456e-13,21.338522,21.736216,-0.014440826,743.1370461500328,0,58388.90456175804,13.0,43660800.0,0.796875,48512.0,0.78,900.0
3.0,0.31648907,0.3208148,0.102457434,0.006433063833722476,0.005844709,0.8917287960648537,3.4328449,0.0,0.016506962,0.90271074,101.00133,3.424421,0.02144896,0.105562784,381,6.9369337e-13,22.030521,21.82657,-0.008423503,741.0889536448292,0,58544.3514881134,13.0,43776000.0,0.8359375,48640.0,0.84,900.0
3.0,0.29146492,0.29381755,0.09175594,0.00649370717906752,0.0053461595,0.8738078773021698,3.4341311,0.0,-0.016149579,0.9505287,115.399796,3.4364395,-0.0117539475,0.10437436,382,6.84935e-13,22.385029,23.0475,0.0023079598,748.0750670285782,0,58698.34672880173,13.0,43891200.0,0.96875,48768.0,1.02,900.0
3.0,0.2724415,0.27304208,0.07987965,0.006417615088225729,0.0050285403,0.8570051342248917,3.404204,0.0,-0.0025964323,0.9513566,113.149635,3.3985834,0.0014807512,0.10324994,383,6.9625685e-13,21.872593,22.447718,-0.0056206067,739.3092581636039,0,58854.16785335541,13.0,44006400.0,1.2265625,48896.0,1.23,900.0
3.0,0.2773486,0.28061697,0.07540297,0.006464800659781115,0.0056101694,0.8551110476255417,3.431956,0.0,0.03666315,0.9506736,109.03162,3.4282382,0.04132264,0.10681483,384,7.2123877e-13,22.51268,21.823277,-0.0037187512,744.7450360067845,0,59008.851663827896,13.0,44121600.0,1.1796875,49024.0,1.14,900.0
3.0,0.24195746,0.24565947,0.09009812,0.006494329723025393,0.0053013414,0.8014914691448212,3.4420583,0.0,-0.0047219787,0.9258925,105.94585,3.4414017,-0.00034652976,0.10945184,385,7.1821195e-13,22.513845,22.30629,-0.0006569985,748.1467840925253,0,59162.83214259148,13.0,44236800.0,1.0078125,49152.0,0.99,900.0
3.0,0.28127673,0.28382826,0.09173497,0.006494319476366878,0.0058806273,0.8620765656232834,3.3377595,0.0,-0.036033638,0.94189906,104.40991,3.342539,-0.031094909,0.10540827,386,6.955557e-13,21.920816,22.41095,0.0047792764,748.1456036774644,0,59316.81286430359,13.0,44352000.0,1.1171875,49280.0,1.09,900.0
3.0,0.3095459,0.31845236,0.10923771,0.0064676573248163985,0.0063443976,0.8961862102150917,3.3184924,0.0,0.01018669,0.94649726,105.78299,3.326147,0.01558459,0.10260583,387,7.3017975e-13,21.754593,21.182777,0.007654974,745.0741238188491,0,59471.42835330963,13.0,44467200.0,0.8828125,49408.0,0.85,900.0
3.0,0.33984306,0.3457767,0.087122,0.006446887521588226,0.0055763773,0.9072401747107506,3.3204908,0.0,0.030893268,0.95114625,105.3336,3.3243368,0.035518497,0.10531148,388,7.1332583e-13,21.682816,20.982132,0.003845967,742.6814424869636,0,59626.54196381569,13.0,44582400.0,0.8046875,49536.0,0.77,900.0
3.0,0.3040176,0.30310562,0.09328008,0.0065182190864294266,0.005505084,0.8834721893072128,3.341,0.0,0.0034892343,0.96660197,112.235886,3.3448253,0.008027717,0.10346866,389,7.1923847e-13,21.864697,22.204763,0.0038244268,750.8988387566699,0,59779.95810198784,13.0,44697600.0,0.90625,49664.0,0.78,900.0
3.0,0.26923195,0.2680833,0.09175713,0.006514509876883274,0.0051026186,0.8505403399467468,3.3614817,0.0,0.03116909,0.9414529,107.70822,3.3652523,0.035330255,0.10364104,390,6.9092215e-13,22.106972,21.78428,0.003770306,750.4715378169532,0,59933.46159172058,13.0,44812800.0,1.03125,49792.0,0.99,900.0
3.0,0.31220534,0.31381312,0.07619295,0.0065362088435963585,0.0049319956,0.8882178366184235,3.3428595,0.0,0.0047041937,0.9417516,106.65766,3.3515923,0.008694438,0.10491977,391,7.136906e-13,21.931707,22.748203,0.008732683,752.9712587823005,0,60086.45547914505,13.0,44928000.0,1.1015625,49920.0,1.08,900.0
3.0,0.3168122,0.31764093,0.07802362,0.006527659956487226,0.0050596227,0.8904029205441475,3.3492055,0.0,0.01645558,0.94218016,113.12697,3.3524327,0.020573022,0.10515647,392,7.109592e-13,21.813236,21.818207,0.0032273356,751.9864269873285,0,60239.649733543396,13.0,45043200.0,0.90625,50048.0,0.92,900.0
3.0,0.33666077,0.342149,0.08779149,0.0065065127535269204,0.0053883744,0.9000683501362801,3.3601377,0.0,-0.018920965,0.9423099,109.569954,3.362176,-0.014474901,0.10816003,393,7.148858e-13,21.826214,22.323961,0.0020380921,749.5502692063012,0,60393.34189367294,13.0,45158400.0,0.9296875,50176.0,0.94,900.0
3.0,0.297021,0.30095518,0.0846043,0.006550178667692743,0.004874006,0.8811818584799767,3.3580027,0.0,-0.012959843,0.95068896,110.451004,3.3583918,-0.009036526,0.10373928,394,7.175165e-13,21.782175,21.78875,0.00038909382,754.580582518204,0,60546.00948500633,13.0,45273600.0,0.859375,50304.0,0.85,900.0
3.0,0.30115414,0.30664468,0.07528291,0.0064881294916859745,0.00492184,0.8836556673049927,3.3583772,0.0,0.018402442,0.93577063,109.38757,3.3559294,0.022388512,0.104594305,395,7.155669e-13,21.574095,21.10197,-0.0024475444,747.4325174422243,0,60700.13711166382,13.0,45388800.0,0.8984375,50432.0,0.81,900.0
3.0,0.30488548,0.31286484,0.09719773,0.006512912128295107,0.0058196285,0.8905446007847786,3.3906796,0.0,0.03547019,0.92457956,103.118324,3.3845642,0.04036524,0.10350834,396,6.9980805e-13,21.642616,20.799212,-0.006115866,750.2874771795963,0,60853.678258895874,13.0,45504000.0,0.828125,50560.0,0.81,900.0
3.0,0.27290058,0.2725505,0.07448859,0.006485421198968197,0.0050097215,0.8540032655000687,3.4815848,0.0,-0.021018172,0.91008323,109.82648,3.4815629,-0.016918533,0.10414024,397,7.2171316e-13,22.672438,23.217495,-2.1723443e-05,747.1205221211363,0,61007.870248794556,13.0,45619200.0,0.90625,50688.0,0.85,900.0
3.0,0.27295783,0.27050346,0.08507408,0.006489768091113367,0.005948883,0.8526279628276825,3.4502,0.0,0.023869585,0.9248287,114.49612,3.4490678,0.028893638,0.10384375,398,7.4439543e-13,22.175825,21.874979,-0.0011322184,747.6212840962598,0,61161.958959817886,13.0,45734400.0,1.0390625,50816.0,1.06,900.0
3.0,0.2978069,0.30201855,0.08630863,0.0064862698334081205,0.0057855756,0.8789549469947815,3.3940096,0.0,0.014648004,0.92747045,106.499535,3.3834865,0.01950611,0.10507687,399,7.0132214e-13,21.532879,20.75643,-0.010523289,747.2182848086155,0,61316.1307759285,13.0,45849600.0,0.9453125,50944.0,0.98,900.0
3.0,0.28894767,0.29325935,0.07697365,0.006480732396753876,0.004998291,0.8856984451413155,3.4141192,0.0,-0.0016892094,0.9409692,113.19702,3.4114265,0.0023681123,0.09914663,400,7.132027e-13,21.894852,21.623222,-0.0026924065,746.5803721060464,0,61470.43432354927,13.0,45964800.0,0.828125,51072.0,0.87,900.0
3.0,0.28913474,0.29620942,0.08482648,0.006526293143110583,0.0048651933,0.8896598145365715,3.4021063,0.0,-0.035950776,0.9383895,113.24841,3.4010222,-0.032023974,0.09839334,401,6.9767954e-13,21.995508,22.473694,-0.0010844358,751.8289700863392,0,61623.66066169739,13.0,46080000.0,0.8984375,51200.0,0.88,900.0
3.0,0.29877353,0.30131486,0.09473842,0.006522838396043608,0.0058129947,0.8778735622763634,3.4521918,0.0,-0.06381483,0.94176674,110.771835,3.4523964,-0.0589436,0.10529928,402,7.2294265e-13,22.271015,22.743185,0.00020429159,751.4309832242237,0,61776.96815443039,13.0,46195200.0,0.875,51328.0,0.89,900.0
3.0,0.28032318,0.28317362,0.0799684,0.0064908428196687054,0.004944852,0.8664162158966064,3.5027099,0.0,0.034530804,0.9125832,107.37347,3.488864,0.038563073,0.10349745,403,7.33418e-13,22.003881,21.545658,-0.013845435,747.7450928258348,0,61931.03135204315,13.0,46310400.0,0.8359375,51456.0,0.88,900.0
3.0,0.30354136,0.30228803,0.09955712,0.0064127726371602314,0.0057799174,0.8767465502023697,3.452822,0.0,-0.0018898392,0.8925364,100.23312,3.4444795,0.0029975418,0.10612568,404,7.1850674e-13,21.957184,21.96188,-0.0083423145,738.7514078008587,0,62086.97014117241,13.0,46425600.0,0.8359375,51584.0,0.75,900.0
3.0,0.31334245,0.31857216,0.079051085,0.0064645906373590935,0.0056739096,0.8875342309474945,3.46195,0.0,0.03705936,0.9418256,113.33001,3.454614,0.041791447,0.106836095,405,7.498518e-13,21.988861,21.941221,-0.0073358817,744.7208414237675,0,62241.65897703171,13.0,46540800.0,0.8515625,51712.0,0.96,900.0
3.0,0.33941066,0.3424801,0.10277274,0.006503178852596082,0.006223525,0.8988345712423325,3.4565547,0.0,0.0026024627,0.9270528,108.15607,3.4440784,0.007898934,0.108930975,406,7.598429e-13,21.770697,21.899172,-0.012475875,749.1662038190686,0,62395.42992854118,13.0,46656000.0,0.9765625,51840.0,0.96,900.0
3.0,0.3019924,0.30234075,0.06663275,0.006476372896172892,0.004479055,0.8877316936850548,3.4628456,0.0,0.06611604,0.9305618,104.22877,3.452575,0.06966454,0.10130369,407,7.255459e-13,21.91164,21.220404,-0.010270488,746.0781576391172,0,62549.8373439312,13.0,46771200.0,0.84375,51968.0,0.86,900.0
3.0,0.3316513,0.33564088,0.09112055,0.006478285837718587,0.005783559,0.9035470858216286,3.373971,0.0,0.019936388,0.9244935,104.645935,3.378107,0.024795454,0.10423955,408,7.300612e-13,21.840153,21.050688,0.004135885,746.2985285051811,0,62704.19916510582,13.0,46886400.0,0.953125,52096.0,0.94,900.0
3.0,0.26744264,0.27598396,0.08351732,0.006413315585812196,0.0060853013,0.8575772643089294,3.3365748,0.0,-0.024943708,0.9406088,113.1547,3.340297,-0.019799016,0.10415342,409,7.402675e-13,21.825523,22.081758,0.0037221871,738.813955485565,0,62860.124752521515,13.0,47001600.0,0.78125,52224.0,0.78,900.0
3.0,0.29139987,0.29874834,0.07882319,0.006463563230750602,0.004992432,0.868203654885292,3.320489,0.0,0.0270413,0.9462195,114.74025,3.3311596,0.03108751,0.108456895,410,7.375032e-13,21.825096,21.98355,0.010670379,744.6024841824694,0,63014.838176727295,13.0,47116800.0,0.9765625,52352.0,1.03,900.0
3.0,0.31339493,0.3237134,0.10649343,0.006497801993498901,0.0064517306,0.8896221145987511,3.3500173,0.0,0.053497743,0.9156559,106.1028,3.362373,0.059033815,0.10754784,411,7.1557576e-13,22.102365,21.639423,0.012356114,748.5467896510735,0,63168.73637199402,13.0,47232000.0,0.9609375,52480.0,1.0,900.0
3.0,0.2859782,0.295185,0.07444488,0.006484997280858679,0.005038233,0.8811362907290459,3.355044,0.0,-0.02634552,0.9323414,111.506226,3.3672876,-0.022239627,0.101769805,412,7.1186064e-13,22.039793,22.449656,0.012243301,747.0716867549198,0,63322.93844127655,13.0,47347200.0,0.9765625,52608.0,0.97,900.0
3.0,0.28117025,0.2905212,0.077981,0.00653359613974267,0.004811269,0.8767930716276169,3.4287865,0.0,-5.554835e-05,0.90086126,109.41555,3.4340758,0.0038548596,0.1019754,413,7.332908e-13,22.211111,22.092495,0.0052887127,752.6702752983556,0,63475.993509054184,13.0,47462400.0,0.8828125,52736.0,0.84,900.0
3.0,0.27917483,0.28389037,0.07728723,0.006488623381687117,0.004830959,0.870597630739212,3.433275,0.0,-0.043391943,0.9185795,108.6866,3.434769,-0.03947956,0.102122575,414,7.7471433e-13,22.12207,22.743868,0.0014932079,747.4894135703559,0,63630.10940408707,13.0,47577600.0,1.0390625,52864.0,1.0,900.0
3.0,0.31163096,0.31615508,0.097324595,0.006520751186089043,0.006110836,0.8856593668460846,3.4522436,0.0,0.021503236,0.91662055,110.55365,3.4466746,0.026697451,0.1069056,415,7.415582e-13,21.926563,22.141554,-0.005569195,751.1905366374577,0,63783.465968608856,13.0,47692800.0,1.25,52992.0,1.34,900.0
3.0,0.27540168,0.27631786,0.074101396,0.006505944465070272,0.005727286,0.8608571738004684,3.4759934,0.0,-0.002001205,0.92903495,115.82235,3.4711335,0.002797046,0.10307168,416,7.410681e-13,22.013016,22.023758,-0.0048604007,749.4848023760953,0,63937.171553611755,13.0,47808000.0,1.3359375,53120.0,1.34,900.0
3.0,0.3198657,0.32194933,0.102841936,0.00650627220687143,0.0065409364,0.8975408971309662,3.437077,0.0,-0.003880397,0.91491973,100.32612,3.4345856,0.0017456198,0.10305351,417,7.506424e-13,21.957727,21.517296,-0.0024908741,749.5225582315887,0,64090.8693959713,13.0,47923200.0,1.3828125,53248.0,1.35,900.0
3.0,0.2996657,0.30130857,0.0829304,0.006467263148528005,0.0054183016,0.8805816024541855,3.4461565,0.0,-0.034837745,0.9049084,116.20758,3.4525533,-0.030324355,0.1041231,418,7.7045705e-13,22.383236,22.743412,0.006396645,745.0287147104261,0,64245.4943087101,13.0,48038400.0,1.3359375,53376.0,1.31,900.0
3.0,0.29809576,0.29921088,0.08203409,0.006473169213769305,0.00553263,0.8813008964061737,3.422277,0.0,-0.041057795,0.91448206,112.72317,3.4224877,-0.036439646,0.10308634,419,7.5678325e-13,21.847738,22.155638,0.00021062493,745.709093426224,0,64399.97814297676,13.0,48153600.0,1.15625,53504.0,1.09,900.0
3.0,0.3130863,0.31270522,0.067945726,0.006494548279180623,0.0045278,0.8944036588072777,3.4642096,0.0,0.0019771608,0.91578275,113.903114,3.4687555,0.005589178,0.101615414,420,7.597438e-13,22.327278,22.174032,0.0045458255,748.1719617616078,0,64553.95343995094,13.0,48268800.0,1.09375,53632.0,1.01,900.0
3.0,0.29842195,0.2946208,0.09388009,0.006437536142038996,0.005387879,0.8754121139645576,3.4348235,0.0,0.013264211,0.8974462,101.15776,3.4344594,0.017754644,0.103992335,421,7.2548483e-13,21.936968,22.010792,-0.00036389957,741.6041635628923,0,64709.29237365723,13.0,48384000.0,1.3046875,53760.0,1.33,900.0
3.0,0.3440966,0.34651485,0.09544568,0.006462926942595267,0.0058734557,0.9024103879928589,3.3975084,0.0,-0.027778612,0.8994633,104.069984,3.3989668,-0.022804622,0.10824894,422,7.276884e-13,21.977787,22.941576,0.0014579288,744.5291837869748,0,64864.02102971077,13.0,48499200.0,1.234375,53888.0,1.27,900.0
3.0,0.24728051,0.25001773,0.074316494,0.006498845993814046,0.00530558,0.8205888569355011,3.4356334,0.0,-0.002522349,0.90694094,113.63594,3.4529226,0.00187629,0.10589989,423,7.385406e-13,22.495243,22.705116,0.01728929,748.6670584873781,0,65017.89450216293,13.0,48614400.0,0.8984375,54016.0,0.92,900.0
3.0,0.26791796,0.2702603,0.070581295,0.006450694926336035,0.005014893,0.8550393879413605,3.443925,0.0,-0.038531035,0.9220174,109.39358,3.4515011,-0.03443816,0.102898076,424,7.3283106e-13,22.26331,22.419762,0.0075760838,743.1200555139112,0,65172.9165596962,13.0,48729600.0,1.1875,54144.0,1.16,900.0
3.0,0.25288314,0.25703445,0.07697968,0.006430964629561144,0.004769267,0.84919473528862,3.4374762,0.0,0.0040644393,0.91340685,115.14056,3.4394612,0.0079203,0.09981587,425,7.578091e-13,21.968822,22.344587,0.001985031,740.8471253254437,0,65328.41422724724,13.0,48844800.0,1.0703125,54272.0,1.1,900.0
3.0,0.2746238,0.27791604,0.08234108,0.006457507853690295,0.0052153883,0.8631809204816818,3.4567657,0.0,-0.0013358921,0.9133355,111.62786,3.4604518,0.0029661607,0.10279854,426,7.7689976e-13,22.332014,22.355549,0.0036869033,743.9049047451219,0,65483.272730350494,13.0,48960000.0,1.0546875,54400.0,1.07,900.0
3.0,0.2715096,0.27208394,0.09298338,0.006463095446616844,0.0053139613,0.8525454550981522,3.4011059,0.0,0.03797498,0.91997963,106.93884,3.404207,0.042368963,0.104479715,427,7.3110154e-13,21.765024,21.191196,0.003101804,744.5485954502603,0,65637.99735236168,13.0,49075200.0,1.078125,54528.0,1.03,900.0
3.0,0.28038952,0.28478047,0.07509331,0.0065228134822399786,0.004708979,0.8705102652311325,3.4060564,0.0,-0.023093117,0.9162422,111.371346,3.4159334,-0.01930038,0.10247735,428,7.4713147e-13,22.001453,22.358133,0.009876815,751.4281131540456,0,65791.30543065071,13.0,49190400.0,1.1484375,54656.0,1.24,900.0
3.0,0.28875074,0.2904658,0.07453933,0.0065249945462528755,0.0048369914,0.8780238106846809,3.3749285,0.0,-0.058551814,0.8928088,105.91622,3.38376,-0.054607634,0.101445444,429,7.775036e-13,21.875557,21.831089,0.008831949,751.6793717283313,0,65944.56226372719,13.0,49305600.0,0.8828125,54784.0,0.91,900.0
3.0,0.28412122,0.2857832,0.088733,0.006490391004856177,0.004612534,0.8759087175130844,3.3653097,0.0,-0.03587421,0.9227705,110.12818,3.3766792,-0.032184444,0.10067168,430,7.4253516e-13,21.85183,22.534307,0.011369803,747.6930437594316,0,66098.6361861229,13.0,49420800.0,0.8046875,54912.0,0.68,900.0
3.0,0.23377284,0.23664469,0.06956552,0.006461134044386339,0.0047652405,0.8249197006225586,3.378073,0.0,-0.03822743,0.89147604,111.51052,3.3901873,-0.034353666,0.09901828,431,7.6549287e-13,22.038237,22.594852,0.012114134,744.3226419133063,0,66253.40777778625,13.0,49536000.0,0.921875,55040.0,0.89,900.0
3.0,0.25375313,0.25726953,0.068853594,0.006514896587380416,0.005523294,0.847865417599678,3.3436124,0.0,0.0025819673,0.9185921,112.76295,3.3682337,0.0071866694,0.10034651,432,7.530844e-13,22.17011,21.516188,0.024621269,750.516086866224,0,66406.90215587616,13.0,49651200.0,1.0625,55168.0,1.14,900.0
3.0,0.26102275,0.26727533,0.06752187,0.006501626828156653,0.0043550534,0.8626829534769058,3.3580167,0.0,0.025527103,0.90651286,112.63228,3.377199,0.028975643,0.099042386,433,7.923358e-13,22.098963,22.102692,0.019182006,748.9874106036465,0,66560.70981454849,13.0,49766400.0,1.015625,55296.0,1.01,900.0
3.0,0.29149646,0.29524052,0.082034454,0.006527909717303321,0.0047440752,0.8843915238976479,3.3884277,0.0,-0.0032487235,0.9155732,106.920555,3.4014313,0.00057977857,0.10038545,434,7.6377506e-13,22.25151,22.364878,0.013003712,752.0151994333426,0,66713.89820766449,13.0,49881600.0,1.0078125,55424.0,1.0,900.0
3.0,0.26673454,0.2757313,0.08334441,0.006510416114906594,0.0067244614,0.8268041610717773,3.4140928,0.0,-0.039717484,0.90049547,109.150314,3.4328992,-0.03389352,0.11475056,435,7.5931703e-13,22.148731,22.25424,0.018806906,749.9999364372396,0,66867.49822068214,13.0,49996800.0,0.9140625,55552.0,0.91,900.0
3.0,0.26141474,0.2655634,0.07490921,0.006487072216058129,0.005635151,0.8570657521486282,3.4632509,0.0,-0.00050940196,0.91419625,116.24587,3.4607077,0.004211553,0.10040062,436,7.57967e-13,22.09973,22.142931,-0.0025430284,747.3107192898964,0,67021.65096735954,13.0,50112000.0,0.8984375,55680.0,0.89,900.0
3.0,0.27647305,0.2810839,0.08972584,0.0064782100131713745,0.005126645,0.8752429112792015,3.5166142,0.0,-0.04472783,0.88348746,108.61632,3.5204334,-0.04048467,0.099281564,437,7.4395725e-13,22.46962,22.250443,0.0038192302,746.2897935173423,0,67176.01459527016,13.0,50227200.0,0.8359375,55808.0,0.86,900.0
3.0,0.29366854,0.29900923,0.08142228,0.006427252291139408,0.0059452313,0.8817803114652634,3.4865248,0.0,0.013008947,0.921783,108.61705,3.4872875,0.018032394,0.10280862,438,7.6485893e-13,22.130257,21.335928,0.00076268084,740.4194639392599,0,67331.60207724571,13.0,50342400.0,0.9765625,55936.0,1.01,900.0
3.0,0.273703,0.2803306,0.07765381,0.006458817499082711,0.006121801,0.8755054771900177,3.5111997,0.0,0.031934865,0.89094037,108.36724,3.514204,0.037165724,0.09891124,439,7.8738275e-13,22.48171,22.44754,0.0030044664,744.0557758943283,0,67486.42917990685,13.0,50457600.0,0.9453125,56064.0,0.95,900.0
3.0,0.2538134,0.25642058,0.08142799,0.006421791151241086,0.0059161023,0.8315551728010178,3.5445993,0.0,-0.001044356,0.9106749,114.768745,3.546574,0.0039610714,0.10524021,440,7.314624e-13,22.636179,22.50014,0.0019746053,739.7903406229732,0,67642.14897465706,13.0,50572800.0,0.7890625,56192.0,0.87,900.0
3.0,0.31160396,0.31601763,0.0823803,0.006475123726261491,0.005312676,0.8839531019330025,3.515585,0.0,0.034309264,0.9021083,107.42261,3.5167596,0.038719833,0.10765348,441,7.894884e-13,22.226059,21.96333,0.0011748098,745.9342532653238,0,67796.58617806435,13.0,50688000.0,1.078125,56320.0,1.16,900.0
3.0,0.22693554,0.22633743,0.080204725,0.006373470032259835,0.004840374,0.8070990294218063,3.5642319,0.0,-0.029917907,0.87906086,106.5536,3.5610147,-0.025956593,0.099408515,442,7.7832505e-13,22.529987,22.854744,-0.003217459,734.223747716333,0,67953.48657846451,13.0,50803200.0,0.9375,56448.0,0.93,900.0
3.0,0.2980177,0.29988766,0.07995583,0.0064548961159077425,0.006024123,0.8743362426757812,3.5113797,0.0,-0.02387349,0.8858716,103.67615,3.5138483,-0.018735237,0.106307425,443,7.521295e-13,22.288769,22.036955,0.0024682253,743.604032552572,0,68108.40773940086,13.0,50918400.0,0.96875,56576.0,0.97,900.0
