opt_aux,opt_ent,vpredmean,n_updates,opt_clipfrac,opt_tot,retstd,rew_mean,tps,total_secs,vpredstd,opt_pg,opt_vf,opt_feat_var,ups,rank,recent_best_ext_ret,ev,advmean,retmean,opt_dyn_loss,opt_approxkl,advstd,epcount,tcount,eprew,eplen,eprew_recent,best_ext_ret
0.0,0.66389185,2.4688354,212,0.0,0.027095865,0.14083259,0.010242673,258.62075977742757,14832.166686534882,0.14023305,0.02394405,0.0038157064,0.027127765,0.015784958482509007,0,,0.6431595683097839,0.0155944545,2.4844298,0.010250429,2.2763017e-13,0.084127925,15360.0,3456000.0,1.92,225.0,1.953125,23.0
0.0,0.6824024,2.4930396,213,0.0,0.02855669,0.13985951,0.010361706,258.65465454062934,14895.50983428955,0.14334276,0.024409251,0.00482984,0.025921144,0.015787027254677084,0,3.0,0.4972219467163086,0.00067397975,2.4937136,0.010418598,2.4246143e-13,0.09916997,15488.0,3484800.0,1.77,225.0,1.8046875,23.0
0.0,0.6846014,2.499218,214,0.0,0.043095343,0.13895415,0.010819016,262.14175801917463,14958.010368824005,0.13622802,0.04055401,0.003225935,0.02806724,0.015999863160350014,0,,0.6389903426170349,0.020750007,2.519968,0.010782961,2.4180508e-13,0.08348931,15488.0,3484800.0,1.77,225.0,1.8046875,23.0
0.0,0.62514764,2.5428276,215,0.0,0.04313565,0.14319283,0.010433677,257.08307992917844,15021.74073958397,0.14629081,0.037827276,0.005933525,0.025219003,0.015691105952708645,0,4.0,0.48655951023101807,-0.0015644733,2.541263,0.010181677,1.9047604e-13,0.10260448,15616.0,3513600.0,1.84,225.0,1.796875,23.0
0.0,0.7388859,2.528865,216,0.0,-0.092784025,0.106262624,0.010755439,259.25428451808733,15084.93738079071,0.11506071,-0.094820924,0.0027757862,0.025599057,0.015823625764043416,0,,0.4854891896247864,0.011649006,2.540514,0.010787892,2.1538306e-13,0.076221555,15616.0,3513600.0,1.84,225.0,1.796875,23.0
0.0,0.6271645,2.520986,217,0.0,0.01386986,0.11357121,0.010214612,254.69200669809499,15149.266058444977,0.122451484,0.010079393,0.004417632,0.02459172,0.015545166424444274,0,4.0,0.3561308979988098,-0.0052850866,2.5157013,0.01026097,2.3082515e-13,0.091131195,15744.0,3542400.0,1.96,225.0,1.953125,23.0
0.0,0.64715755,2.5484796,218,0.0,-0.05698389,0.10112458,0.010789714,257.2484648762524,15212.955456972122,0.10846353,-0.06047549,0.0041387617,0.025197007,0.015701200248794702,0,10.0,0.21695023775100708,-0.0032424969,2.5452368,0.010985519,2.2313096e-13,0.08948524,15872.0,3571200.0,1.87,225.0,1.84375,23.0
0.0,0.63509583,2.549139,219,0.0,0.135871,0.12457146,0.010015432,255.39216321247375,15277.107777833939,0.12748072,0.1321415,0.004364592,0.022142941,0.015587900586698837,0,,0.48556655645370483,0.0024518583,2.551591,0.00945445,2.1654949e-13,0.08934765,15872.0,3571200.0,1.87,225.0,1.84375,23.0
0.0,0.61973876,2.523189,220,0.0,0.06653498,0.12591238,0.010132616,253.8899565825287,15341.639672756195,0.12892888,0.062307924,0.0048467983,0.024441335,0.015496213170320355,0,11.0,0.3943580389022827,-0.008696681,2.5144925,0.010257921,2.053831e-13,0.09798879,16000.0,3600000.0,1.89,225.0,1.84375,23.0
0.0,0.5921289,2.545869,221,0.0,0.03452082,0.1313419,0.010350471,258.87671346789193,15404.92848610878,0.13413352,0.032020308,0.003092641,0.026993519,0.015800580655999263,0,,0.631162703037262,0.000983937,2.546853,0.010154219,2.2213164e-13,0.079766534,16000.0,3600000.0,1.89,225.0,1.84375,23.0
0.0,0.6150186,2.5041928,222,0.0,0.010015203,0.12516725,0.010065307,257.12406902147086,15468.648697376251,0.13265364,0.0062841293,0.0043460918,0.025857233,0.01569360772836126,0,11.0,0.41035813093185425,-0.00065943005,2.5035334,0.0101540275,2.0463278e-13,0.09611361,16128.0,3628800.0,1.99,225.0,1.90625,23.0
0.0,0.668543,2.567725,223,0.0,-0.05586914,0.10246471,0.0106718745,255.82981177863272,15532.691272735596,0.11103813,-0.058048107,0.002847513,0.026695367,0.015614612535316938,0,,0.4563245177268982,0.009855388,2.57758,0.010834765,2.0855121e-13,0.075551696,16128.0,3628800.0,1.99,225.0,1.90625,23.0
0.0,0.5885152,2.5224745,224,0.0,0.045267086,0.12112875,0.010070534,252.998451116373,15597.450562477112,0.13112366,0.04065719,0.0051984126,0.022737045,0.015441799994895812,0,3.0,0.3438636064529419,-0.0047568446,2.5177176,0.010021645,2.813408e-13,0.098117016,16256.0,3657600.0,1.87,225.0,1.921875,23.0
0.0,0.6326368,2.5124788,225,0.0,-0.14332664,0.10481347,0.0107351625,256.8998979458132,15661.226376056671,0.112385206,-0.14694732,0.004253327,0.027522862,0.015679925411731764,0,,0.24874114990234375,0.0032583894,2.5157375,0.010701258,2.1563834e-13,0.090847276,16256.0,3657600.0,1.87,225.0,1.921875,23.0
0.0,0.61289084,2.492502,226,0.0,0.015566716,0.12607667,0.009853809,252.54353920701968,15726.102318048477,0.12787712,0.01245065,0.0037289574,0.021482952,0.015414034375428447,0,12.0,0.5298253893852234,0.00871288,2.501215,0.009734642,2.6527137e-13,0.08644986,16384.0,3686400.0,2.01,225.0,1.9609375,23.0
0.0,0.6245925,2.4934835,227,0.0,0.0067644496,0.12704994,0.01022585,255.63970324185792,15790.192519187927,0.1291951,0.0031672828,0.0042217593,0.026789978,0.01560300923107043,0,4.0,0.45034003257751465,0.0063487934,2.4998322,0.0103468,2.1591026e-13,0.09419362,16512.0,3715200.0,1.89,225.0,1.8515625,23.0
0.0,0.61156327,2.5295439,228,0.0,0.07716085,0.12868086,0.01049752,260.23969969049153,15853.14986205101,0.13249165,0.074365504,0.003406915,0.027909385,0.015883770733062227,0,,0.5931421518325806,0.015231574,2.5447752,0.0101415,2.0586587e-13,0.08207961,16512.0,3715200.0,1.89,225.0,1.8515625,23.0
0.0,0.6235999,2.5182815,229,0.0,0.039326634,0.14066485,0.01010507,258.24382510900534,15916.593779802322,0.15454942,0.03413856,0.0058116727,0.023871945,0.015761952216125814,0,10.0,0.42611807584762573,-0.0011220884,2.5171592,0.01010313,2.5103186e-13,0.10656065,16640.0,3744000.0,1.77,225.0,1.84375,23.0
0.0,0.5625594,2.5255613,230,0.0,0.18692483,0.121751286,0.010481063,260.32336209606393,15979.530889511108,0.12216376,0.18455055,0.002936837,0.027764864,0.01588887708105859,0,,0.578468531370163,0.015160361,2.5407214,0.009856659,1.898606e-13,0.079047576,16640.0,3744000.0,1.77,225.0,1.84375,23.0
0.0,0.63846517,2.524902,231,0.0,-0.12635258,0.12847659,0.010016555,254.94737452493385,16043.795132398605,0.1357131,-0.13095398,0.0052398676,0.02388595,0.015560752839656607,0,4.0,0.40354806184768677,-0.00043204834,2.5244703,0.010238689,2.371662e-13,0.09922285,16768.0,3772800.0,1.65,225.0,1.6875,23.0
0.0,0.72621614,2.5708208,232,0.0,0.0060475226,0.09406346,0.010548652,257.61636274633446,16107.393577098846,0.103530794,0.0039593764,0.0028143628,0.027307287,0.015723654952779203,0,,0.33445799350738525,0.011987598,2.5828087,0.010763548,1.8275474e-13,0.07673769,16768.0,3772800.0,1.65,225.0,1.6875,23.0
0.0,0.62435305,2.5600615,233,0.0,0.037140142,0.13646176,0.010082967,254.63311476330355,16171.737132787704,0.13686374,0.034065634,0.0036988605,0.024000267,0.015541571946002414,0,12.0,0.5268494784832001,0.010149468,2.570211,0.009993639,2.2993882e-13,0.0938665,16896.0,3801600.0,1.94,225.0,1.9921875,23.0
0.0,0.6619743,2.5674458,234,0.0,-0.12000418,0.14130773,0.010377442,256.49100455832627,16235.614616632462,0.13461559,-0.12465199,0.0053097866,0.02681596,0.015654968539936906,0,3.0,0.5110213756561279,-0.0022174977,2.5652285,0.010813089,2.3759735e-13,0.09881226,17024.0,3830400.0,1.95,225.0,1.921875,23.0
0.0,0.665816,2.5720956,235,0.0,0.05569034,0.123166785,0.010252838,258.19203108649714,16299.071261405945,0.12808603,0.053760234,0.0025959243,0.024583435,0.01575879095986921,0,,0.5684554576873779,0.009299973,2.5813956,0.010328019,2.1086811e-13,0.08091079,17024.0,3830400.0,1.95,225.0,1.921875,23.0
0.0,0.585258,2.5931358,236,0.0,0.018809184,0.12765607,0.010056179,256.25716745139124,16363.00703406334,0.13522471,0.014148302,0.005246139,0.026899831,0.01564069625557808,0,12.0,0.41471874713897705,-0.004107739,2.589028,0.010043724,2.5847293e-13,0.09766159,17152.0,3859200.0,1.79,225.0,1.90625,23.0
0.0,0.6832723,2.6375155,237,0.0,0.05771832,0.1211554,0.010566504,259.28291690552356,16426.19669651985,0.1213186,0.05512429,0.0032773037,0.027189804,0.015825373346284397,0,,0.5456296801567078,0.008526681,2.6460419,0.010341185,2.3732245e-13,0.081667215,17152.0,3859200.0,1.79,225.0,1.90625,23.0
0.0,0.63635594,2.590735,238,0.0,-0.043090627,0.13175692,0.010079794,254.41716464090578,16490.59486722946,0.14013444,-0.04695306,0.0044987868,0.022946496,0.01552839139653966,0,10.0,0.4269282817840576,-0.0033646221,2.5873704,0.010112441,2.653599e-13,0.099741966,17280.0,3888000.0,1.84,225.0,1.90625,23.0
0.0,0.6079726,2.644161,239,0.0,0.0015572314,0.11973961,0.010521184,255.6013041583052,16554.69469666481,0.12271431,-0.0008324161,0.0029976203,0.026225593,0.015600665537005932,0,,0.5599144101142883,0.007975744,2.6521368,0.010584461,1.8921732e-13,0.079434,17280.0,3888000.0,1.84,225.0,1.90625,23.0
0.0,0.65181804,2.6257439,240,0.0,0.030078828,0.13644487,0.009976395,253.43387158126185,16619.34272456169,0.14439535,0.025966506,0.0047641406,0.023064166,0.015468375951004752,0,12.0,0.44276416301727295,-0.005654486,2.620089,0.009925258,2.5985122e-13,0.101853676,17408.0,3916800.0,2.01,225.0,2.015625,23.0
0.0,0.6650181,2.597445,241,0.0,-0.08439205,0.1129156,0.01021324,255.32334079388218,16683.51233768463,0.12033758,-0.087823234,0.0040961998,0.023780588,0.015583699999626598,0,4.0,0.31271427869796753,-0.0033792974,2.5940657,0.01029465,2.673618e-13,0.09361007,17536.0,3945600.0,1.91,225.0,1.9140625,23.0
0.0,0.61578065,2.6327164,242,0.0,-0.21363316,0.1078388,0.01032985,258.56476916746067,16746.877505540848,0.11188004,-0.21760681,0.004589419,0.028614925,0.015781541086881144,0,,0.3995966911315918,0.008756345,2.6414728,0.010727693,2.0681265e-13,0.08355965,17536.0,3945600.0,1.91,225.0,1.9140625,23.0
0.0,0.6464929,2.6719198,243,0.0,-0.046297994,0.11569497,0.010144025,254.56673014954316,16811.237840414047,0.124762,-0.050328642,0.004677144,0.025070978,0.015537520150728953,0,3.0,0.2572387456893921,-0.0091217505,2.6627982,0.010092542,2.4997593e-13,0.099710084,17664.0,3974400.0,1.88,225.0,1.859375,23.0
0.0,0.63574743,2.6934686,244,0.0,-0.030473825,0.09787658,0.010702379,262.84374084538916,16873.5714533329,0.10608133,-0.03260441,0.002766334,0.029318726,0.016042708791832835,0,,0.34342700242996216,0.008710883,2.7021794,0.010673128,2.1070434e-13,0.0793086,17664.0,3974400.0,1.88,225.0,1.859375,23.0
0.0,0.55778766,2.6804705,245,0.0,-0.14979464,0.12665537,0.01019608,255.89359130622458,16937.598066568375,0.13377537,-0.15445413,0.005217268,0.02736115,0.015618505328749059,0,12.0,0.3783271908760071,-0.0065007037,2.6739697,0.010383105,2.2849092e-13,0.09986299,17792.0,4003200.0,1.93,225.0,2.0078125,23.0
0.0,0.70391077,2.6936631,246,0.0,0.03923482,0.107910454,0.01057265,260.78498318199183,17000.423769950867,0.11904257,0.036224883,0.0037138502,0.026483182,0.015917052196166494,0,,0.36838680505752563,0.005724758,2.699388,0.010334846,2.5968843e-13,0.085760854,17792.0,4003200.0,1.93,225.0,2.0078125,23.0
0.0,0.6435054,2.741444,247,0.0,0.040164303,0.11425948,0.010191188,251.60882399011157,17065.540723085403,0.12650086,0.035194136,0.0056136735,0.02444963,0.015356983886115208,0,3.0,0.24580204486846924,-0.009981468,2.7314627,0.010144104,2.708812e-13,0.09922816,17920.0,4032000.0,1.84,225.0,1.8359375,23.0
0.0,0.66365963,2.7666206,248,0.0,-0.022864174,0.11103744,0.010407597,258.9623160647452,17128.80861568451,0.11965029,-0.026668418,0.0044679036,0.02610571,0.01580580542387361,0,4.0,0.25630635023117065,-0.021807022,2.7448137,0.010413746,2.2680016e-13,0.095756106,18048.0,4060800.0,1.92,225.0,1.921875,23.0
0.0,0.6040576,2.730668,249,0.0,-0.04338244,0.12170456,0.010202698,262.84557058734447,17191.14179468155,0.12555547,-0.0464969,0.0037185177,0.028104478,0.016042820470418974,0,,0.5090428292751312,-0.0013525111,2.7293153,0.010426585,2.2495082e-13,0.085276365,18048.0,4060800.0,1.92,225.0,1.921875,23.0
0.0,0.6322014,2.691909,250,0.0,0.030078469,0.12530634,0.010127597,255.83635783762827,17255.18273139,0.12817514,0.026076285,0.0046343864,0.025678996,0.015615012075050554,0,13.0,0.41514432430267334,-0.008068154,2.6838408,0.009946301,2.3767866e-13,0.09582909,18176.0,4089600.0,2.4,225.0,2.3515625,23.0
0.0,0.66217613,2.720245,251,0.0,0.03380582,0.09865159,0.010504847,258.8783869698313,17318.471135616302,0.11036157,0.030989166,0.003478832,0.024979157,0.015800682798451617,0,,0.32058125734329224,0.0035037282,2.7237487,0.010467184,2.1641643e-13,0.08131541,18176.0,4089600.0,2.4,225.0,2.3515625,23.0
0.0,0.60764855,2.6656413,252,0.0,0.032636568,0.12521659,0.010086281,256.19775969160594,17382.4217338562,0.13324232,0.027611926,0.005632292,0.024136424,0.01563707029367712,0,12.0,0.3772263526916504,-0.0024077469,2.6632333,0.00989513,2.3553222e-13,0.09881594,18304.0,4118400.0,2.04,225.0,2.1328125,23.0
0.0,0.6704186,2.6381035,253,0.0,-0.05284105,0.10320808,0.010568228,262.183779035353,17444.912251234055,0.108321294,-0.056009337,0.0038387082,0.027089529,0.016002427919638244,0,,0.3981403708457947,0.017553784,2.6556573,0.010663033,2.3004683e-13,0.080068424,18304.0,4118400.0,2.04,225.0,2.1328125,23.0
0.0,0.66318166,2.6438928,254,0.0,-0.0630953,0.12357427,0.010021782,253.15220544126885,17509.632208824158,0.12719512,-0.06656606,0.0041339416,0.026383994,0.015451184414139944,0,13.0,0.39187097549438477,0.00288722,2.64678,0.010225516,2.4074953e-13,0.096366465,18432.0,4147200.0,2.1,225.0,2.0078125,23.0
0.0,0.62530583,2.6534982,255,0.0,-0.12992235,0.12337232,0.010517854,257.2373350178365,17573.32436299324,0.12707649,-0.13448332,0.0051862886,0.02821036,0.015700520936147246,0,13.0,0.340787410736084,0.004981681,2.65848,0.010591728,2.471783e-13,0.10016833,18560.0,4176000.0,2.0,225.0,2.03125,23.0
0.0,0.68676054,2.6917138,256,0.0,0.003460241,0.111063465,0.010369509,251.14295211366561,17638.562108516693,0.12246121,0.00043151155,0.00371549,0.025561934,0.015328549323343849,0,,0.42447060346603394,0.016947025,2.7086606,0.010531893,2.259556e-13,0.0842568,18560.0,4176000.0,2.0,225.0,2.03125,23.0
0.0,0.64913195,2.6603608,257,0.0,-0.0027985694,0.12435193,0.010068336,256.1704873799176,17702.519515037537,0.13159108,-0.00769406,0.0055446224,0.025173537,0.015635405723871922,0,10.0,0.3466465473175049,-0.005308496,2.6550524,0.010018798,2.6480304e-13,0.10051402,18688.0,4204800.0,2.1,225.0,2.0234375,23.0
0.0,0.7183957,2.6714509,258,0.0,0.06482419,0.12570025,0.010395442,258.5618291603744,17765.8854033947,0.12930186,0.061758213,0.003784379,0.0269847,0.015781361643089256,0,,0.5641941428184509,0.012096768,2.6835475,0.010409299,2.6358988e-13,0.08298177,18688.0,4204800.0,2.1,225.0,2.0234375,23.0
0.0,0.60293853,2.6829455,259,0.0,0.019672502,0.12854604,0.00998988,254.67881468167542,17830.217413187027,0.13369128,0.014743851,0.0055315886,0.023971703,0.015544361247660853,0,12.0,0.42080098390579224,-0.0005425718,2.6824028,0.009759491,2.690169e-13,0.09783012,18816.0,4233600.0,1.86,225.0,1.8984375,23.0
0.0,0.69480085,2.7352126,260,0.0,-0.03452992,0.106575,0.010514009,257.388156254483,17893.872245788574,0.11688178,-0.03677866,0.0029435381,0.0254139,0.015709726333891786,0,,0.38330990076065063,0.00878093,2.7439935,0.010701349,2.1522328e-13,0.08369294,18816.0,4233600.0,1.86,225.0,1.8984375,23.0
0.0,0.56090254,2.7022848,261,0.0,0.07495139,0.13108322,0.010059775,255.27808448446473,17958.053235054016,0.13631597,0.06972268,0.0057896045,0.02411891,0.015580937773710005,0,13.0,0.4212663173675537,-0.001467148,2.700818,0.009704556,2.4534368e-13,0.09972097,18944.0,4262400.0,2.21,225.0,2.203125,23.0
0.0,0.6520029,2.695154,262,0.0,-0.10999909,0.1405797,0.010581123,259.03822609694225,18021.302587270737,0.14165373,-0.114013046,0.0046659578,0.02500717,0.015810438604549698,0,20.0,0.5164956748485565,0.0052922494,2.7004461,0.010513768,2.1616073e-13,0.09775135,19072.0,4291200.0,2.1,225.0,2.046875,23.0
0.0,0.6678263,2.6995494,263,0.0,-0.015437653,0.10099591,0.010147896,256.63395127514883,18085.14449095726,0.11175687,-0.017898742,0.0031289163,0.024719493,0.015663693315133596,0,,0.3466101288795471,0.014350647,2.7139,0.010261918,2.415407e-13,0.081637554,19072.0,4291200.0,2.1,225.0,2.046875,23.0
0.0,0.5938742,2.7007337,264,0.0,-0.012368873,0.10498701,0.01006655,253.98398079937448,18149.65249633789,0.11558638,-0.016165197,0.0043901987,0.02477883,0.015501951953086821,0,12.0,0.1621493697166443,-0.005637296,2.6950965,0.01005425,2.669743e-13,0.096099,19200.0,4320000.0,2.23,225.0,2.265625,23.0
0.0,0.7234819,2.7085419,265,0.0,0.03826146,0.100034535,0.010449328,255.67074548074055,18213.734915971756,0.1128186,0.03565312,0.0033318158,0.023981381,0.01560490389897098,0,,0.3078318238258362,0.015119114,2.7236612,0.010448771,2.9913382e-13,0.08322538,19200.0,4320000.0,2.23,225.0,2.265625,23.0
0.0,0.66263837,2.69665,266,0.0,-0.051640257,0.116648965,0.010055293,255.8799658238277,18277.76493859291,0.121761754,-0.05529787,0.004320252,0.024625603,0.015617673695301983,0,12.0,0.35062873363494873,-7.8965444e-05,2.6965709,0.010124091,2.292369e-13,0.09399991,19328.0,4348800.0,1.93,225.0,1.90625,23.0
0.0,0.69769305,2.7452288,267,0.0,0.12553272,0.11528712,0.010570249,259.8956867739655,18340.80561542511,0.11708871,0.12317175,0.0030586715,0.02424851,0.015862773850950043,0,,0.505396842956543,0.015635528,2.7608643,0.010212929,2.6083915e-13,0.081079155,19328.0,4348800.0,1.93,225.0,1.90625,23.0
0.0,0.59967685,2.7352617,268,0.0,-0.031074215,0.12560318,0.010053764,257.41578778408945,18404.4536151886,0.12934786,-0.034885053,0.0044105165,0.024654536,0.01571141282861874,0,4.0,0.4197871685028076,-0.006661323,2.7286005,0.010030788,2.31077e-13,0.09567408,19456.0,4377600.0,1.9,225.0,1.9140625,23.0
0.0,0.5837594,2.6828825,269,0.0,0.100223124,0.113807805,0.010537648,258.9365106994251,18467.727813005447,0.11932613,0.09565446,0.005152426,0.0286633,0.01580423038936921,0,4.0,0.282501757144928,0.0122496,2.6951323,0.01043933,2.0158876e-13,0.09640121,19584.0,4406400.0,1.84,225.0,1.828125,23.0
0.0,0.6446896,2.6891565,270,0.0,0.029858211,0.11019429,0.0100834165,253.85191345735242,18532.269378900528,0.118509434,0.026618209,0.003884691,0.024970755,0.015493891202230983,0,,0.3641156554222107,0.022539243,2.7116957,0.0101254415,2.5756152e-13,0.08787152,19584.0,4406400.0,1.84,225.0,1.828125,23.0
0.0,0.59595984,2.7187734,271,0.0,-0.12668613,0.12683704,0.010231074,253.93525592731876,18596.78976202011,0.12751721,-0.13128784,0.005197672,0.026635453,0.01549897802290764,0,12.0,0.371635377407074,-0.0003684241,2.7184048,0.010567064,2.4190264e-13,0.10054303,19712.0,4435200.0,2.16,225.0,2.21875,23.0
0.0,0.554909,2.6998677,272,0.0,-0.10972048,0.119840406,0.010275918,261.6896239407311,18659.398281812668,0.12426286,-0.11355139,0.0043858187,0.029368136,0.015972267086226264,0,,0.5273740589618683,0.015972015,2.7158394,0.010384705,2.4809394e-13,0.08238764,19712.0,4435200.0,2.16,225.0,2.21875,23.0
0.0,0.5814959,2.6665392,273,0.0,0.059560742,0.12202947,0.009930005,256.94058270335364,18723.16399693489,0.12768552,0.05584469,0.0042975456,0.026453355,0.015682408612265237,0,12.0,0.3799692988395691,0.0050713983,2.6716104,0.009950066,2.507121e-13,0.096088484,19840.0,4464000.0,1.93,225.0,1.9296875,23.0
0.0,0.6244136,2.7290916,274,0.0,0.043211773,0.10200759,0.010432147,258.82056714767333,18786.466539621353,0.11100632,0.040454634,0.0033815545,0.02619136,0.01579715375657186,0,,0.33930110931396484,0.017759567,2.7468514,0.010496746,2.7209593e-13,0.082915224,19840.0,4464000.0,1.93,225.0,1.9296875,23.0
0.0,0.5407937,2.7100823,275,0.0,0.08247316,0.13246009,0.009931719,258.0961533348604,18849.94675731659,0.13870431,0.07767117,0.0053427797,0.025854314,0.015752939046317162,0,12.0,0.39508217573165894,-0.0036629771,2.7064192,0.009850239,2.2433758e-13,0.10302277,19968.0,4492800.0,2.02,225.0,2.03125,23.0
0.0,0.68132377,2.7571712,276,0.0,0.021546567,0.11948685,0.010515565,258.97237965807267,18913.212191343307,0.12233886,0.018177584,0.0040503074,0.024813756,0.015806419656864787,0,4.0,0.3778703212738037,0.0030469177,2.7602177,0.010558968,2.818991e-13,0.09424549,20096.0,4521600.0,1.85,225.0,1.859375,23.0
0.0,0.57173777,2.7996163,277,0.0,-0.07134722,0.14088528,0.0099709015,261.7288166101197,18975.81133580208,0.13906811,-0.07543552,0.00466003,0.02696202,0.01597465921692625,0,,0.5786504149436951,0.004631475,2.8042479,0.0100005055,2.4706309e-13,0.09145067,20096.0,4521600.0,1.85,225.0,1.859375,23.0
0.0,0.57324314,2.772462,278,0.0,0.21074207,0.12139185,0.010154629,257.89354653526146,19039.341424942017,0.13424097,0.20582166,0.0054936497,0.026641022,0.01574057290864633,0,10.0,0.33446091413497925,0.0019068415,2.7743688,0.009900572,2.4391781e-13,0.09903217,20224.0,4550400.0,1.85,225.0,1.78125,23.0
0.0,0.5870989,2.8332303,279,0.0,0.012048531,0.11177719,0.010347151,256.7251143995172,19103.160658359528,0.118027106,0.009285029,0.0033506015,0.027430391,0.01566925747067366,0,,0.431554913520813,0.0025828136,2.835813,0.010380156,2.4681808e-13,0.08427475,20224.0,4550400.0,1.85,225.0,1.78125,23.0
0.0,0.5892764,2.767792,280,0.0,0.05279494,0.1384619,0.009952027,253.69173190458417,19167.74297595024,0.13901156,0.048688173,0.0046960465,0.025189362,0.015484114496129405,0,12.0,0.44853413105010986,-0.004886439,2.7629056,0.009925842,2.6653012e-13,0.10282285,20352.0,4579200.0,2.01,225.0,2.0078125,23.0
0.0,0.7057167,2.8096924,281,0.0,-0.101066455,0.12211656,0.010358952,262.38097903633707,19230.18652677536,0.1248461,-0.1036807,0.003319961,0.025279263,0.016014464052510807,0,,0.5628194212913513,0.0065907775,2.8162827,0.01057608,2.672201e-13,0.08074302,20352.0,4579200.0,2.01,225.0,2.0078125,23.0
0.0,0.6001407,2.8039207,282,0.0,0.06655658,0.13904761,0.009824237,257.5039843667811,19293.81272673607,0.14126553,0.06173458,0.0054221395,0.024032386,0.01571679592082404,0,4.0,0.46661221981048584,-0.013366403,2.7905545,0.009534922,2.6174313e-13,0.1015512,20480.0,4608000.0,1.79,225.0,1.7734375,23.0
0.0,0.7014429,2.8156006,283,0.0,-0.11873151,0.1348591,0.010217457,260.8168154709029,19356.63076233864,0.13418183,-0.12137636,0.0033462849,0.026395071,0.015918995084893976,0,,0.6305432021617889,0.0042832526,2.8198838,0.0106701,2.3592467e-13,0.08197135,20480.0,4608000.0,1.79,225.0,1.7734375,23.0
0.0,0.597799,2.822383,284,0.0,0.044759814,0.1335131,0.010027576,251.99970729380385,19421.64671087265,0.14189313,0.041569732,0.00378788,0.020839632,0.015380841509631583,0,4.0,0.5223864316940308,0.0028592655,2.8252423,0.009828249,3.2329326e-13,0.09227035,20608.0,4636800.0,1.69,225.0,1.7421875,23.0
0.0,0.6374589,2.8260508,285,0.0,-0.06970059,0.12131502,0.010185019,259.7221933877076,19484.7294986248,0.13087098,-0.073462404,0.0043992708,0.02633096,0.01585218465501145,0,12.0,0.35514259338378906,-0.0054567107,2.8205943,0.010499001,2.7460068e-13,0.09741961,20736.0,4665600.0,2.06,225.0,2.0,23.0
0.0,0.59155256,2.828802,286,0.0,0.07199122,0.13265124,0.010184704,262.6469199982512,19547.10982275009,0.13738199,0.0696505,0.0029322708,0.028177233,0.01603069580067451,0,,0.6221426427364349,0.002992425,2.8317943,0.0101769585,2.2119692e-13,0.08154085,20736.0,4665600.0,2.06,225.0,2.0,23.0
0.0,0.5816467,2.793262,287,0.0,-0.10578876,0.12893036,0.009971743,255.6913078142188,19611.18708896637,0.13918354,-0.10969148,0.00448436,0.026750963,0.01560615892420769,0,4.0,0.3750147223472595,-0.00036385085,2.7928984,0.010265023,2.6874445e-13,0.10192719,20864.0,4694400.0,1.69,225.0,1.7265625,23.0
0.0,0.62504345,2.8253474,288,0.0,0.037854377,0.09825851,0.010375068,253.48226489825046,19675.822774648666,0.10855462,0.035319433,0.0031599887,0.025206296,0.015471329644668607,0,,0.3018134832382202,0.00993474,2.8352823,0.010315782,2.353083e-13,0.08210241,20864.0,4694400.0,1.69,225.0,1.7265625,23.0
0.0,0.58611804,2.8204203,289,0.0,0.12534393,0.13778327,0.009976486,253.99157615295738,19740.328850984573,0.13833632,0.12088316,0.00504689,0.025577083,0.015502415536679527,0,12.0,0.44379132986068726,-0.0045584813,2.8158617,0.00986802,2.6234773e-13,0.10275794,20992.0,4723200.0,1.7,225.0,1.828125,23.0
0.0,0.56145954,2.829293,290,0.0,-0.0039738948,0.117035024,0.010354167,260.23805781767953,19803.28659105301,0.12121245,-0.007030407,0.0036179717,0.028006563,0.015883670521098604,0,,0.5437971353530884,0.011042498,2.8403356,0.0103502385,2.428401e-13,0.07904872,20992.0,4723200.0,1.7,225.0,1.828125,23.0
0.0,0.5989489,2.8375912,291,0.0,-0.043932036,0.13714354,0.009964246,254.9178845113255,19867.55826830864,0.14503688,-0.047780864,0.0044477773,0.024009015,0.015558952912068207,0,3.0,0.5198031067848206,0.0016464142,2.8392377,0.010023549,2.8831148e-13,0.095035315,21120.0,4752000.0,1.8,225.0,1.78125,23.0
0.0,0.692907,2.85852,292,0.0,0.054638002,0.1397654,0.010177271,258.069444530245,19931.04505586624,0.14669743,0.0504435,0.0048874086,0.025290452,0.01575130887025421,0,10.0,0.4714753031730652,-0.0058514234,2.8526685,0.010315183,2.6396675e-13,0.10160902,21248.0,4780800.0,1.85,225.0,1.890625,23.0
0.0,0.6515817,2.8531027,293,0.0,-0.033966202,0.117033675,0.0102723,256.07765072812873,19995.02564907074,0.121262655,-0.037104562,0.003789941,0.02630384,0.015629739424324263,0,,0.49933457374572754,0.012852399,2.8659549,0.010407293,2.8245906e-13,0.08281036,21248.0,4780800.0,1.85,225.0,1.890625,23.0
0.0,0.6126719,2.8227305,294,0.0,0.019712135,0.13046181,0.009960946,255.24541013852,20059.214854240417,0.13582425,0.015357932,0.0049668746,0.023502052,0.015578943489899902,0,3.0,0.3551267385482788,-0.0027057999,2.820025,0.009967809,2.771869e-13,0.104766056,21376.0,4809600.0,1.86,225.0,1.890625,23.0
